,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
663,54.40,59.68,5.27,59.68,45.51,45.83,0.32,45.83,270.39,414.77,414.77,1.00,29.23,63.98,39.14,3475.15,26.86,26.87,17.91,18.30
664,48.78,49.77,0.99,49.77,45.45,43.45,2.00,45.45,52.68,293.29,293.29,0.95,22.57,55.97,36.78,3339.35,27.82,24.86,18.54,18.78
665,49.34,49.28,0.06,49.34,45.54,42.64,2.89,45.54,117.83,167.34,167.34,0.36,28.29,61.39,37.35,3310.22,26.93,25.25,19.49,17.97
666,53.15,52.36,0.78,53.15,45.04,43.37,1.67,45.04,188.90,147.75,188.90,0.57,30.69,62.23,36.14,3153.87,27.68,26.99,17.93,17.13
667,54.26,49.93,4.32,54.26,46.92,42.08,4.83,46.92,145.17,244.79,244.79,0.93,27.61,62.06,38.59,3445.15,28.34,24.85,18.45,18.58
668,52.04,52.02,0.02,52.04,46.06,42.85,3.20,46.06,111.30,212.28,212.28,0.24,21.94,55.80,37.15,3385.79,28.88,25.03,17.87,17.93
669,50.27,50.10,0.17,50.27,44.44,44.35,0.10,44.44,115.33,127.29,127.29,0.78,30.24,62.08,36.37,3183.76,27.06,26.18,17.92,19.79
670,53.43,52.71,0.72,53.43,43.88,42.63,1.25,43.88,132.86,431.96,431.96,0.43,32.79,67.25,39.38,3446.49,25.26,25.40,18.59,18.24
671,51.36,53.39,2.03,53.39,44.96,44.61,0.36,44.96,116.84,160.76,160.76,0.98,26.97,59.27,36.34,3229.57,26.58,26.65,18.79,19.07
672,48.37,56.94,8.56,56.94,43.37,45.26,1.89,45.26,87.81,191.37,191.37,0.91,29.80,65.61,40.29,3581.59,24.74,23.88,20.35,19.97
673,51.34,46.10,5.24,51.34,44.67,43.16,1.51,44.67,195.32,159.30,195.32,0.97,27.26,57.77,34.60,3051.63,27.78,25.59,18.27,18.30
674,52.49,57.14,4.65,57.14,45.78,44.07,1.72,45.78,137.33,248.73,248.73,0.97,25.33,58.38,36.85,3304.52,27.88,26.46,18.38,17.53
675,48.87,54.18,5.30,54.18,44.56,44.52,0.04,44.56,49.15,278.73,278.73,0.69,28.27,59.46,35.43,3118.90,28.41,27.21,17.09,18.01
676,49.66,51.06,1.40,51.06,44.02,44.60,0.58,44.60,72.09,238.99,238.99,1.00,23.57,54.33,34.30,3076.52,27.11,26.71,17.96,18.48
677,56.24,50.75,5.49,56.24,45.26,45.73,0.47,45.73,325.91,170.72,325.91,1.00,29.40,59.07,34.08,2966.73,27.28,28.65,18.62,16.87
678,51.09,53.07,1.98,53.07,44.20,45.56,1.36,45.56,153.26,259.54,259.54,1.00,29.91,59.75,34.32,2983.74,27.27,27.94,18.07,18.36
679,52.25,49.72,2.53,52.25,45.61,43.54,2.07,45.61,43.36,216.23,216.23,0.68,28.09,59.95,36.07,3185.84,27.61,26.88,18.56,17.28
680,52.46,51.68,0.79,52.46,46.79,43.04,3.75,46.79,112.99,199.16,199.16,0.90,27.05,57.92,34.93,3087.22,28.56,26.13,18.81,18.20
681,49.26,53.44,4.18,53.44,43.08,46.16,3.08,46.16,136.74,148.46,148.46,0.26,33.03,65.79,37.71,3275.63,25.06,27.51,18.01,19.67
682,54.40,52.12,2.28,54.40,47.25,43.94,3.31,47.25,413.19,187.60,413.19,0.79,26.22,61.12,38.83,3489.51,28.31,24.76,19.50,19.50
683,51.44,53.12,1.68,53.12,44.46,46.39,1.93,46.39,123.87,176.69,176.69,1.00,18.03,47.60,32.27,2956.16,27.58,29.44,17.71,17.15
684,51.30,53.49,2.18,53.49,45.98,44.55,1.43,45.98,215.29,184.49,215.29,0.54,31.53,66.69,39.89,3516.18,27.19,24.31,17.53,20.80
685,49.18,52.16,2.98,52.16,45.11,44.14,0.96,45.11,74.66,207.60,207.60,0.96,30.45,62.17,36.28,3171.54,27.85,26.12,17.81,17.15
686,54.05,48.72,5.33,54.05,46.52,43.76,2.76,46.52,202.77,81.25,202.77,0.80,17.20,46.53,31.92,2933.74,29.58,26.92,18.33,18.06
687,51.95,46.05,5.91,51.95,46.36,41.92,4.44,46.36,170.47,100.15,170.47,0.26,28.33,62.18,38.10,3384.79,28.06,24.11,18.10,19.53
688,53.34,49.80,3.54,53.34,46.42,44.01,2.40,46.42,207.69,146.09,207.69,0.43,20.92,53.09,35.30,3216.60,29.08,26.48,17.85,17.69
689,52.52,52.20,0.32,52.52,47.31,43.37,3.94,47.31,116.75,188.64,188.64,0.45,20.41,52.51,35.16,3209.97,29.71,26.37,17.35,17.46
690,48.52,47.89,0.63,48.52,43.48,45.09,1.62,45.09,122.21,87.71,122.21,0.31,36.23,71.57,40.77,3533.61,23.62,27.15,20.49,19.02
691,49.90,50.77,0.87,50.77,43.62,44.16,0.54,44.16,267.94,136.87,267.94,0.21,36.98,69.19,37.75,3220.10,27.55,27.90,17.01,17.39
692,49.94,46.92,3.03,49.94,45.40,43.28,2.12,45.40,46.88,83.49,83.49,0.89,20.09,49.26,32.19,2917.49,29.47,26.88,17.40,17.80
693,51.36,54.77,3.41,54.77,47.16,43.68,3.48,47.16,31.80,147.35,147.35,0.91,24.02,55.73,35.32,3171.49,30.41,24.89,17.37,17.57
694,49.35,53.58,4.22,53.58,43.79,46.18,2.39,46.18,173.14,242.81,242.81,0.98,26.79,59.68,36.92,3289.83,26.14,27.87,17.97,18.51
695,49.29,49.13,0.16,49.29,46.12,45.04,1.08,46.12,154.77,114.04,154.77,0.67,21.86,51.46,32.88,2959.65,29.34,27.31,16.09,18.94
696,51.63,52.46,0.83,52.46,43.88,45.56,1.69,45.56,282.04,138.25,282.04,1.00,24.05,58.47,38.03,3442.21,22.19,27.84,22.06,18.71
697,52.71,47.16,5.54,52.71,45.13,43.90,1.22,45.13,141.42,93.53,141.42,1.00,38.44,69.93,37.26,3149.38,26.59,26.35,18.74,18.78
698,49.02,57.78,8.76,57.78,43.60,46.71,3.11,46.71,107.59,284.39,284.39,1.00,27.88,58.37,34.67,3048.49,26.53,27.53,18.29,18.16
699,55.29,53.05,2.24,55.29,44.80,45.02,0.22,45.02,198.40,205.87,205.87,0.15,27.50,60.07,36.70,3257.01,26.71,27.88,18.03,18.57
700,54.40,49.83,4.57,54.40,46.19,43.78,2.41,46.19,113.08,158.97,158.97,0.87,20.35,51.50,34.21,3115.32,30.31,25.34,16.32,17.47
701,47.01,49.85,2.83,49.85,43.99,45.64,1.65,45.64,221.73,99.89,221.73,0.13,22.21,53.81,34.93,3159.94,25.98,28.17,17.72,18.40
702,51.42,51.55,0.13,51.55,45.31,44.16,1.15,45.31,160.23,104.50,160.23,0.38,24.52,57.87,37.03,3334.71,26.62,26.62,18.45,18.19
703,51.20,47.79,3.41,51.20,45.80,45.57,0.23,45.80,166.92,43.82,166.92,0.75,28.75,62.23,37.79,3347.52,25.64,27.68,18.85,18.97
704,48.21,50.36,2.15,50.36,43.73,45.62,1.89,45.62,229.49,60.92,229.49,0.18,31.89,64.13,37.02,3223.50,25.46,28.96,17.60,17.06
705,47.65,53.48,5.83,53.48,43.26,48.24,4.98,48.24,155.90,151.30,155.90,0.72,34.53,67.96,38.61,3342.92,25.89,29.20,16.87,18.43
706,49.84,48.09,1.75,49.84,45.15,44.87,0.28,45.15,126.04,85.37,126.04,0.45,23.92,54.76,34.43,3084.21,27.20,28.03,18.04,16.84
707,49.35,51.89,2.54,51.89,45.25,43.98,1.27,45.25,142.77,132.49,142.77,0.43,36.56,70.09,39.01,3353.00,27.48,27.18,17.85,17.90
708,57.05,50.79,6.26,57.05,46.62,44.17,2.44,46.62,146.58,149.68,149.68,0.96,28.08,62.65,38.78,3456.82,28.19,23.14,18.61,20.87
709,54.53,54.24,0.29,54.53,44.44,45.04,0.60,45.04,167.32,328.87,328.87,0.19,20.96,52.66,34.84,3169.67,27.18,29.05,16.83,16.01
710,48.68,55.33,6.65,55.33,43.21,45.71,2.50,45.71,126.23,154.95,154.95,0.43,23.24,54.32,34.57,3108.29,25.91,29.37,17.02,16.19
711,59.89,47.45,12.44,59.89,45.81,43.87,1.94,45.81,229.38,72.24,229.38,0.52,29.37,62.18,37.22,3281.51,27.13,26.94,18.60,17.83
712,52.22,49.23,2.98,52.22,45.22,42.16,3.06,45.22,165.26,152.12,165.26,1.00,26.05,60.06,37.92,3401.03,24.53,25.40,21.61,17.91
713,52.25,52.33,0.08,52.33,45.05,44.69,0.36,45.05,115.78,177.47,177.47,1.00,18.80,50.80,34.82,3199.93,27.93,26.53,17.82,17.90
714,50.43,52.66,2.23,52.66,43.90,47.64,3.74,47.64,94.21,58.17,94.21,0.98,29.97,58.45,32.97,2847.40,26.78,30.63,18.02,18.04
715,54.88,49.93,4.95,54.88,45.29,44.79,0.50,45.29,142.66,160.34,160.34,0.53,19.93,52.87,35.94,3294.67,28.48,26.10,16.83,18.52
716,56.28,52.95,3.33,56.28,46.59,42.98,3.61,46.59,92.31,153.72,153.72,0.71,34.38,68.66,39.44,3427.81,26.75,26.19,18.68,18.34
717,48.70,51.81,3.11,51.81,45.36,44.88,0.48,45.36,91.44,144.46,144.46,0.67,30.90,62.39,36.13,3149.79,27.90,26.92,18.15,18.28
718,47.13,57.48,10.35,57.48,42.64,44.64,1.99,44.64,60.52,212.19,212.19,1.00,28.30,63.47,39.41,3516.69,24.78,25.27,18.64,20.34
719,53.41,50.48,2.93,53.41,45.33,45.08,0.26,45.33,156.87,55.86,156.87,0.99,28.43,59.87,35.70,3143.89,27.50,28.54,17.27,17.89
720,49.71,50.57,0.86,50.57,44.19,44.46,0.27,44.46,85.28,87.61,87.61,0.92,28.16,59.87,35.94,3171.54,26.03,26.44,18.81,18.75
721,53.55,46.76,6.78,53.55,45.93,44.32,1.62,45.93,238.81,171.52,238.81,0.19,23.14,54.13,34.46,3098.48,29.05,27.48,16.91,16.45
722,52.00,48.11,3.89,52.00,45.90,42.39,3.51,45.90,250.16,80.59,250.16,0.10,21.54,54.61,36.30,3306.81,28.47,25.39,18.17,18.02
723,48.05,54.02,5.97,54.02,43.43,46.32,2.89,46.32,142.17,229.70,229.70,0.30,21.21,53.38,35.35,3217.02,25.41,28.33,17.94,17.78
724,58.47,48.09,10.37,58.47,45.37,43.03,2.34,45.37,343.14,71.68,343.14,0.44,21.93,55.03,36.38,3309.35,24.91,26.35,20.18,17.41
725,51.86,52.60,0.74,52.60,44.71,48.72,4.01,48.72,92.64,148.98,148.98,0.97,20.99,53.01,35.17,3202.26,27.38,29.48,17.79,17.43
726,52.27,50.55,1.72,52.27,46.51,44.30,2.21,46.51,85.61,241.87,241.87,0.92,35.66,67.71,37.39,3204.37,29.19,24.72,17.59,20.05
727,51.01,52.33,1.32,52.33,45.11,43.58,1.53,45.11,142.81,267.23,267.23,0.63,42.82,74.45,38.06,3163.31,28.18,27.51,17.94,16.46
728,53.73,49.91,3.83,53.73,42.98,42.74,0.24,42.98,351.32,152.46,351.32,0.63,34.57,70.02,40.63,3544.81,21.11,26.41,22.61,17.92
729,49.80,47.59,2.20,49.80,45.03,43.57,1.47,45.03,62.26,61.24,62.26,0.40,33.01,63.84,35.79,3083.58,27.44,26.91,18.24,16.38
730,50.08,51.07,0.99,51.07,46.21,45.01,1.20,46.21,143.30,149.13,149.13,1.00,28.85,61.68,37.16,3283.33,26.70,25.12,20.63,17.57
731,50.09,55.05,4.96,55.05,42.66,47.97,5.31,47.97,183.17,118.39,183.17,0.85,15.17,46.38,33.49,3121.74,24.01,29.92,18.86,19.23
732,54.91,46.49,8.42,54.91,44.51,45.31,0.80,45.31,323.32,92.98,323.32,0.23,28.89,62.63,38.07,3373.69,26.49,27.69,18.95,19.36
733,53.30,56.26,2.96,56.26,44.56,47.63,3.08,47.63,159.72,164.95,164.95,0.94,24.32,58.63,37.96,3431.67,26.62,28.29,17.94,18.17
734,50.81,56.38,5.57,56.38,43.12,45.97,2.85,45.97,166.98,158.43,166.98,0.37,25.17,58.62,37.23,3345.47,25.51,28.50,18.06,16.88
735,50.19,56.33,6.15,56.33,45.14,44.27,0.87,45.14,119.39,186.65,186.65,0.96,21.31,51.26,33.15,2995.00,28.16,27.76,17.64,17.06
736,55.22,51.10,4.12,55.22,46.29,42.40,3.89,46.29,198.50,111.65,198.50,0.87,28.49,59.78,35.56,3129.05,29.21,25.04,17.97,18.57
737,51.29,55.50,4.20,55.50,44.78,45.75,0.97,45.75,137.92,438.82,438.82,1.00,21.18,53.34,35.34,3215.97,26.77,28.44,18.12,17.48
738,49.51,52.56,3.05,52.56,44.49,45.06,0.57,45.06,121.30,127.59,127.59,0.97,36.02,69.37,38.75,3334.76,25.38,26.18,19.95,19.63
739,57.99,49.53,8.46,57.99,48.60,41.43,7.16,48.60,134.89,176.32,176.32,0.94,22.75,57.52,38.19,3477.42,29.68,22.29,19.72,19.84
740,55.27,58.50,3.23,58.50,46.18,47.18,0.99,47.18,282.25,138.94,282.25,1.00,20.63,50.66,33.12,3002.63,29.64,28.81,17.63,17.68
741,48.92,50.32,1.40,50.32,43.03,45.11,2.08,45.11,182.01,146.37,182.01,0.65,23.64,55.93,35.84,3228.85,25.26,28.12,17.86,18.12
742,51.57,51.82,0.25,51.82,44.84,45.82,0.98,45.82,123.81,117.75,123.81,0.72,25.80,57.04,35.11,3124.45,27.80,28.15,17.34,18.30
743,53.39,59.50,6.11,59.50,45.83,47.46,1.64,47.46,208.60,154.56,208.60,0.80,22.47,53.79,34.69,3132.47,28.19,27.89,18.38,17.45
744,50.02,51.09,1.07,51.09,42.42,46.49,4.07,46.49,140.96,108.05,140.96,0.91,27.74,58.60,35.02,3085.92,26.05,29.23,17.24,17.53
745,53.03,51.40,1.63,53.03,43.70,43.75,0.05,43.75,171.59,111.13,171.59,1.00,39.17,73.19,39.89,3401.97,26.88,23.43,17.78,21.16
746,50.11,51.44,1.33,51.44,42.91,44.34,1.43,44.34,237.78,99.33,237.78,1.00,33.46,66.93,38.49,3347.34,24.19,26.33,19.39,19.32
747,49.91,57.82,7.91,57.82,44.40,46.47,2.07,46.47,84.31,232.95,232.95,0.98,22.15,55.84,37.02,3369.84,26.59,27.07,19.05,18.24
748,51.34,48.43,2.90,51.34,42.63,45.12,2.49,45.12,94.52,84.45,94.52,0.81,37.74,71.19,39.11,3345.14,22.92,27.45,20.44,18.33
749,49.45,49.53,0.08,49.53,46.96,44.65,2.32,46.96,101.23,178.43,178.43,0.94,32.64,66.03,38.28,3338.68,26.38,26.10,21.07,17.10
750,54.26,45.93,8.33,54.26,46.50,43.18,3.32,46.50,212.39,70.99,212.39,0.12,27.81,59.68,36.04,3187.19,28.32,27.83,17.33,17.00
751,51.84,59.72,7.87,59.72,46.64,45.15,1.49,46.64,159.21,568.09,568.09,0.97,28.33,61.49,37.41,3315.56,28.52,26.70,18.35,17.20
752,49.31,55.53,6.22,55.53,42.96,46.49,3.54,46.49,122.75,233.82,233.82,0.94,34.23,65.51,36.42,3128.16,26.62,28.91,17.04,17.91
753,52.75,52.54,0.21,52.75,45.60,43.73,1.88,45.60,218.20,117.45,218.20,0.98,37.15,69.51,37.94,3236.67,28.07,23.25,18.19,20.31
754,50.11,56.02,5.91,56.02,46.20,44.49,1.71,46.20,56.70,359.21,359.21,0.32,25.64,57.21,35.42,3157.07,29.75,26.63,16.56,17.46
755,51.81,50.21,1.61,51.81,44.79,44.39,0.40,44.79,160.89,116.91,160.89,0.42,23.49,57.05,37.09,3356.45,24.92,27.32,20.53,17.89
756,50.78,54.46,3.68,54.46,44.56,45.95,1.39,45.95,85.51,156.80,156.80,0.80,35.84,67.69,37.23,3185.12,26.43,28.25,18.41,18.57
757,54.13,53.96,0.17,54.13,43.96,46.06,2.10,46.06,171.21,143.80,171.21,0.48,26.07,61.91,39.74,3583.16,24.70,27.85,19.86,19.26
758,52.55,50.15,2.40,52.55,43.66,45.34,1.68,45.34,131.09,142.75,142.75,1.00,24.79,56.28,35.21,3148.80,27.58,26.84,16.77,18.78
759,60.15,53.27,6.88,60.15,45.62,45.36,0.26,45.62,323.95,171.31,323.95,0.41,19.77,51.19,34.39,3142.10,27.01,29.40,18.13,17.10
760,58.56,50.41,8.16,58.56,43.55,47.86,4.32,47.86,390.52,56.94,390.52,0.91,20.71,54.20,36.60,3349.60,21.56,30.18,21.27,18.95
761,58.62,56.86,1.77,58.62,45.74,47.65,1.91,47.65,470.13,257.57,470.13,1.00,15.33,47.57,34.54,3224.32,28.75,26.86,17.67,18.18
762,49.89,58.15,8.25,58.15,43.40,46.81,3.41,46.81,183.48,309.47,309.47,0.98,30.92,64.77,38.49,3385.42,24.57,28.77,19.13,18.70
763,56.33,51.52,4.82,56.33,45.68,46.36,0.67,46.36,385.22,85.89,385.22,0.72,24.41,55.56,34.81,3114.67,27.17,29.59,17.84,17.57
764,53.14,51.90,1.24,53.14,44.79,42.70,2.08,44.79,128.34,289.14,289.14,0.23,40.81,77.21,42.52,3640.29,22.68,24.34,21.91,19.34
765,54.13,53.68,0.45,54.13,45.25,42.50,2.75,45.25,173.45,238.14,238.14,1.00,24.32,55.77,35.10,3145.59,27.82,24.11,17.95,19.13
766,51.02,54.42,3.39,54.42,45.59,43.86,1.72,45.59,94.07,210.49,210.49,0.40,26.99,59.78,36.83,3278.29,27.86,25.76,18.80,18.27
767,47.56,50.47,2.92,50.47,42.89,46.54,3.65,46.54,139.69,89.00,139.69,0.96,20.26,50.93,33.71,3066.70,25.55,29.56,18.30,17.56
768,53.45,48.86,4.58,53.45,43.48,44.57,1.09,44.57,294.45,148.57,294.45,0.98,24.99,56.11,34.87,3112.38,26.92,27.88,17.66,16.93
769,55.42,58.15,2.72,58.15,42.31,48.56,6.25,48.56,334.58,173.88,334.58,0.97,30.94,65.37,39.08,3443.70,24.41,29.22,18.43,18.65
770,58.08,49.92,8.16,58.08,45.53,42.81,2.72,45.53,383.99,188.76,383.99,0.15,30.09,66.43,40.86,3634.14,24.25,26.75,20.40,17.71
771,60.02,52.55,7.47,60.02,44.90,43.70,1.20,44.90,304.71,162.62,304.71,0.96,32.54,62.75,35.09,3020.77,29.68,27.05,16.15,16.92
772,53.91,55.98,2.07,55.98,43.99,47.46,3.48,47.46,157.88,192.75,192.75,0.76,20.55,50.49,33.03,2994.54,25.85,31.65,17.20,16.54
773,48.75,48.05,0.70,48.75,44.42,44.78,0.36,44.78,83.70,94.60,94.60,0.97,32.21,63.89,36.51,3167.75,27.79,24.93,17.05,20.14
774,56.71,44.13,12.58,56.71,46.18,41.68,4.50,46.18,248.27,35.29,248.27,0.78,16.61,45.00,30.88,2838.62,29.78,26.87,16.43,15.49
775,46.54,53.84,7.30,53.84,42.21,46.85,4.64,46.85,109.12,111.40,111.40,0.97,25.54,56.61,34.90,3107.10,25.20,30.07,17.64,16.70
776,49.74,49.55,0.20,49.74,43.34,46.18,2.84,46.18,146.78,50.92,146.78,0.34,34.39,65.22,35.99,3082.76,26.27,30.50,17.35,15.92
777,54.37,49.35,5.02,54.37,43.75,43.93,0.18,43.93,253.28,92.91,253.28,0.90,17.13,49.86,35.30,3273.04,24.13,28.04,20.54,16.39
778,52.01,49.01,3.00,52.01,45.36,44.57,0.78,45.36,116.43,103.24,116.43,1.00,25.39,54.98,33.39,2958.07,28.17,27.87,18.32,17.37
779,56.48,53.12,3.36,56.48,43.72,46.07,2.36,46.07,327.83,165.85,327.83,0.24,49.42,83.67,41.67,3425.51,25.26,28.35,17.14,18.77
780,45.87,52.33,6.46,52.33,45.27,43.53,1.74,45.27,26.85,237.43,237.43,0.95,18.86,47.92,31.89,2905.92,28.61,27.44,17.81,16.05
781,50.21,61.41,11.19,61.41,45.94,45.12,0.82,45.94,52.51,510.25,510.25,1.00,20.78,52.95,35.29,3217.08,29.08,25.91,18.54,17.50
782,48.49,54.41,5.92,54.41,43.17,45.92,2.75,45.92,65.56,297.22,297.22,1.00,21.53,55.48,37.18,3395.04,26.85,24.92,17.66,19.75
783,56.38,49.77,6.60,56.38,47.14,44.47,2.67,47.14,222.26,197.26,222.26,0.87,26.51,57.59,35.06,3108.04,29.72,26.16,17.30,17.80
784,48.94,52.06,3.13,52.06,43.16,46.06,2.90,46.06,211.79,92.88,211.79,0.64,25.34,59.30,37.77,3396.43,25.10,28.01,19.01,16.96
785,56.84,50.10,6.74,56.84,46.14,45.85,0.29,46.14,280.89,76.23,280.89,0.47,23.51,55.65,35.66,3213.76,26.91,28.40,18.97,18.14
786,50.67,51.87,1.20,51.87,45.51,44.68,0.83,45.51,64.88,118.24,118.24,1.00,22.05,51.43,32.69,2938.24,29.34,27.31,17.63,16.50
787,50.43,49.47,0.96,50.43,46.16,43.36,2.80,46.16,122.88,81.43,122.88,0.94,22.34,57.56,38.57,3521.60,26.85,24.80,19.91,19.19
788,51.29,51.01,0.29,51.29,45.12,45.26,0.15,45.26,112.66,87.88,112.66,1.00,28.11,58.26,34.37,3015.16,28.78,27.90,17.76,17.96
789,54.65,51.21,3.44,54.65,46.89,44.73,2.16,46.89,118.15,156.74,156.74,0.44,22.18,54.95,36.09,3276.37,29.01,27.03,17.96,17.72
790,46.62,54.58,7.96,54.58,43.15,46.25,3.10,46.25,103.07,354.22,354.22,0.93,34.31,67.89,38.73,3358.28,25.22,28.27,17.82,17.53
791,47.43,50.11,2.69,50.11,43.61,44.56,0.95,44.56,64.38,86.83,86.83,0.87,29.58,60.28,35.13,3069.50,26.54,28.04,18.11,17.31
792,52.27,54.72,2.46,54.72,44.02,45.61,1.59,45.61,108.38,170.50,170.50,0.98,28.34,60.91,36.83,3257.70,25.60,27.34,19.17,18.70
793,59.02,48.64,10.38,59.02,46.48,44.28,2.21,46.48,917.57,58.88,917.57,1.00,28.96,57.72,33.10,2875.88,29.03,28.66,18.29,16.44
794,57.78,52.22,5.56,57.78,48.76,44.77,4.00,48.76,176.37,140.69,176.37,0.98,29.07,60.18,35.47,3110.48,30.51,26.50,19.41,18.62
795,50.69,54.50,3.81,54.50,43.08,46.54,3.46,46.54,106.37,163.06,163.06,0.95,21.85,55.23,36.66,3338.30,24.37,28.92,18.88,17.87
796,49.93,54.86,4.93,54.86,46.45,43.04,3.41,46.45,102.60,200.90,200.90,0.92,21.84,54.32,35.76,3248.37,29.95,25.53,16.67,17.79
797,50.29,54.80,4.51,54.80,44.53,46.34,1.80,46.34,63.08,144.20,144.20,1.00,25.13,54.16,32.80,2903.02,27.73,30.06,16.98,16.57
798,55.31,51.11,4.20,55.31,44.63,45.31,0.68,45.31,265.55,115.45,265.55,0.29,23.53,56.81,36.81,3327.53,27.26,28.28,17.93,18.35
799,54.69,50.48,4.22,54.69,45.03,45.46,0.43,45.46,243.39,98.79,243.39,0.27,17.42,48.55,33.75,3113.42,25.38,27.95,19.07,19.46
800,57.51,47.95,9.56,57.51,44.64,43.07,1.57,44.64,263.28,71.66,263.28,0.19,19.35,53.91,37.47,3456.60,25.87,26.20,19.04,18.21
801,50.03,50.75,0.72,50.75,44.09,45.57,1.48,45.57,72.80,143.92,143.92,0.84,26.14,60.33,38.11,3419.21,25.72,27.71,18.47,18.88
802,51.35,52.92,1.57,52.92,44.77,44.91,0.15,44.91,104.03,171.14,171.14,0.48,30.54,65.37,39.41,3483.22,26.04,26.65,17.83,19.31
803,48.38,51.67,3.28,51.67,44.46,46.53,2.07,46.53,66.36,179.89,179.89,1.00,24.00,56.71,36.31,3271.06,26.58,27.51,19.19,18.21
804,51.44,49.78,1.66,51.44,43.36,45.08,1.72,45.08,239.88,111.16,239.88,1.00,21.03,53.22,35.35,3219.15,25.85,27.65,19.43,18.09
805,49.45,47.76,1.69,49.45,45.55,44.55,1.00,45.55,84.20,245.99,245.99,1.00,27.70,58.46,34.92,3076.25,29.26,27.70,17.19,17.28
806,52.99,49.89,3.10,52.99,44.00,44.65,0.64,44.65,95.02,96.22,96.22,1.00,24.80,53.53,32.45,2872.77,28.45,28.27,16.92,17.74
807,50.14,54.76,4.62,54.76,44.10,44.01,0.10,44.10,116.37,254.92,254.92,0.99,30.52,63.80,37.86,3327.84,27.47,26.94,17.13,17.00
808,50.98,54.66,3.68,54.66,45.52,45.56,0.03,45.56,98.45,317.54,317.54,0.97,23.47,55.48,35.54,3201.86,27.68,27.26,18.04,17.32
809,49.10,53.48,4.38,53.48,44.41,46.20,1.78,46.20,138.80,181.61,181.61,0.86,28.01,57.72,33.91,2970.94,27.20,28.49,17.85,17.78
810,51.66,51.85,0.19,51.85,45.95,45.16,0.80,45.95,203.60,137.50,203.60,0.33,31.64,66.60,39.71,3496.13,27.67,26.94,18.46,18.66
811,57.11,55.08,2.03,57.11,45.31,44.24,1.07,45.31,255.14,118.98,255.14,0.66,25.65,61.17,39.37,3552.50,25.58,26.42,20.39,18.65
812,52.97,52.64,0.33,52.97,44.23,45.08,0.85,45.08,236.90,84.38,236.90,0.38,19.89,55.30,38.39,3540.94,23.37,25.81,20.53,19.93
813,53.88,54.24,0.36,54.24,45.88,43.39,2.49,45.88,155.75,264.93,264.93,0.72,18.80,49.26,33.28,3046.33,29.10,26.03,16.35,17.05
814,55.16,50.33,4.83,55.16,47.16,43.39,3.77,47.16,189.86,104.52,189.86,0.43,37.97,72.70,40.42,3472.84,27.70,24.63,18.43,19.22
815,48.76,54.88,6.12,54.88,44.51,45.54,1.03,45.54,69.31,183.18,183.18,1.00,26.43,57.15,34.68,3071.97,25.92,28.99,19.02,17.59
816,50.47,45.31,5.16,50.47,45.99,41.87,4.13,45.99,139.60,149.16,149.16,0.98,29.11,61.85,37.11,3274.21,27.34,23.67,20.26,18.80
817,56.82,52.80,4.02,56.82,47.48,43.90,3.58,47.48,290.00,212.08,290.00,0.14,30.22,64.84,39.16,3462.38,27.63,25.92,19.06,18.70
818,55.85,50.61,5.24,55.85,45.60,44.00,1.60,45.60,128.56,104.63,128.56,0.22,30.97,66.73,40.41,3576.02,26.51,26.44,19.17,17.80
819,55.06,51.97,3.09,55.06,42.51,47.57,5.06,47.57,282.54,140.95,282.54,0.99,29.50,64.18,39.10,3467.78,24.45,28.39,18.70,20.00
820,56.29,52.90,3.39,56.29,44.67,44.17,0.50,44.67,272.92,189.91,272.92,0.58,23.62,65.35,45.27,4172.88,24.86,19.68,20.63,24.99
821,55.48,50.76,4.72,55.48,47.53,42.63,4.91,47.53,132.20,167.25,167.25,0.25,20.79,53.85,36.18,3305.86,29.63,25.26,18.43,18.23
822,56.61,51.09,5.52,56.61,45.87,42.25,3.62,45.87,292.54,154.71,292.54,0.46,38.74,70.26,37.33,3151.38,27.39,25.69,18.88,17.53
823,52.46,48.06,4.40,52.46,45.19,43.64,1.55,45.19,100.61,86.30,100.61,0.49,21.81,54.03,35.49,3221.94,27.95,27.43,17.59,16.84
824,51.31,54.25,2.94,54.25,44.29,46.26,1.97,46.26,131.69,104.08,131.69,1.00,16.44,46.42,32.45,2998.32,28.05,28.49,17.46,18.22
825,51.88,54.36,2.48,54.36,45.81,45.42,0.39,45.81,89.80,204.28,204.28,0.85,31.01,59.98,33.63,2897.65,28.72,28.58,17.49,17.19
826,47.52,52.87,5.35,52.87,43.65,44.71,1.06,44.71,96.91,277.44,277.44,0.21,24.64,59.75,38.80,3510.35,26.43,24.64,19.22,20.97
827,54.98,53.73,1.24,54.98,45.94,45.07,0.88,45.94,151.76,273.71,273.71,0.78,28.23,63.54,39.55,3531.06,28.25,22.33,18.09,19.74
828,52.45,51.23,1.22,52.45,42.88,46.45,3.57,46.45,208.25,155.90,208.25,0.99,32.63,63.46,35.73,3083.20,26.24,29.92,17.84,16.67
