,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
598,8.58,8.41,0.18,8.58,8.81,8.66,0.15,8.81,1.77,2.38,2.38,0.68,4.44,9.18,5.41,474.35,0.87,0.92,-4.41,-4.57,2.44,2.68
599,8.82,8.24,0.58,8.82,8.56,8.50,0.07,8.56,1.26,3.11,3.11,0.79,3.09,9.64,7.01,654.71,0.94,0.91,-3.50,-3.99,3.90,3.18
600,8.64,8.54,0.10,8.64,8.38,8.77,0.39,8.77,0.65,1.81,1.81,0.83,2.78,8.50,6.14,572.30,0.82,0.98,-4.77,-3.20,1.77,4.54
601,8.86,9.05,0.20,9.05,8.64,8.78,0.14,8.78,0.48,1.01,1.01,0.69,2.74,8.00,5.67,525.79,0.96,0.83,-3.66,-4.76,3.87,1.81
602,8.76,9.45,0.68,9.45,8.69,9.03,0.34,9.03,1.24,1.32,1.32,0.77,3.30,8.00,5.20,470.24,0.95,0.80,-4.17,-4.84,3.35,1.70
603,8.37,8.79,0.42,8.79,8.60,8.82,0.22,8.82,2.33,1.09,2.33,0.72,3.19,9.33,6.61,613.12,0.94,0.94,-3.87,-4.26,3.49,3.14
604,8.89,8.66,0.22,8.89,8.60,8.89,0.29,8.89,1.04,1.79,1.79,0.70,2.59,7.78,5.57,518.41,0.88,0.93,-4.74,-3.86,2.13,3.50
605,8.14,8.82,0.67,8.82,8.50,8.61,0.12,8.61,1.81,0.39,1.81,0.68,3.18,8.36,5.65,517.22,0.94,0.94,-4.05,-5.27,3.38,2.18
606,9.06,9.00,0.06,9.06,8.70,8.63,0.07,8.70,1.19,1.04,1.19,0.82,3.89,7.27,3.96,337.55,0.77,0.87,-4.84,-4.61,1.34,2.38
607,9.01,9.08,0.07,9.08,8.58,8.69,0.10,8.69,0.95,0.48,0.95,0.60,3.54,8.90,5.89,535.78,0.94,0.71,-3.42,-3.77,4.00,1.78
608,8.66,8.73,0.07,8.73,8.74,8.65,0.09,8.74,1.11,0.39,1.11,0.79,2.91,8.00,5.52,508.56,0.95,0.79,-3.15,-4.91,4.32,1.42
609,8.88,8.93,0.05,8.93,8.76,8.68,0.08,8.76,1.51,0.45,1.51,0.53,3.60,7.00,3.95,340.61,0.88,0.79,-4.85,-4.72,2.21,1.61
610,8.81,8.68,0.13,8.81,8.59,8.69,0.10,8.69,0.80,1.95,1.95,0.75,3.17,8.00,5.30,482.82,0.92,0.92,-5.00,-4.36,2.25,2.91
611,9.05,9.19,0.14,9.19,9.05,8.79,0.27,9.05,0.92,1.25,1.25,0.61,2.88,7.66,5.21,478.24,0.91,0.83,-3.90,-4.92,3.36,1.79
612,8.82,9.47,0.65,9.47,9.02,8.97,0.05,9.02,1.46,0.64,1.46,0.72,3.14,7.65,4.98,450.96,0.94,0.76,-4.12,-4.65,3.42,1.49
613,8.26,9.24,0.98,9.24,8.42,9.13,0.71,9.13,1.07,0.75,1.07,0.77,2.84,8.24,5.82,539.53,0.91,0.88,-3.21,-4.72,3.92,2.21
614,8.82,8.97,0.15,8.97,8.45,8.68,0.22,8.68,1.97,0.95,1.97,0.80,3.42,8.00,5.09,457.65,0.94,0.90,-4.33,-5.06,3.14,2.07
615,8.91,9.08,0.17,9.08,8.87,9.00,0.13,9.00,1.54,1.53,1.54,0.58,3.33,7.99,5.16,466.00,0.94,0.87,-4.40,-4.86,3.02,2.06
616,8.92,8.90,0.02,8.92,8.69,8.61,0.08,8.69,1.14,0.79,1.14,0.76,3.02,6.65,4.08,362.59,0.86,0.83,-4.63,-4.88,2.34,1.75
617,8.58,9.36,0.79,9.36,8.81,9.05,0.24,9.05,0.91,1.25,1.25,0.78,3.78,8.32,5.11,453.91,0.93,0.92,-4.81,-4.95,2.64,2.35
618,8.85,8.65,0.21,8.85,8.69,8.65,0.04,8.69,1.65,2.22,2.22,0.72,3.65,8.94,5.83,528.45,0.98,0.91,-4.56,-4.67,3.19,2.46
619,8.94,8.51,0.43,8.94,8.87,8.64,0.23,8.87,0.85,0.82,0.85,0.60,3.34,8.81,5.97,546.64,0.90,0.95,-5.02,-3.51,2.05,3.99
620,8.65,8.26,0.39,8.65,8.53,8.45,0.07,8.53,1.05,0.78,1.05,0.64,2.78,9.16,6.80,638.42,0.86,0.94,-3.82,-3.40,2.87,3.93
621,8.87,8.47,0.39,8.87,8.60,8.84,0.24,8.84,1.17,1.80,1.80,0.58,3.06,9.04,6.44,597.86,0.95,0.92,-3.44,-4.80,3.95,2.52
622,9.71,8.33,1.38,9.71,9.02,8.42,0.60,9.02,0.78,1.93,1.93,0.73,3.56,7.55,4.52,398.27,0.62,0.95,-3.96,-4.23,1.16,3.46
623,8.89,8.71,0.18,8.89,8.76,8.54,0.23,8.76,1.45,1.01,1.45,0.58,2.54,6.45,4.28,390.12,0.88,0.90,-4.69,-5.13,2.36,2.16
624,8.66,8.58,0.09,8.66,8.55,8.57,0.02,8.57,1.45,0.79,1.45,0.41,2.50,6.88,4.75,437.52,0.90,0.88,-4.15,-5.21,2.99,1.91
625,8.76,8.91,0.15,8.91,8.65,8.69,0.04,8.69,2.84,0.75,2.84,0.58,3.08,8.16,5.54,508.32,0.99,0.80,-3.77,-4.63,3.90,1.58
626,8.99,8.58,0.42,8.99,8.92,8.63,0.29,8.92,0.79,1.90,1.90,0.80,2.82,8.00,5.60,517.61,0.92,0.95,-4.90,-4.06,2.39,3.41
627,9.23,8.61,0.62,9.23,8.78,8.54,0.24,8.78,0.78,1.39,1.39,0.52,3.33,8.00,5.17,467.12,0.82,0.92,-5.07,-3.86,1.53,3.55
628,8.71,8.77,0.05,8.77,8.51,8.46,0.05,8.51,1.03,1.34,1.34,0.49,3.12,7.45,4.79,432.54,0.91,0.86,-4.30,-4.87,2.75,1.90
629,9.36,9.18,0.18,9.36,8.86,8.88,0.02,8.88,1.17,1.45,1.45,0.66,3.41,8.00,5.10,459.04,0.79,0.97,-4.95,-4.24,1.43,3.56
630,8.92,9.05,0.13,9.05,8.89,8.62,0.28,8.89,2.01,1.66,2.01,0.62,3.98,10.14,6.76,616.53,1.01,0.83,-3.74,-4.28,4.23,2.25
631,9.25,8.67,0.58,9.25,8.80,8.77,0.03,8.80,0.72,1.43,1.43,0.66,2.46,6.92,4.83,445.58,0.83,0.89,-4.33,-4.46,2.36,2.69
632,8.72,9.02,0.30,9.02,8.61,8.93,0.32,8.93,1.82,0.83,1.82,0.52,3.57,8.56,5.53,499.49,0.84,0.97,-4.88,-4.02,1.74,3.80
633,8.92,8.81,0.11,8.92,8.84,8.98,0.14,8.98,0.74,2.49,2.49,0.77,2.60,7.47,5.26,486.82,0.88,0.94,-4.63,-4.54,2.51,3.02
634,9.72,9.11,0.61,9.72,9.12,8.97,0.15,9.12,0.88,1.56,1.56,0.85,3.94,7.16,3.82,322.87,0.80,0.88,-5.32,-4.68,1.38,2.48
635,8.30,8.19,0.11,8.30,8.54,8.46,0.08,8.54,1.69,1.12,1.69,0.64,1.85,7.31,5.74,545.76,0.88,0.94,-4.47,-3.94,2.45,3.43
636,8.33,8.87,0.54,8.87,8.48,8.81,0.33,8.81,1.66,1.36,1.66,0.71,3.11,8.00,5.35,488.53,0.92,0.91,-4.75,-4.27,2.37,2.82
637,8.75,9.78,1.03,9.78,8.59,9.00,0.42,9.00,0.69,0.89,0.89,0.94,2.65,5.66,3.41,300.83,0.87,0.71,-4.74,-4.49,2.29,1.20
638,8.67,8.69,0.02,8.69,8.50,8.36,0.14,8.50,1.45,1.10,1.45,0.40,3.57,9.13,6.10,556.35,0.94,0.85,-3.23,-4.81,4.05,1.85
639,8.81,8.64,0.17,8.81,8.67,8.40,0.27,8.67,0.61,1.91,1.91,0.71,2.16,7.38,5.55,522.53,0.89,0.90,-4.08,-4.20,2.86,2.74
640,8.70,9.11,0.41,9.11,8.92,8.67,0.25,8.92,2.09,1.64,2.09,0.71,3.10,8.30,5.66,519.64,0.95,0.90,-4.16,-4.84,3.39,2.28
641,8.79,8.81,0.02,8.81,8.56,8.66,0.10,8.66,1.09,0.85,1.09,0.61,3.07,8.17,5.56,510.47,0.92,0.85,-3.53,-4.82,3.68,1.93
642,8.88,8.45,0.44,8.88,8.79,8.47,0.32,8.79,0.56,1.58,1.58,0.60,2.41,7.73,5.68,532.19,0.83,0.98,-5.09,-3.40,1.52,4.18
643,8.58,8.93,0.35,8.93,8.42,8.57,0.15,8.57,1.56,0.69,1.56,0.63,3.17,8.00,5.31,483.18,0.90,0.75,-3.41,-4.42,3.75,1.58
644,8.22,8.53,0.30,8.53,8.55,8.70,0.15,8.70,1.19,1.32,1.32,0.82,2.55,7.07,4.91,452.53,0.95,0.88,-4.83,-4.58,2.72,2.38
645,8.49,8.80,0.31,8.80,8.66,8.67,0.01,8.67,2.91,0.30,2.91,0.45,2.49,8.31,6.20,582.47,0.94,0.90,-4.43,-3.76,3.12,3.40
646,8.66,8.70,0.03,8.70,8.67,8.58,0.09,8.67,1.47,0.97,1.47,0.66,2.89,8.33,5.88,544.34,0.94,0.94,-3.38,-5.52,4.07,1.94
647,8.42,8.48,0.06,8.48,8.42,8.48,0.06,8.48,1.21,2.11,2.11,0.84,3.49,9.97,7.00,647.96,0.94,0.86,-3.66,-3.69,3.72,3.01
648,8.79,8.25,0.54,8.79,8.50,8.57,0.07,8.57,1.32,3.29,3.29,0.56,2.49,8.00,5.88,550.82,0.88,0.95,-4.87,-3.66,2.01,3.80
649,8.38,9.08,0.70,9.08,8.75,8.78,0.03,8.78,3.82,0.90,3.82,0.67,3.33,8.00,5.17,466.89,0.96,0.82,-4.18,-5.02,3.45,1.54
650,9.17,9.09,0.08,9.17,9.11,8.98,0.13,9.11,1.35,0.77,1.35,0.50,3.15,7.85,5.18,470.45,0.92,0.85,-3.85,-5.13,3.32,1.72
651,8.77,8.48,0.29,8.77,8.74,8.55,0.18,8.74,0.68,1.68,1.68,0.61,2.19,6.96,5.09,476.53,0.89,0.87,-4.98,-3.79,2.12,3.03
652,8.89,8.80,0.09,8.89,8.86,8.88,0.02,8.88,0.92,1.07,1.07,0.82,3.65,7.88,4.78,422.72,0.74,0.94,-4.71,-4.25,1.34,3.37
653,9.23,8.25,0.98,9.23,8.95,8.70,0.25,8.95,0.60,2.79,2.79,0.64,2.64,6.36,4.12,372.24,0.77,0.99,-4.92,-5.13,1.45,2.96
654,8.64,9.05,0.41,9.05,8.78,9.03,0.25,9.03,2.03,0.87,2.03,0.64,2.91,8.00,5.53,509.19,0.97,0.82,-3.80,-4.89,3.84,1.74
655,8.47,8.97,0.51,8.97,8.44,8.71,0.27,8.71,2.40,0.64,2.40,0.61,2.42,6.78,4.72,435.66,0.92,0.87,-4.27,-4.89,2.96,2.03
656,8.56,8.47,0.10,8.56,8.57,8.69,0.11,8.69,0.96,2.39,2.39,0.82,2.90,7.43,4.97,453.29,0.92,0.92,-4.74,-4.77,2.50,2.64
657,8.69,8.98,0.28,8.98,8.78,8.66,0.12,8.78,4.59,1.09,4.59,0.64,3.57,9.01,5.98,544.44,1.02,0.86,-4.27,-4.79,3.80,2.10
658,8.36,8.59,0.23,8.59,8.87,8.63,0.24,8.87,2.24,0.74,2.24,0.64,3.24,6.98,4.22,373.73,0.94,0.84,-4.69,-5.33,2.84,1.45
659,8.74,9.02,0.29,9.02,8.58,9.15,0.58,9.15,0.92,2.85,2.85,0.80,2.47,7.46,5.36,498.79,0.86,0.94,-5.23,-3.96,1.71,3.43
660,9.20,8.87,0.33,9.20,8.95,9.01,0.06,9.01,0.63,1.57,1.57,0.80,3.15,8.00,5.32,484.69,0.79,0.95,-4.80,-3.91,1.55,3.71
661,9.27,8.94,0.33,9.27,8.67,8.87,0.20,8.87,1.07,0.94,1.07,0.78,2.91,7.89,5.42,498.71,0.75,0.89,-4.20,-3.30,1.75,3.80
662,8.49,8.59,0.09,8.59,8.60,8.56,0.03,8.60,2.67,2.12,2.67,0.41,2.72,9.04,6.73,631.98,0.97,0.94,-3.83,-4.63,3.72,2.74
663,8.52,8.45,0.07,8.52,8.64,8.63,0.00,8.64,1.91,1.27,1.91,0.70,3.38,9.25,6.37,586.51,0.94,0.93,-3.80,-4.44,3.62,2.87
664,8.65,9.27,0.62,9.27,8.90,8.92,0.02,8.92,1.93,0.41,1.93,0.48,3.58,8.00,4.95,441.53,0.95,0.68,-3.80,-4.39,3.80,1.12
665,8.51,8.65,0.14,8.65,8.81,8.62,0.19,8.81,1.94,1.10,1.94,0.61,3.34,8.00,5.16,466.33,0.93,0.88,-4.08,-4.84,3.25,2.10
666,8.64,8.67,0.02,8.67,8.68,8.59,0.09,8.68,2.28,0.84,2.28,0.26,2.51,7.75,5.62,524.31,0.89,0.93,-4.98,-3.79,2.11,3.55
667,8.47,8.31,0.16,8.47,8.68,8.25,0.42,8.68,2.00,2.69,2.69,0.60,2.43,8.61,6.55,618.69,0.95,0.94,-3.57,-4.46,3.73,2.81
668,8.81,8.47,0.34,8.81,8.70,8.48,0.22,8.70,0.70,1.44,1.44,0.63,2.78,8.15,5.79,537.21,0.93,0.82,-3.33,-4.71,4.05,1.86
669,8.72,8.58,0.14,8.72,8.81,8.39,0.42,8.81,0.96,1.36,1.36,0.42,3.05,8.00,5.41,495.22,0.94,0.88,-3.92,-5.15,3.54,1.79
670,8.87,9.39,0.53,9.39,8.73,9.24,0.51,9.24,0.86,0.67,0.86,0.68,3.42,8.04,5.13,461.47,0.96,0.74,-3.60,-4.67,3.98,1.25
671,8.30,8.59,0.29,8.59,8.49,8.57,0.08,8.57,2.56,1.11,2.56,0.73,3.15,8.63,5.96,548.54,1.00,0.91,-4.48,-4.38,3.29,2.77
672,8.65,8.39,0.26,8.65,8.66,8.57,0.09,8.66,0.80,1.16,1.16,0.50,2.81,8.84,6.46,603.57,0.98,0.91,-4.13,-4.29,3.50,2.90
673,8.49,8.36,0.13,8.49,8.68,8.75,0.07,8.75,1.70,3.39,3.39,0.69,2.41,8.60,6.55,619.11,0.91,0.94,-3.56,-4.34,3.58,3.01
674,9.17,8.59,0.58,9.17,8.76,8.78,0.02,8.78,0.76,1.37,1.37,0.61,2.94,6.63,4.14,369.44,0.86,0.89,-5.27,-4.62,1.67,2.50
675,8.63,9.21,0.59,9.21,8.84,8.92,0.08,8.92,2.06,1.35,2.06,0.70,3.22,9.38,6.65,616.56,0.96,0.95,-3.69,-4.94,3.97,2.62
676,8.80,8.50,0.30,8.80,8.49,8.80,0.31,8.80,0.94,1.62,1.62,0.81,3.38,7.72,4.85,433.84,0.75,0.94,-4.75,-3.71,1.33,3.79
677,8.44,9.21,0.77,9.21,8.55,8.90,0.35,8.90,0.37,0.68,0.68,0.79,3.89,8.00,4.69,410.67,0.93,0.73,-4.05,-4.67,3.46,1.31
678,9.00,8.76,0.23,9.00,8.81,8.87,0.06,8.87,0.54,1.54,1.54,0.77,2.74,7.92,5.59,517.95,0.85,0.88,-4.38,-3.45,2.35,3.47
679,8.50,8.83,0.33,8.83,8.62,8.58,0.04,8.62,2.31,0.98,2.31,0.52,2.85,8.77,6.34,591.62,0.95,0.74,-3.58,-3.32,3.88,2.44
680,8.80,8.99,0.19,8.99,8.99,8.99,0.00,8.99,0.71,0.78,0.78,0.75,3.32,7.74,4.92,441.74,0.95,0.77,-3.64,-5.07,3.98,1.19
681,8.50,8.16,0.34,8.50,8.45,8.45,0.00,8.45,1.36,1.86,1.86,0.68,2.29,8.00,6.05,571.12,0.84,0.96,-4.01,-3.85,2.48,3.65
682,8.74,8.76,0.02,8.76,8.59,8.59,0.00,8.59,1.18,0.53,1.18,0.42,3.86,9.26,5.97,539.23,0.96,0.84,-3.62,-4.81,3.86,1.87
683,8.43,8.79,0.36,8.79,8.42,8.65,0.22,8.65,1.13,2.15,2.15,0.65,3.46,8.82,5.88,536.12,0.90,0.89,-3.52,-4.81,3.51,2.21
684,8.82,8.87,0.06,8.87,8.75,8.73,0.02,8.75,0.73,1.31,1.31,0.68,3.10,7.32,4.69,422.29,0.81,0.95,-5.05,-4.30,1.51,3.31
685,8.65,8.89,0.24,8.89,8.72,8.60,0.12,8.72,1.38,0.82,1.38,0.61,3.51,8.65,5.67,514.56,0.93,0.84,-3.92,-4.74,3.42,1.96
686,8.53,8.87,0.35,8.87,8.50,8.66,0.16,8.66,1.29,0.95,1.29,0.80,3.84,8.27,5.01,443.25,0.95,0.83,-4.07,-5.24,3.51,1.51
687,9.01,9.32,0.31,9.32,8.74,9.09,0.35,9.09,0.42,0.84,0.84,0.78,2.78,5.87,3.51,309.52,0.88,0.84,-4.91,-5.27,2.07,1.50
688,9.15,8.67,0.48,9.15,8.62,8.80,0.18,8.80,1.07,1.05,1.07,0.67,4.22,7.47,3.89,325.46,0.89,0.89,-5.25,-5.17,1.87,1.98
689,9.22,8.88,0.34,9.22,8.72,8.79,0.07,8.79,0.61,0.84,0.84,0.77,3.32,8.00,5.18,468.10,0.82,0.92,-5.01,-3.68,1.50,3.64
690,8.87,8.60,0.27,8.87,8.63,8.78,0.15,8.78,0.79,1.09,1.09,0.65,2.73,8.79,6.47,606.09,0.91,0.99,-4.44,-3.75,2.59,4.09
691,9.08,8.75,0.33,9.08,8.73,8.60,0.14,8.73,0.92,0.92,0.92,0.68,2.40,6.47,4.42,406.39,0.76,0.86,-4.83,-3.53,1.38,3.41
692,8.49,8.93,0.44,8.93,8.62,8.68,0.06,8.68,1.00,0.76,1.00,0.70,3.03,7.52,4.95,449.12,0.94,0.90,-4.44,-4.76,2.96,2.35
693,9.42,8.62,0.81,9.42,9.04,8.58,0.45,9.04,0.50,0.89,0.89,0.61,4.17,7.14,3.60,297.18,0.75,0.87,-4.99,-4.61,1.21,2.46
694,8.64,8.64,0.01,8.64,8.79,8.63,0.16,8.79,1.25,1.95,1.95,0.66,2.61,8.00,5.78,539.21,0.95,0.87,-3.70,-4.76,3.75,2.10
695,9.13,8.95,0.18,9.13,8.93,8.70,0.22,8.93,0.41,0.76,0.76,0.52,2.46,7.39,5.30,492.66,0.89,0.87,-4.15,-4.42,2.90,2.46
696,8.98,8.82,0.16,8.98,8.62,8.69,0.07,8.69,1.58,1.03,1.58,0.51,2.87,8.00,5.56,512.63,0.81,0.92,-4.89,-3.14,1.61,4.25
697,9.02,8.77,0.25,9.02,8.61,8.80,0.18,8.80,0.49,1.19,1.19,0.89,2.48,6.46,4.35,398.03,0.80,0.95,-4.93,-4.60,1.57,3.03
698,8.62,8.80,0.17,8.80,8.64,8.76,0.12,8.76,2.02,2.25,2.25,0.51,2.89,8.00,5.55,511.35,0.94,0.89,-3.91,-5.04,3.54,2.04
699,8.92,8.73,0.18,8.92,8.65,8.76,0.11,8.76,0.97,0.75,0.97,0.62,2.32,6.14,4.17,381.92,0.85,0.91,-4.96,-4.72,1.87,2.54
700,8.66,8.90,0.24,8.90,8.51,8.36,0.16,8.51,0.92,1.42,1.42,0.73,2.64,6.97,4.72,432.90,0.87,0.94,-4.80,-4.77,2.04,2.67
701,8.26,8.49,0.23,8.49,8.59,8.58,0.01,8.59,1.87,2.00,2.00,0.59,2.79,8.70,6.33,590.76,0.97,0.89,-3.66,-4.60,3.92,2.40
702,8.99,8.61,0.39,8.99,8.67,8.37,0.30,8.67,0.79,2.33,2.33,0.71,3.48,8.42,5.46,494.19,0.85,0.96,-4.74,-4.04,2.02,3.48
703,9.09,9.02,0.07,9.09,8.94,8.68,0.26,8.94,0.84,0.33,0.84,0.53,2.30,5.58,3.63,328.37,0.82,0.88,-5.00,-5.01,1.67,2.15
704,9.42,8.79,0.63,9.42,8.92,8.85,0.07,8.92,0.61,1.03,1.03,0.77,4.10,7.60,4.11,349.59,0.70,0.93,-4.62,-4.48,1.15,3.02
705,8.40,9.39,0.98,9.39,8.68,9.21,0.53,9.21,1.14,0.37,1.14,0.71,2.91,8.00,5.53,509.28,0.97,0.73,-3.97,-3.58,3.66,2.10
706,8.84,9.34,0.50,9.34,8.87,8.88,0.00,8.88,1.61,0.85,1.61,0.73,3.02,6.52,3.95,350.07,0.91,0.78,-4.55,-4.72,2.74,1.55
707,8.61,8.67,0.07,8.67,8.58,8.62,0.05,8.62,1.33,1.27,1.33,0.70,2.88,7.70,5.25,481.49,0.91,0.83,-4.02,-4.36,3.10,2.19
708,8.68,8.80,0.12,8.80,8.42,8.61,0.19,8.61,1.92,1.22,1.92,0.78,2.57,8.33,6.15,576.21,0.93,0.95,-4.07,-4.45,3.17,2.96
709,8.51,8.67,0.16,8.67,8.65,8.67,0.02,8.67,2.53,1.66,2.53,0.76,2.70,7.52,5.22,481.55,0.97,0.91,-4.49,-5.18,3.18,2.01
710,8.72,9.20,0.48,9.20,8.73,8.80,0.08,8.80,1.12,0.72,1.12,0.63,3.21,9.06,6.33,585.01,0.93,0.94,-4.93,-3.53,2.39,3.94
711,8.56,8.45,0.11,8.56,8.70,8.50,0.20,8.70,0.91,2.18,2.18,0.62,3.45,9.09,6.16,563.84,0.90,0.99,-4.47,-4.22,2.67,3.56
712,8.34,8.74,0.40,8.74,8.54,8.72,0.18,8.72,1.53,1.61,1.61,0.63,3.06,8.04,5.44,497.77,0.95,0.88,-4.06,-4.94,3.41,2.04
713,9.61,8.70,0.91,9.61,9.11,8.75,0.36,9.11,0.49,1.32,1.32,0.53,3.20,7.65,4.92,444.23,0.80,0.97,-4.98,-3.99,1.45,3.76
714,8.91,9.47,0.56,9.47,9.18,9.05,0.13,9.18,1.25,0.85,1.25,0.74,3.73,8.00,4.83,426.86,0.92,0.71,-3.76,-4.43,3.61,1.33
715,8.74,8.58,0.17,8.74,8.82,8.57,0.25,8.82,1.59,1.15,1.59,0.49,2.68,8.00,5.72,531.93,0.92,0.84,-3.44,-4.57,3.77,2.16
716,8.93,8.28,0.65,8.93,8.76,8.42,0.34,8.76,2.66,2.15,2.66,0.54,3.35,9.56,6.71,621.12,0.89,0.98,-4.67,-3.65,2.28,3.92
717,8.62,8.65,0.03,8.65,8.71,8.50,0.21,8.71,1.50,0.90,1.50,0.48,2.88,7.50,5.05,461.72,0.91,0.90,-4.29,-4.82,2.96,2.31
718,8.91,8.86,0.05,8.91,8.81,8.41,0.41,8.81,1.08,0.97,1.08,0.56,2.72,8.61,6.30,588.88,0.96,0.79,-3.57,-3.62,3.94,2.42
719,9.11,8.96,0.14,9.11,8.97,8.72,0.25,8.97,1.07,1.04,1.07,0.84,3.38,8.00,5.13,461.94,0.95,0.82,-3.97,-4.78,3.53,1.76
720,8.33,8.80,0.48,8.80,8.56,8.74,0.17,8.74,1.79,1.31,1.79,0.64,4.43,9.46,5.70,503.43,0.93,0.89,-4.17,-4.89,3.20,2.25
721,8.95,8.07,0.88,8.95,8.75,8.53,0.23,8.75,1.58,2.33,2.33,0.65,2.93,7.82,5.33,489.53,0.94,0.94,-4.75,-4.50,2.63,2.84
722,8.43,8.86,0.43,8.86,8.71,8.68,0.03,8.71,2.32,0.94,2.32,0.49,2.91,8.00,5.53,509.11,0.94,0.85,-4.02,-4.83,3.44,1.91
723,8.92,8.54,0.38,8.92,8.76,8.79,0.03,8.79,0.64,1.38,1.38,0.80,3.58,8.00,4.95,441.65,0.87,0.92,-5.17,-3.89,1.75,3.40
724,8.89,8.95,0.05,8.95,8.66,8.93,0.27,8.93,1.23,1.15,1.23,0.67,2.48,8.00,5.89,552.32,0.84,0.94,-4.57,-3.32,2.04,4.00
725,9.29,8.89,0.40,9.29,8.97,8.80,0.17,8.97,0.84,1.64,1.64,0.57,3.61,8.00,4.93,439.01,0.76,0.92,-4.52,-3.82,1.52,3.47
726,8.74,9.14,0.40,9.14,8.58,8.84,0.27,8.84,0.87,0.97,0.97,0.83,2.66,6.72,4.46,406.04,0.85,0.86,-4.60,-4.28,2.20,2.50
727,8.50,8.67,0.17,8.67,8.59,8.58,0.01,8.59,1.41,0.80,1.41,0.62,2.86,8.45,6.02,559.20,1.02,0.90,-4.25,-4.56,3.71,2.49
728,8.77,8.62,0.16,8.77,8.76,8.42,0.34,8.76,1.18,0.68,1.18,0.33,2.87,8.25,5.81,538.08,0.95,0.96,-4.25,-4.80,3.25,2.83
729,9.34,8.74,0.60,9.34,8.85,8.81,0.03,8.85,0.75,2.16,2.16,0.63,3.51,8.34,5.36,483.10,0.76,0.92,-4.84,-3.51,1.29,3.99
730,8.67,8.78,0.11,8.78,8.57,8.63,0.05,8.63,1.60,0.47,1.60,0.48,2.56,7.81,5.63,524.22,0.93,0.87,-3.49,-4.88,3.75,1.94
731,8.61,8.58,0.02,8.61,8.38,8.55,0.17,8.55,1.46,1.05,1.46,0.65,2.58,8.00,5.80,541.70,0.91,0.90,-3.46,-4.67,3.64,2.44
732,8.33,8.08,0.25,8.33,8.51,8.49,0.02,8.51,1.92,2.56,2.56,0.54,3.40,9.70,6.81,630.19,1.00,0.96,-3.53,-4.94,4.14,2.48
733,8.61,9.01,0.40,9.01,8.63,8.88,0.24,8.88,1.40,0.53,1.40,0.72,3.26,8.01,5.24,475.44,0.97,0.75,-3.77,-4.78,3.93,1.33
734,9.07,8.91,0.16,9.07,8.76,8.73,0.03,8.76,0.21,1.44,1.44,0.73,3.31,7.98,5.17,467.22,0.69,0.92,-4.07,-3.60,1.39,3.74
735,8.35,9.14,0.79,9.14,8.38,8.72,0.35,8.72,3.18,1.13,3.18,0.56,3.61,6.87,3.80,325.61,0.84,0.82,-4.79,-4.94,1.85,1.62
736,8.86,8.91,0.05,8.91,8.94,8.98,0.04,8.98,0.96,2.16,2.16,0.63,3.17,7.53,4.83,435.61,0.84,0.96,-4.93,-4.46,1.75,3.13
737,9.21,8.50,0.71,9.21,8.77,8.51,0.26,8.77,1.54,2.12,2.12,0.63,3.00,8.70,6.15,569.79,0.86,0.94,-4.49,-3.43,2.26,3.85
738,8.92,9.11,0.20,9.11,8.68,8.76,0.08,8.76,1.66,1.14,1.66,0.77,3.75,8.00,4.81,424.78,1.00,0.78,-4.55,-4.66,3.40,1.58
739,8.67,9.17,0.50,9.17,8.60,8.85,0.25,8.85,1.64,0.87,1.64,0.84,2.68,6.99,4.71,430.70,0.97,0.89,-4.94,-4.91,2.86,2.22
740,8.53,9.21,0.68,9.21,8.57,8.76,0.19,8.76,2.82,0.77,2.82,0.72,3.60,7.99,4.93,438.72,0.96,0.76,-4.10,-4.91,3.65,1.35
741,9.06,8.56,0.50,9.06,8.87,8.61,0.26,8.87,1.04,1.44,1.44,0.64,3.21,8.00,5.27,479.26,0.82,0.95,-4.98,-3.76,1.55,3.73
742,8.84,8.58,0.26,8.84,8.84,8.60,0.24,8.84,1.41,1.33,1.41,0.38,3.04,7.97,5.39,493.33,0.94,0.89,-4.24,-4.65,3.16,2.22
743,8.98,9.03,0.05,9.03,8.79,8.89,0.10,8.89,1.10,0.83,1.10,0.83,3.89,8.00,4.69,411.13,0.84,0.93,-4.79,-4.67,1.85,2.69
744,9.02,9.19,0.17,9.19,8.69,8.62,0.08,8.69,1.84,0.44,1.84,0.65,2.98,7.96,5.42,497.60,0.87,0.79,-3.09,-4.64,3.74,1.67
745,9.23,8.39,0.84,9.23,9.05,8.41,0.65,9.05,1.55,1.46,1.55,0.59,3.55,8.00,4.99,445.44,0.84,0.96,-5.05,-4.38,1.72,3.25
746,9.42,8.91,0.51,9.42,9.16,8.94,0.22,9.16,0.49,0.85,0.85,0.68,3.86,8.17,4.89,430.67,0.71,0.99,-4.72,-3.98,1.10,3.98
747,8.54,8.81,0.27,8.81,8.90,8.75,0.15,8.90,2.22,0.54,2.22,0.48,3.66,8.00,4.89,433.84,0.96,0.83,-4.18,-5.07,3.42,1.55
