,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
591,53.56,52.78,0.78,53.56,48.99,48.10,0.89,48.99,190.73,174.80,190.73,0.69,57.06,90.00,41.50,3294.09,0.88,0.86,-27.67,-25.64,18.33,18.22
592,56.78,53.55,3.23,56.78,45.42,44.89,0.54,45.42,239.13,216.40,239.13,0.20,58.35,94.77,45.17,3641.86,0.72,0.86,-16.38,-21.65,18.09,19.76
593,53.25,54.26,1.01,54.26,46.90,46.51,0.39,46.90,194.46,303.67,303.67,0.41,53.56,90.00,44.47,3643.95,0.82,0.88,-24.78,-21.90,16.12,20.45
594,55.05,49.55,5.51,55.05,47.06,46.47,0.59,47.06,90.99,104.01,104.01,0.59,56.75,89.70,41.47,3295.51,0.82,0.93,-24.61,-24.37,16.41,20.76
595,48.42,51.52,3.10,51.52,43.98,45.62,1.64,45.62,209.05,150.70,209.05,0.41,53.60,90.00,44.44,3640.34,0.90,0.80,-21.22,-22.28,20.50,16.27
596,57.61,56.53,1.08,57.61,48.28,48.59,0.31,48.59,135.92,118.34,135.92,0.69,57.00,90.00,41.55,3299.93,0.93,0.91,-28.50,-27.26,18.45,17.79
597,55.85,56.36,0.51,56.36,46.98,45.64,1.34,46.98,71.64,195.02,195.02,0.23,53.94,90.00,44.15,3606.00,0.78,0.90,-18.92,-23.74,18.54,18.92
598,53.95,52.50,1.45,53.95,46.51,45.23,1.28,46.51,169.18,113.67,169.18,0.73,61.19,90.00,37.99,2881.42,0.89,0.89,-26.29,-24.48,17.43,18.39
599,63.74,61.59,2.15,63.74,46.87,49.47,2.60,49.47,648.66,324.16,648.66,0.42,56.36,90.00,42.10,3364.30,0.90,0.87,-23.50,-29.91,20.50,14.94
600,51.06,50.34,0.72,51.06,48.34,43.97,4.37,48.34,359.70,319.63,359.70,0.77,63.04,99.89,46.31,3684.89,0.89,0.72,-27.03,-14.49,18.95,20.04
601,49.13,53.20,4.08,53.20,46.09,48.03,1.93,48.03,91.53,103.91,103.91,0.80,59.01,87.98,37.82,2897.21,0.88,0.88,-24.01,-27.30,19.24,17.70
602,49.95,50.86,0.91,50.86,48.44,48.49,0.05,48.49,94.66,120.43,120.43,0.77,56.80,81.55,33.27,2474.72,0.88,0.85,-28.60,-27.80,17.45,16.80
603,55.76,57.19,1.44,57.19,44.91,45.77,0.85,45.77,190.58,289.94,289.94,0.20,50.16,90.00,47.37,3984.22,0.90,0.90,-22.56,-23.29,19.10,18.48
604,58.12,55.15,2.97,58.12,45.56,47.62,2.06,47.62,121.49,243.50,243.50,0.77,55.39,86.29,39.20,3089.17,0.71,0.89,-18.29,-24.29,17.14,20.29
605,51.24,54.60,3.36,54.60,47.35,49.03,1.68,49.03,215.51,176.82,215.51,0.75,58.10,90.00,40.62,3190.06,0.88,0.86,-24.49,-29.76,19.25,14.98
606,50.78,55.56,4.79,55.56,48.02,47.86,0.16,48.02,133.77,198.27,198.27,0.87,58.87,90.00,39.96,3113.12,0.87,0.73,-24.68,-20.06,19.93,17.80
607,52.64,51.73,0.91,52.64,47.76,47.44,0.32,47.76,254.56,290.54,290.54,0.71,63.14,98.17,44.49,3502.19,0.84,0.86,-25.41,-26.46,17.56,17.32
608,53.73,49.64,4.09,53.73,49.00,47.38,1.62,49.00,266.05,235.79,266.05,0.78,57.47,90.00,41.15,3253.21,0.89,0.90,-31.88,-24.90,14.69,20.40
609,51.45,53.10,1.65,53.10,45.48,47.42,1.93,47.42,170.25,94.05,170.25,0.74,51.45,84.09,40.36,3264.06,0.90,0.85,-22.03,-26.95,20.84,15.42
610,58.38,53.38,5.00,58.38,50.11,49.33,0.78,50.11,347.86,392.10,392.10,0.25,65.16,104.19,48.81,3903.42,0.84,0.87,-27.32,-25.96,16.36,18.73
611,50.92,55.23,4.31,55.23,46.94,47.17,0.23,47.17,426.59,280.05,426.59,0.68,60.13,91.10,39.99,3096.53,0.88,0.72,-23.99,-24.47,20.39,13.48
612,48.82,50.52,1.70,50.52,46.88,47.12,0.24,47.12,149.24,109.87,149.24,0.75,58.39,89.19,39.56,3080.00,0.92,0.88,-26.44,-26.14,19.34,17.77
613,49.98,50.41,0.44,50.41,45.37,45.77,0.41,45.77,198.56,244.32,244.32,0.66,56.34,89.25,41.36,3290.63,0.86,0.83,-24.89,-24.47,16.74,15.83
614,52.49,54.28,1.79,54.28,44.71,46.10,1.40,46.10,148.01,210.12,210.12,0.54,58.64,90.00,40.15,3135.85,0.87,0.87,-22.00,-26.76,18.85,15.93
615,55.54,54.77,0.76,55.54,50.48,48.37,2.11,50.48,166.14,216.85,216.85,0.81,60.56,90.00,38.52,2944.04,0.90,0.87,-34.07,-24.79,14.12,19.65
616,56.67,54.03,2.64,56.67,44.14,47.20,3.06,47.20,186.38,270.21,270.21,0.74,54.61,90.86,44.44,3625.28,0.60,0.85,-10.66,-21.85,18.94,21.76
617,51.33,49.86,1.48,51.33,48.43,45.72,2.72,48.43,180.51,232.76,232.76,0.74,56.03,90.00,42.38,3397.46,0.87,0.90,-28.71,-22.35,15.68,21.21
618,54.42,50.34,4.08,54.42,47.67,45.19,2.47,47.67,203.51,214.12,214.12,0.73,56.86,90.00,41.67,3314.37,0.89,0.88,-30.50,-21.61,15.13,21.12
619,52.96,55.97,3.01,55.97,48.09,50.42,2.33,50.42,255.09,245.54,255.09,0.72,58.87,92.71,42.66,3383.26,0.88,0.84,-25.76,-29.85,19.19,15.45
620,58.94,56.95,1.99,58.94,47.84,47.36,0.48,47.84,116.37,237.46,237.46,0.67,58.21,90.00,40.52,3178.73,0.75,0.87,-22.54,-23.18,15.57,20.44
621,54.74,53.20,1.54,54.74,46.60,47.06,0.45,47.06,468.34,392.91,468.34,0.65,60.26,93.14,41.92,3287.62,0.84,0.81,-23.65,-26.48,18.32,15.14
622,52.16,48.86,3.30,52.16,44.89,44.74,0.15,44.89,143.51,93.76,143.51,0.68,57.97,90.00,40.72,3202.88,0.81,0.91,-22.35,-22.62,16.12,19.83
623,53.00,51.53,1.47,53.00,47.73,47.26,0.46,47.73,171.41,206.74,206.74,0.43,54.62,91.23,44.80,3660.90,0.79,0.86,-23.24,-23.86,16.58,19.14
624,60.10,55.49,4.61,60.10,47.98,46.92,1.07,47.98,416.37,245.73,416.37,0.40,52.76,90.00,45.15,3723.61,0.86,0.89,-24.19,-23.23,18.40,20.37
625,52.33,54.76,2.43,54.76,47.67,50.46,2.79,50.46,432.49,408.20,432.49,0.52,61.01,94.94,43.08,3392.61,0.90,0.87,-24.11,-33.54,20.20,12.75
626,48.97,51.44,2.47,51.44,46.28,48.27,1.99,48.27,100.46,75.72,100.46,0.77,53.28,81.14,35.86,2786.44,0.88,0.90,-23.43,-30.67,19.82,15.30
627,54.16,57.47,3.31,57.47,45.95,45.84,0.11,45.95,190.01,334.32,334.32,0.58,54.06,90.00,44.05,3593.55,0.93,0.92,-25.10,-25.09,19.39,19.27
628,57.17,55.57,1.60,57.17,47.06,44.93,2.12,47.06,183.92,260.95,260.95,0.32,53.67,90.00,44.38,3633.12,0.75,0.88,-18.24,-23.00,18.42,19.47
629,54.94,53.25,1.69,54.94,48.41,48.07,0.34,48.41,146.00,135.56,146.00,0.70,62.44,90.00,36.93,2756.11,0.78,0.85,-24.24,-25.35,17.18,18.60
630,49.68,50.24,0.57,50.24,46.90,45.17,1.72,46.90,77.15,143.65,143.65,0.71,58.02,90.00,40.68,3198.18,0.90,0.88,-29.38,-20.48,15.39,21.03
631,50.78,47.08,3.70,50.78,47.44,44.01,3.44,47.44,159.68,175.86,175.86,0.79,59.17,88.95,38.66,2977.96,0.84,0.83,-28.03,-20.89,15.66,19.43
632,55.55,54.00,1.55,55.55,46.56,48.14,1.58,48.14,255.53,97.11,255.53,0.82,62.91,90.00,36.53,2709.11,0.88,0.84,-24.34,-27.28,19.11,15.78
633,61.58,57.46,4.11,61.58,48.58,47.69,0.89,48.58,138.02,306.16,306.16,0.22,52.90,92.16,47.20,3926.32,0.69,0.89,-18.81,-22.82,15.23,20.44
634,50.46,51.56,1.10,51.56,47.91,46.62,1.29,47.91,72.48,136.69,136.69,0.72,53.78,82.83,37.12,2905.05,0.88,0.89,-27.82,-25.00,16.78,18.59
635,51.72,52.99,1.28,52.99,44.56,46.94,2.37,46.94,263.07,264.83,264.83,0.86,58.76,90.00,40.05,3123.61,0.90,0.88,-22.94,-28.05,19.61,15.49
636,49.02,50.60,1.58,50.60,46.90,47.85,0.95,47.85,290.66,199.42,290.66,0.54,61.27,94.91,42.83,3364.36,0.86,0.82,-22.83,-28.35,19.57,13.68
637,53.29,53.76,0.46,53.76,48.37,49.25,0.87,49.25,220.11,178.02,220.11,0.69,61.03,90.00,38.13,2897.14,0.87,0.88,-25.58,-31.72,18.88,14.97
638,54.52,51.41,3.12,54.52,49.11,47.97,1.14,49.11,188.84,248.74,248.74,0.71,59.10,90.00,39.76,3089.84,0.85,0.89,-29.93,-25.39,15.19,19.76
639,52.75,53.43,0.68,53.43,46.91,49.38,2.48,49.38,173.69,83.41,173.69,0.77,56.62,90.00,41.87,3338.21,0.89,0.89,-24.49,-28.76,20.02,17.28
640,48.88,50.07,1.19,50.07,45.05,47.32,2.27,47.32,235.86,147.81,235.86,0.77,53.09,85.67,40.55,3258.32,0.91,0.89,-23.23,-31.25,20.23,13.41
641,53.34,54.34,1.00,54.34,45.69,46.57,0.88,46.57,149.28,191.47,191.47,0.75,56.38,90.00,42.08,3361.88,0.90,0.88,-24.16,-25.89,19.51,17.79
642,51.98,47.75,4.22,51.98,48.92,46.19,2.72,48.92,188.51,235.01,235.01,0.53,52.78,86.23,41.37,3345.73,0.86,0.91,-32.01,-22.75,11.82,20.68
643,54.93,56.85,1.92,56.85,49.32,47.74,1.57,49.32,227.77,370.37,370.37,0.77,61.10,90.00,38.06,2889.59,0.89,0.89,-33.20,-24.68,13.65,19.44
644,56.08,50.25,5.83,56.08,49.06,47.53,1.53,49.06,328.23,176.38,328.23,0.75,58.02,90.00,40.68,3198.00,0.90,0.88,-29.55,-25.23,17.00,18.74
645,50.32,49.36,0.96,50.32,44.85,46.36,1.51,46.36,177.24,197.46,197.46,0.77,57.84,89.16,40.00,3132.05,0.76,0.90,-20.66,-25.23,17.05,19.56
646,47.79,50.43,2.64,50.43,44.03,44.95,0.92,44.95,287.73,280.98,287.73,0.29,58.77,97.93,47.98,3916.05,0.88,0.83,-20.47,-23.29,19.95,15.99
647,56.27,54.77,1.50,56.27,48.37,46.36,2.01,48.37,161.62,231.62,231.62,0.27,55.24,90.00,43.05,3476.09,0.83,0.89,-26.09,-22.15,15.70,21.14
648,54.36,57.33,2.98,57.33,48.10,48.35,0.25,48.35,206.78,204.07,206.78,0.32,53.33,90.00,44.67,3667.11,0.87,0.74,-23.82,-20.45,19.81,16.73
649,52.15,49.44,2.71,52.15,48.39,47.64,0.75,48.39,444.30,504.93,504.93,0.60,78.10,118.81,52.43,4071.14,0.86,0.90,-25.94,-24.64,18.01,20.51
650,48.03,48.53,0.50,48.53,44.09,43.86,0.23,44.09,126.69,204.53,204.53,0.54,48.75,84.59,43.15,3583.50,0.87,0.91,-23.95,-20.14,16.64,21.76
651,48.02,50.22,2.20,50.22,47.20,47.78,0.58,47.78,236.79,223.69,236.79,0.59,56.78,91.90,43.64,3511.93,0.88,0.86,-25.13,-26.31,18.97,17.55
652,61.26,57.01,4.25,61.26,48.97,50.07,1.11,50.07,288.56,219.84,288.56,0.74,60.54,90.00,38.54,2945.81,0.77,0.89,-24.74,-27.91,16.29,19.20
653,55.91,51.15,4.76,55.91,45.83,45.53,0.30,45.83,252.75,196.70,252.75,0.21,60.62,101.81,50.29,4119.37,0.75,0.87,-16.80,-23.10,19.27,18.84
654,58.18,52.92,5.26,58.18,48.16,48.05,0.11,48.16,476.80,217.22,476.80,0.58,59.95,94.11,43.15,3416.17,0.89,0.82,-26.49,-25.65,19.16,17.16
655,53.68,53.71,0.03,53.71,46.31,47.03,0.72,47.03,164.28,111.66,164.28,0.80,55.52,89.39,42.20,3387.05,0.87,0.79,-23.41,-22.62,19.23,16.91
656,51.12,52.38,1.25,52.38,45.91,46.07,0.16,46.07,81.27,63.48,81.27,0.61,60.58,90.00,38.51,2941.93,0.93,0.87,-24.43,-23.70,20.34,19.18
657,54.08,52.15,1.93,54.08,46.95,47.36,0.41,47.36,302.99,140.70,302.99,0.57,57.14,91.88,43.31,3473.42,0.88,0.85,-24.37,-26.24,18.64,16.09
658,53.35,53.22,0.12,53.35,46.24,46.32,0.07,46.32,160.75,270.88,270.88,0.75,57.11,90.00,41.45,3288.68,0.83,0.89,-23.86,-22.65,16.97,20.90
659,51.90,56.67,4.77,56.67,45.49,46.94,1.45,46.94,240.33,215.90,240.33,0.78,60.35,91.24,39.94,3089.11,0.87,0.78,-22.53,-24.94,19.95,14.94
660,48.62,50.12,1.50,50.12,46.78,49.39,2.62,49.39,397.29,301.01,397.29,0.74,69.71,105.86,46.60,3614.24,0.87,0.87,-24.93,-29.12,18.80,16.74
661,50.05,54.17,4.11,54.17,43.60,45.36,1.76,45.36,192.03,124.89,192.03,0.54,53.61,90.00,44.43,3638.55,0.88,0.84,-20.57,-22.69,19.44,16.94
662,52.38,55.37,2.98,55.37,47.70,47.98,0.28,47.98,139.00,136.28,139.00,0.76,56.71,86.22,38.02,2951.54,0.88,0.78,-24.28,-25.81,21.03,15.33
663,55.07,54.05,1.01,55.07,46.76,47.86,1.11,47.86,186.87,122.37,186.87,0.73,57.27,90.00,41.32,3272.52,0.89,0.88,-23.66,-27.30,20.28,17.33
664,56.73,50.66,6.07,56.73,45.16,45.00,0.16,45.16,287.21,409.21,409.21,0.73,58.90,92.07,42.01,3317.17,0.67,0.86,-17.91,-22.44,15.68,19.65
665,53.84,55.24,1.40,55.24,45.35,46.96,1.61,46.96,463.54,417.00,463.54,0.20,60.23,100.57,49.37,4033.68,0.89,0.86,-24.30,-26.08,17.45,15.15
666,49.62,49.97,0.35,49.97,45.00,45.99,0.99,45.99,118.51,225.99,225.99,0.26,48.75,87.58,46.14,3882.29,0.85,0.89,-19.16,-22.30,20.37,19.86
667,56.75,53.94,2.81,56.75,47.53,47.74,0.22,47.74,210.92,130.25,210.92,0.77,62.72,90.00,36.68,2727.55,0.80,0.89,-24.60,-24.86,16.68,20.21
668,53.68,51.35,2.34,53.68,47.48,46.37,1.11,47.48,118.80,125.30,125.30,0.72,61.34,90.00,37.86,2866.04,0.88,0.89,-27.71,-25.16,16.67,18.52
669,50.91,51.36,0.45,51.36,47.11,45.46,1.65,47.11,213.67,237.40,237.40,0.63,55.35,90.00,42.95,3465.08,0.88,0.91,-27.75,-21.70,15.93,21.80
670,52.16,54.97,2.81,54.97,45.59,46.74,1.15,46.74,172.12,181.16,181.16,0.75,58.60,90.00,40.19,3140.10,0.89,0.85,-23.21,-27.36,19.87,15.77
671,49.47,53.96,4.48,53.96,44.56,44.72,0.16,44.72,201.06,219.40,219.40,0.70,57.72,93.94,44.87,3621.52,0.86,0.78,-21.59,-20.16,19.17,17.71
672,51.67,52.28,0.61,52.28,47.23,48.14,0.91,48.14,223.76,140.70,223.76,0.24,54.85,90.00,43.38,3515.38,0.91,0.89,-25.72,-28.72,19.22,15.79
673,55.57,50.18,5.40,55.57,47.80,46.15,1.65,47.80,220.85,232.40,232.40,0.73,57.19,92.48,43.87,3529.31,0.76,0.84,-23.16,-21.72,16.23,19.29
674,52.62,56.20,3.58,56.20,45.85,45.95,0.10,45.95,192.23,246.26,246.26,0.58,55.67,87.70,40.38,3202.79,0.90,0.79,-22.41,-23.66,21.06,15.71
675,52.26,48.53,3.72,52.26,51.00,48.08,2.92,51.00,133.45,146.56,146.56,0.76,56.81,84.85,36.56,2803.88,0.85,0.87,-31.80,-24.59,15.03,19.81
676,50.67,50.75,0.08,50.75,46.45,44.85,1.60,46.45,177.19,125.13,177.19,0.74,59.66,89.76,39.05,3009.87,0.88,0.80,-24.08,-22.76,19.60,17.08
677,52.68,55.36,2.68,55.36,46.52,47.95,1.43,47.95,171.52,150.91,171.52,0.75,60.15,90.00,38.87,2985.09,0.90,0.89,-24.91,-29.67,19.34,15.43
678,57.33,50.06,7.26,57.33,51.42,47.99,3.43,51.42,442.28,515.29,515.29,0.50,74.26,114.55,51.43,4029.38,0.82,0.84,-31.53,-23.17,13.81,19.30
679,54.39,53.69,0.70,54.39,48.63,48.49,0.13,48.63,204.30,183.37,204.30,0.74,66.66,96.53,39.87,2986.88,0.88,0.81,-27.89,-28.25,18.06,14.73
680,55.76,53.05,2.72,55.76,49.82,47.61,2.21,49.82,231.45,128.20,231.45,0.65,63.05,90.00,36.41,2694.77,0.89,0.87,-31.17,-25.27,15.63,18.86
681,57.52,53.32,4.20,57.52,45.23,45.85,0.62,45.85,111.87,77.97,111.87,0.87,61.48,90.00,37.74,2852.27,0.80,0.95,-21.76,-25.33,16.72,20.58
682,55.81,50.47,5.34,55.81,47.19,44.73,2.46,47.19,359.14,242.92,359.14,0.51,52.19,90.00,45.64,3781.49,0.88,0.89,-28.35,-21.19,15.04,20.17
683,52.11,53.83,1.73,53.83,47.56,44.82,2.74,47.56,89.13,231.90,231.90,0.70,60.85,90.00,38.28,2914.85,0.87,0.89,-28.06,-22.16,14.92,20.39
684,52.00,52.52,0.53,52.52,47.94,46.26,1.68,47.94,168.14,287.12,287.12,0.76,59.27,90.00,39.62,3073.30,0.86,0.89,-28.86,-22.40,15.33,21.15
685,53.93,52.32,1.61,53.93,46.02,47.43,1.41,47.43,267.41,141.76,267.41,0.78,53.68,90.00,44.37,3632.03,0.90,0.90,-23.13,-27.53,20.06,17.01
686,51.25,52.06,0.81,52.06,46.46,45.74,0.72,46.46,172.41,223.29,223.29,0.73,55.96,90.00,42.43,3403.52,0.90,0.88,-24.25,-24.70,19.42,17.84
687,54.25,54.56,0.31,54.56,44.02,44.57,0.55,44.57,133.14,207.39,207.39,0.77,57.93,90.00,40.76,3206.79,0.80,0.91,-21.16,-22.06,17.07,20.92
688,57.67,54.86,2.81,57.67,48.84,48.57,0.27,48.84,184.85,189.16,189.16,0.34,55.59,90.00,42.75,3440.75,0.75,0.91,-21.65,-26.20,16.43,20.24
689,49.02,48.68,0.34,49.02,46.72,46.25,0.48,46.72,213.27,178.41,213.27,0.81,57.13,89.31,40.75,3217.71,0.90,0.86,-26.23,-23.35,19.24,19.19
690,51.87,59.24,7.37,59.24,46.06,47.39,1.33,47.39,147.24,256.38,256.38,0.35,55.67,92.81,45.49,3714.43,0.91,0.92,-25.23,-25.96,18.53,19.11
691,54.17,55.27,1.10,55.27,47.45,46.95,0.49,47.45,226.31,295.71,295.71,0.72,56.47,90.00,42.00,3353.49,0.87,0.92,-25.48,-26.74,17.53,18.71
692,53.78,53.52,0.27,53.78,44.64,47.58,2.94,47.58,306.02,226.45,306.02,0.84,61.45,95.26,43.03,3381.38,0.86,0.86,-20.93,-28.21,20.21,14.90
693,54.26,54.44,0.18,54.44,44.41,46.07,1.66,46.07,176.51,75.85,176.51,0.74,56.95,90.00,41.59,3304.70,0.89,0.85,-19.71,-24.99,21.75,16.44
694,55.82,53.37,2.45,55.82,45.83,45.18,0.65,45.83,179.33,194.22,194.22,0.24,52.40,90.00,45.46,3759.57,0.76,0.91,-19.49,-22.54,16.84,20.85
695,51.25,54.98,3.73,54.98,46.49,48.37,1.88,48.37,111.74,125.94,125.94,0.74,60.88,90.00,38.25,2911.65,0.88,0.84,-22.38,-28.37,21.05,15.07
696,58.16,59.91,1.75,59.91,46.87,46.95,0.08,46.95,337.10,196.91,337.10,0.74,58.67,90.00,40.13,3133.10,0.87,0.76,-24.71,-22.28,18.91,16.35
697,52.68,53.30,0.63,53.30,44.43,44.61,0.18,44.61,161.63,150.03,161.63,0.73,59.80,90.00,39.17,3020.30,0.87,0.88,-23.23,-23.03,18.03,18.80
698,49.25,49.55,0.30,49.55,45.95,44.80,1.15,45.95,305.30,234.85,305.30,0.47,57.81,94.25,45.11,3643.51,0.88,0.82,-23.68,-20.96,18.88,19.02
699,57.80,60.22,2.42,60.22,47.04,45.98,1.06,47.04,238.38,251.54,251.54,0.89,61.88,90.00,37.40,2811.80,0.90,0.80,-24.82,-22.23,19.97,17.48
700,54.09,52.90,1.19,54.09,47.45,46.64,0.81,47.45,75.86,114.00,114.00,0.86,52.39,80.72,36.19,2833.45,0.84,0.88,-26.81,-21.60,16.22,21.68
701,50.08,49.08,0.99,50.08,47.59,46.41,1.18,47.59,343.74,483.16,483.16,0.78,72.51,109.12,47.48,3660.61,0.79,0.88,-26.61,-23.41,14.39,19.88
702,50.97,50.58,0.39,50.97,43.95,45.55,1.60,45.55,123.47,73.92,123.47,0.69,59.89,90.00,39.10,3011.47,0.89,0.88,-20.84,-26.38,20.62,15.95
703,50.71,50.98,0.28,50.98,46.30,45.39,0.91,46.30,195.57,252.66,252.66,0.71,58.46,91.48,41.79,3302.32,0.82,0.87,-26.81,-22.36,14.38,19.31
704,46.52,50.05,3.53,50.05,46.66,47.41,0.75,47.41,107.29,146.15,146.15,0.83,50.26,76.99,34.28,2673.71,0.87,0.87,-25.28,-28.37,17.79,15.70
705,55.44,52.14,3.29,55.44,49.60,47.93,1.68,49.60,306.09,370.92,370.92,0.28,60.41,99.87,48.52,3945.87,0.86,0.88,-26.41,-25.00,17.84,19.19
706,49.21,53.95,4.74,53.95,48.34,50.07,1.72,50.07,271.35,271.12,271.35,0.80,62.86,93.69,40.26,3082.86,0.88,0.79,-25.82,-30.50,19.85,12.93
707,55.31,51.73,3.59,55.31,48.46,47.29,1.18,48.46,422.35,202.18,422.35,0.73,60.72,90.00,38.39,2928.38,0.88,0.86,-28.97,-25.61,16.24,17.80
708,51.97,53.83,1.86,53.83,48.48,47.10,1.39,48.48,54.19,234.03,234.03,0.76,61.65,89.88,37.47,2822.14,0.90,0.90,-28.84,-24.41,16.84,20.20
709,57.41,56.37,1.03,57.41,46.72,45.69,1.03,46.72,410.30,320.34,410.30,0.64,59.39,90.00,39.52,3060.82,0.87,0.84,-26.13,-24.09,17.34,17.54
710,52.94,46.52,6.42,52.94,49.99,47.50,2.49,49.99,277.62,270.17,277.62,0.73,66.98,97.76,40.82,3077.44,0.83,0.86,-32.27,-23.46,12.31,19.99
711,50.55,54.72,4.17,54.72,45.33,46.61,1.27,46.61,179.37,237.65,237.65,0.76,56.60,90.00,41.89,3339.84,0.89,0.88,-23.98,-26.10,19.15,17.70
712,50.28,52.55,2.27,52.55,47.37,46.00,1.38,47.37,60.40,120.86,120.86,0.83,51.44,77.99,34.26,2654.87,0.87,0.88,-29.32,-22.87,14.68,19.80
713,51.84,54.22,2.38,54.22,47.91,48.65,0.74,48.65,235.16,243.86,243.86,0.76,56.65,91.60,43.45,3495.52,0.87,0.80,-24.05,-25.04,20.43,16.66
714,53.11,58.44,5.33,58.44,46.89,49.04,2.16,49.04,206.87,217.96,217.96,0.70,55.23,90.00,43.05,3476.57,0.84,0.79,-22.44,-24.57,19.75,16.64
715,52.82,52.28,0.54,52.82,48.79,47.59,1.20,48.79,163.22,251.64,251.64,0.78,58.93,91.97,41.88,3304.35,0.90,0.88,-29.95,-25.99,16.11,18.18
716,52.95,50.64,2.31,52.95,47.11,44.88,2.23,47.11,137.32,147.74,147.74,0.78,56.82,90.70,42.40,3388.11,0.87,0.89,-28.52,-20.67,15.14,21.59
717,49.29,50.41,1.12,50.41,45.72,44.08,1.64,45.72,38.41,102.37,102.37,0.84,54.17,83.37,37.32,2919.79,0.89,0.88,-26.84,-19.47,16.22,21.94
718,55.33,51.54,3.78,55.33,47.95,47.57,0.39,47.95,159.64,108.91,159.64,0.33,56.95,90.00,41.59,3305.24,0.88,0.90,-26.10,-24.23,17.94,20.16
719,53.07,52.05,1.02,53.07,45.57,46.04,0.47,46.04,240.55,228.00,240.55,0.77,61.73,90.00,37.53,2826.67,0.87,0.91,-25.40,-24.25,16.93,19.95
720,48.84,50.47,1.64,50.47,47.34,50.41,3.07,50.41,481.28,371.95,481.28,0.74,69.90,108.90,49.48,3899.62,0.87,0.85,-23.09,-31.27,20.07,13.90
721,48.85,49.72,0.87,49.72,48.65,48.15,0.50,48.65,220.64,207.58,220.64,0.73,57.50,90.08,41.21,3258.37,0.91,0.84,-26.93,-26.35,19.87,17.31
722,52.40,49.40,3.00,52.40,48.31,46.46,1.85,48.31,135.09,145.61,145.61,0.77,61.92,90.00,37.37,2808.46,0.87,0.88,-30.53,-23.62,14.45,19.85
723,48.60,53.26,4.66,53.26,46.43,49.34,2.91,49.34,340.84,256.55,340.84,0.75,68.23,100.84,42.84,3260.51,0.89,0.83,-24.48,-31.96,19.66,11.65
724,52.98,55.09,2.10,55.09,48.75,48.81,0.07,48.81,172.37,228.85,228.85,0.77,58.31,90.00,40.44,3169.43,0.90,0.91,-27.91,-29.04,18.30,17.93
725,56.42,56.17,0.26,56.42,48.15,48.54,0.39,48.54,229.22,243.90,243.90,0.79,58.48,90.00,40.29,3152.22,0.90,0.91,-27.42,-27.87,18.49,18.70
726,52.20,54.05,1.86,54.05,47.21,45.37,1.83,47.21,325.25,454.50,454.50,0.52,71.00,107.31,46.96,3631.06,0.87,0.90,-29.19,-24.17,14.49,19.14
727,56.04,52.44,3.60,56.04,47.73,46.97,0.77,47.73,276.64,302.65,302.65,0.53,56.11,93.90,46.21,3779.12,0.75,0.88,-21.19,-23.34,16.76,20.30
728,50.79,50.96,0.16,50.96,45.10,47.18,2.08,47.18,360.96,299.39,360.96,0.26,59.22,97.81,47.48,3859.44,0.87,0.84,-22.42,-25.55,19.52,16.16
729,56.93,55.80,1.13,56.93,46.73,46.65,0.08,46.73,419.01,538.24,538.24,0.68,52.83,90.00,45.09,3717.05,0.84,0.92,-25.05,-24.11,16.60,20.76
730,49.57,53.58,4.02,53.58,46.44,45.58,0.86,46.44,239.06,217.83,239.06,0.37,57.13,94.48,45.92,3734.75,0.87,0.72,-23.27,-18.49,20.03,17.57
731,49.32,49.59,0.27,49.59,44.18,45.25,1.07,45.25,447.29,190.62,447.29,0.77,56.89,90.00,41.64,3310.83,0.91,0.91,-22.19,-27.05,20.05,16.57
732,56.29,50.79,5.50,56.29,46.72,46.68,0.04,46.72,285.98,179.41,285.98,0.64,54.68,91.35,44.87,3667.33,0.78,0.87,-22.61,-21.95,17.10,20.95
733,52.77,62.06,9.30,62.06,45.87,44.74,1.13,45.87,237.40,314.80,314.80,0.25,50.36,90.00,47.19,3963.60,0.84,0.61,-21.99,-7.30,18.76,21.57
734,55.88,56.43,0.56,56.43,45.07,47.67,2.60,47.67,327.23,255.14,327.23,0.75,59.10,90.00,39.77,3090.33,0.88,0.88,-22.12,-30.14,20.36,14.85
735,49.66,52.19,2.53,52.19,44.96,47.26,2.30,47.26,123.54,59.43,123.54,0.70,54.40,85.35,39.11,3094.81,0.90,0.88,-21.22,-28.79,21.63,15.23
736,55.48,57.44,1.95,57.44,45.26,47.71,2.45,47.71,146.51,299.72,299.72,0.81,60.67,90.00,38.43,2933.34,0.91,0.92,-21.98,-30.08,21.34,16.15
737,59.21,54.42,4.79,59.21,48.29,46.20,2.09,48.29,448.04,123.68,448.04,0.85,61.55,90.00,37.68,2844.79,0.92,0.91,-30.06,-24.61,16.15,19.48
738,52.14,53.67,1.53,53.67,43.95,46.97,3.02,46.97,228.21,210.21,228.21,0.68,57.44,90.00,41.17,3255.86,0.85,0.82,-20.40,-26.03,19.90,15.41
