,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
671,9.03,8.95,0.08,9.03,9.00,9.06,0.06,9.06,0.51,1.13,1.13,0.95,8.88,14.50,6.95,562.20,4.62,4.58,3.71,3.70
672,8.70,8.69,0.01,8.70,8.66,8.80,0.15,8.80,0.88,1.06,1.06,0.84,8.38,13.06,5.94,468.44,4.73,5.64,3.43,2.66
673,8.92,9.25,0.33,9.25,9.15,9.56,0.41,9.56,1.17,0.91,1.17,0.92,9.54,13.92,5.81,438.01,6.45,4.66,2.35,3.94
674,8.48,8.50,0.02,8.50,8.93,8.84,0.09,8.93,1.92,2.63,2.63,0.63,8.95,16.00,8.39,704.82,4.27,4.09,3.83,3.86
675,9.33,9.17,0.16,9.33,9.03,9.12,0.09,9.12,0.78,1.37,1.37,0.71,9.89,16.00,7.59,611.03,4.53,4.46,3.52,3.61
676,9.05,8.99,0.07,9.05,9.29,9.41,0.12,9.41,1.67,2.30,2.30,0.72,9.78,15.23,6.92,544.80,6.32,4.43,2.27,3.94
677,9.67,8.99,0.67,9.67,9.69,9.11,0.57,9.69,1.10,1.32,1.32,0.56,10.21,15.30,6.62,508.57,6.16,4.37,2.58,3.97
678,8.78,8.69,0.09,8.78,8.89,8.83,0.06,8.89,0.62,0.78,0.78,0.92,9.84,15.27,6.91,543.12,4.31,4.41,3.88,3.81
679,8.60,8.74,0.13,8.74,9.00,9.17,0.17,9.17,2.49,1.73,2.49,0.83,9.54,16.00,7.89,646.28,5.09,4.31,3.31,3.95
680,9.11,9.12,0.01,9.12,9.26,9.29,0.03,9.29,1.18,0.92,1.18,0.74,8.73,13.81,6.39,507.84,4.41,6.22,3.90,2.20
681,9.23,8.77,0.47,9.23,9.01,8.80,0.21,9.01,1.06,1.15,1.15,0.61,9.97,16.00,7.53,603.02,5.03,4.28,3.23,4.04
682,8.81,8.61,0.20,8.81,9.22,9.11,0.11,9.22,0.91,1.63,1.63,0.80,8.12,12.97,6.07,484.90,4.95,6.02,3.61,2.63
683,8.33,8.48,0.16,8.48,8.71,8.87,0.16,8.87,2.01,1.11,2.01,0.81,10.85,15.92,6.70,506.79,4.41,6.12,3.72,2.27
684,8.88,8.36,0.52,8.88,9.00,8.65,0.34,9.00,1.33,0.81,1.33,0.63,9.07,15.75,8.04,668.03,4.23,4.19,3.86,4.09
685,8.57,8.58,0.01,8.58,8.84,8.83,0.01,8.84,1.17,1.44,1.44,0.70,7.57,13.74,7.31,616.95,4.29,4.65,3.69,3.42
686,8.88,8.96,0.09,8.96,9.07,8.96,0.11,9.07,1.03,0.94,1.03,0.72,8.27,13.79,6.76,552.16,4.89,4.42,3.30,3.81
687,9.24,9.16,0.08,9.24,9.48,9.40,0.08,9.48,1.22,1.27,1.27,0.84,9.87,15.99,7.60,612.02,4.37,4.46,3.93,3.79
688,8.64,9.04,0.41,9.04,9.03,9.17,0.14,9.17,2.99,1.05,2.99,0.78,9.24,15.92,8.07,668.20,4.48,4.47,3.85,3.84
689,8.90,9.10,0.20,9.10,9.12,9.18,0.06,9.18,1.60,0.89,1.60,0.80,9.60,16.00,7.84,639.71,4.25,4.37,4.03,3.95
690,8.84,8.70,0.13,8.84,9.17,9.11,0.06,9.17,0.90,1.59,1.59,0.80,8.96,14.63,7.01,567.00,4.40,4.57,3.80,3.74
691,8.66,8.53,0.12,8.66,8.59,8.90,0.31,8.90,0.86,1.52,1.52,0.79,9.16,15.54,7.75,637.97,3.98,4.29,3.86,3.63
692,9.48,8.93,0.56,9.48,9.41,9.11,0.30,9.41,0.92,1.05,1.05,0.84,8.43,12.35,5.18,391.95,6.16,5.12,2.51,3.22
693,9.58,9.24,0.34,9.58,9.48,9.22,0.26,9.48,1.01,1.85,1.85,0.70,7.10,12.18,6.15,508.31,6.41,4.66,2.39,3.80
694,9.22,9.48,0.26,9.48,9.16,9.21,0.05,9.21,1.00,0.75,1.00,0.82,7.82,12.92,6.27,510.23,4.30,5.61,3.94,2.94
695,8.49,8.75,0.26,8.75,8.83,8.95,0.12,8.95,1.45,0.92,1.45,0.75,9.50,13.28,5.20,377.84,6.17,5.96,2.40,2.42
696,8.60,8.95,0.34,8.95,9.09,9.07,0.02,9.09,1.55,0.76,1.55,0.73,9.43,14.03,6.01,459.28,4.48,6.35,3.74,2.26
697,8.78,9.31,0.52,9.31,8.97,9.31,0.34,9.31,1.00,0.57,1.00,0.83,6.41,10.97,5.52,455.59,4.20,6.16,3.77,2.26
698,8.79,8.72,0.07,8.79,8.94,8.83,0.11,8.94,1.51,0.72,1.51,0.90,10.00,16.00,7.50,600.49,4.35,4.53,3.78,3.77
699,8.99,9.09,0.10,9.09,9.21,9.27,0.06,9.27,0.56,1.41,1.41,0.89,7.72,10.75,4.19,303.14,6.45,6.34,2.33,2.33
700,9.56,9.05,0.51,9.56,9.54,8.90,0.64,9.54,1.19,1.21,1.21,0.44,7.79,13.31,6.69,552.17,6.07,4.24,2.40,3.88
701,9.52,9.29,0.22,9.52,9.49,9.45,0.04,9.49,2.02,0.90,2.02,0.80,9.01,13.70,6.04,468.56,4.97,6.23,3.56,2.42
702,8.92,8.60,0.32,8.92,8.79,8.93,0.14,8.93,1.82,1.41,1.82,0.63,9.97,13.80,5.33,383.58,6.24,5.50,2.18,2.86
703,8.91,9.55,0.64,9.55,9.38,9.40,0.02,9.40,1.39,0.71,1.39,0.79,9.11,14.10,6.35,498.70,4.63,5.79,3.90,3.02
704,8.20,8.95,0.75,8.95,8.62,8.97,0.35,8.97,1.97,1.32,1.97,0.72,9.87,16.00,7.61,612.58,4.25,4.51,3.77,3.66
705,8.79,8.62,0.17,8.79,8.67,9.01,0.33,9.01,0.77,1.14,1.14,0.93,9.82,14.69,6.34,486.99,5.51,4.43,2.66,3.71
706,9.03,8.65,0.38,9.03,9.23,9.13,0.10,9.23,0.71,2.63,2.63,0.75,7.98,13.10,6.32,511.83,6.28,4.18,2.21,3.94
707,9.13,8.68,0.44,9.13,9.32,9.05,0.26,9.32,1.06,0.96,1.06,0.83,8.86,14.71,7.18,585.04,4.39,5.09,3.93,3.37
708,8.72,8.60,0.12,8.72,8.76,9.14,0.39,9.14,1.01,1.14,1.14,0.89,6.52,11.35,5.80,482.51,5.85,4.51,2.37,3.50
709,9.68,8.89,0.79,9.68,9.79,9.17,0.62,9.79,0.74,2.32,2.32,0.77,10.64,15.14,6.10,450.22,6.70,4.62,2.19,3.89
710,8.96,8.84,0.12,8.96,9.46,9.13,0.33,9.46,1.96,1.96,1.96,0.64,9.17,16.00,8.20,682.85,4.59,4.23,3.72,4.09
711,8.50,9.29,0.80,9.29,8.93,9.53,0.61,9.53,1.88,1.74,1.88,0.73,9.11,14.25,6.51,513.85,4.60,6.23,3.68,2.35
712,9.41,8.78,0.63,9.41,9.52,9.27,0.25,9.52,1.20,0.86,1.20,0.74,7.80,12.46,5.83,465.94,6.51,4.54,2.29,3.91
713,9.47,8.72,0.75,9.47,9.20,9.03,0.18,9.20,0.43,0.78,0.78,0.85,8.76,13.17,5.72,440.68,6.38,4.29,2.35,3.93
714,8.73,8.32,0.41,8.73,9.06,8.69,0.37,9.06,1.56,2.17,2.17,0.69,9.06,15.75,8.05,668.92,4.56,4.24,3.79,3.91
715,9.52,8.31,1.21,9.52,9.08,9.05,0.03,9.08,1.23,1.69,1.69,0.87,8.50,12.84,5.61,433.20,6.40,3.91,2.32,4.14
716,8.98,8.94,0.05,8.98,8.87,9.12,0.25,9.12,1.46,1.35,1.46,0.76,8.74,13.49,6.07,475.50,4.59,6.05,3.70,2.40
717,8.79,9.14,0.36,9.14,9.05,9.10,0.05,9.10,1.44,1.14,1.44,0.79,8.39,14.63,7.50,624.40,4.50,4.58,3.83,3.80
718,9.43,9.27,0.16,9.43,9.54,9.13,0.41,9.54,2.21,1.35,2.21,0.78,11.89,15.14,5.04,325.17,6.40,6.54,2.19,2.05
719,9.20,8.39,0.81,9.20,9.15,8.77,0.39,9.15,0.97,2.43,2.43,0.70,7.89,14.57,7.86,667.73,4.56,4.25,3.70,3.91
720,8.90,8.97,0.07,8.97,9.25,8.95,0.30,9.25,1.08,1.08,1.08,0.78,8.08,13.44,6.57,536.11,4.64,4.91,3.70,3.33
721,9.18,8.74,0.45,9.18,8.97,8.99,0.03,8.99,0.61,1.78,1.78,0.79,9.31,15.27,7.35,595.75,4.73,3.98,3.61,4.09
722,9.02,8.93,0.09,9.02,9.36,9.29,0.07,9.36,1.27,1.29,1.29,0.68,7.49,13.27,6.91,578.18,4.59,5.01,3.76,3.39
723,9.16,8.87,0.30,9.16,9.33,9.12,0.22,9.33,1.80,1.55,1.80,0.79,10.56,16.00,7.02,543.67,6.04,4.55,2.56,3.91
724,9.02,9.48,0.46,9.48,9.25,9.27,0.02,9.27,1.50,0.76,1.50,0.77,9.18,13.84,6.04,465.96,5.25,6.19,3.29,2.50
725,9.60,8.66,0.94,9.60,9.33,8.90,0.43,9.33,0.72,1.02,1.02,0.78,8.62,13.83,6.50,520.50,5.57,4.40,2.95,3.82
726,9.34,8.92,0.42,9.34,9.45,9.18,0.27,9.45,1.39,1.20,1.39,0.71,7.83,12.40,5.74,457.09,5.44,5.27,3.05,3.02
727,9.25,8.92,0.33,9.25,8.96,9.32,0.36,9.32,1.43,0.74,1.43,0.84,9.68,13.77,5.54,409.27,6.49,4.80,2.11,3.64
728,9.26,8.60,0.65,9.26,9.18,9.18,0.00,9.18,0.67,2.11,2.11,0.74,8.07,12.70,5.85,463.64,6.43,4.77,2.22,3.61
729,9.07,8.84,0.22,9.07,9.19,9.07,0.12,9.19,0.64,0.99,0.99,0.83,9.59,14.95,6.80,536.15,5.25,4.72,3.18,3.50
730,8.74,8.75,0.01,8.75,8.85,9.14,0.28,9.14,1.39,1.45,1.45,0.67,10.32,16.00,7.23,568.27,4.62,5.16,3.53,3.04
731,8.80,9.20,0.40,9.20,9.18,9.43,0.24,9.43,1.07,0.97,1.07,0.75,9.73,14.60,6.33,487.00,4.49,6.02,3.65,2.41
732,9.01,8.90,0.11,9.01,9.13,9.04,0.09,9.13,1.02,1.82,1.82,0.74,8.58,14.27,6.98,569.30,5.20,4.67,3.17,3.79
733,8.80,8.99,0.19,8.99,9.23,9.22,0.01,9.23,1.43,0.87,1.43,0.96,10.61,15.77,6.75,516.09,4.55,4.93,3.80,3.41
734,9.17,9.54,0.37,9.54,9.23,9.14,0.09,9.23,0.66,0.82,0.82,0.83,6.61,9.71,4.09,310.30,6.16,6.23,2.38,2.31
735,8.76,8.74,0.02,8.76,8.97,8.98,0.01,8.98,1.10,1.92,1.92,0.76,9.55,16.00,7.89,645.31,4.29,4.10,3.97,4.08
736,8.82,9.16,0.34,9.16,9.13,9.01,0.12,9.13,1.23,1.07,1.23,0.76,10.45,16.00,7.12,554.98,4.63,4.57,3.67,3.86
737,9.48,9.50,0.02,9.50,9.36,9.41,0.05,9.41,0.80,1.08,1.08,0.89,10.78,16.00,6.84,522.14,4.38,5.57,4.13,3.06
738,8.63,9.13,0.50,9.13,8.90,9.29,0.39,9.29,1.25,0.94,1.25,0.83,10.04,16.00,7.47,596.22,4.48,5.26,3.87,3.14
739,9.13,9.07,0.05,9.13,9.31,9.06,0.25,9.31,0.91,1.36,1.36,0.85,9.73,14.50,6.23,476.92,6.21,4.31,2.21,3.85
740,9.15,8.79,0.36,9.15,9.35,9.06,0.29,9.35,0.75,1.15,1.15,0.82,10.13,16.00,7.39,586.81,4.87,4.13,3.71,4.12
741,8.66,8.64,0.01,8.66,8.94,8.84,0.10,8.94,1.92,2.31,2.31,0.68,10.74,16.00,6.87,526.15,4.29,5.72,3.73,2.50
742,8.71,9.14,0.43,9.14,8.80,9.15,0.34,9.15,0.69,1.24,1.24,0.84,9.88,14.94,6.54,505.76,4.29,6.00,3.96,2.58
743,8.89,9.18,0.28,9.18,9.39,9.20,0.19,9.39,0.82,0.88,0.88,0.93,11.62,16.00,6.12,437.55,5.77,4.87,3.00,3.67
744,9.07,8.95,0.12,9.07,9.44,9.02,0.42,9.44,1.37,1.81,1.81,0.65,8.57,11.88,4.60,331.83,6.33,6.03,2.29,2.37
745,9.02,9.10,0.08,9.10,9.13,9.26,0.13,9.26,2.73,0.99,2.73,0.80,9.47,15.45,7.40,598.19,4.88,5.14,3.64,3.31
746,8.58,9.11,0.53,9.11,8.77,9.12,0.36,9.12,1.75,1.21,1.75,0.89,9.33,15.29,7.36,595.84,4.36,4.80,3.77,3.55
747,8.68,8.74,0.07,8.74,8.95,9.18,0.23,9.18,1.13,1.34,1.34,0.92,8.77,14.45,6.99,567.65,4.41,4.59,3.79,3.82
748,8.73,9.35,0.62,9.35,9.05,9.32,0.28,9.32,1.30,1.59,1.59,0.90,9.79,16.00,7.68,620.63,4.81,4.40,3.60,4.00
749,8.32,8.96,0.65,8.96,8.84,8.89,0.05,8.89,1.91,1.76,1.91,0.68,8.10,14.57,7.69,647.74,4.39,4.62,3.67,3.58
750,9.34,9.12,0.22,9.34,9.23,9.16,0.07,9.23,1.27,1.54,1.54,0.79,7.39,12.07,5.78,467.47,6.06,4.77,2.48,3.66
751,8.77,8.94,0.18,8.94,9.14,9.08,0.05,9.14,1.32,0.89,1.32,0.75,8.33,11.31,4.23,297.89,6.07,6.22,2.45,2.34
752,8.87,8.94,0.07,8.94,9.37,9.37,0.00,9.37,1.84,1.23,1.84,0.77,10.67,16.00,6.93,533.21,4.69,5.02,3.72,3.41
753,8.55,9.05,0.49,9.05,9.25,9.09,0.15,9.25,1.05,0.55,1.05,0.84,10.65,16.00,6.95,535.07,4.39,5.36,3.84,3.14
754,9.31,8.83,0.48,9.31,9.19,9.03,0.16,9.19,0.82,0.95,0.95,0.78,10.57,14.73,5.75,416.19,6.08,4.91,2.44,3.39
755,8.94,9.09,0.15,9.09,9.08,8.93,0.15,9.08,1.18,1.69,1.69,0.52,8.34,15.27,8.18,693.39,4.29,4.30,3.70,3.75
756,9.14,8.99,0.15,9.14,9.24,9.08,0.16,9.24,1.12,1.81,1.81,0.66,9.62,14.87,6.69,524.87,5.29,4.80,2.94,3.60
757,8.98,8.94,0.04,8.98,9.16,8.95,0.21,9.16,0.80,1.51,1.51,0.80,7.91,12.15,5.43,424.27,6.37,4.92,2.10,3.29
758,8.83,8.79,0.04,8.83,8.92,8.69,0.22,8.92,1.53,1.66,1.66,0.55,9.04,16.00,8.32,696.03,4.13,4.39,3.80,3.62
759,9.09,8.81,0.28,9.09,9.40,9.13,0.26,9.40,1.95,1.03,1.95,0.85,9.02,14.22,6.55,519.37,5.10,4.59,3.17,3.74
760,8.45,9.25,0.81,9.25,8.93,9.19,0.26,9.19,1.89,0.63,1.89,0.80,10.70,15.19,6.10,449.00,4.23,5.92,3.93,2.39
761,9.34,9.23,0.11,9.34,9.54,9.20,0.33,9.54,0.96,1.19,1.19,0.77,10.64,15.25,6.20,460.63,6.66,4.60,2.13,3.85
762,8.89,8.79,0.10,8.89,9.03,8.97,0.06,9.03,1.61,1.45,1.61,0.73,8.43,12.92,5.75,448.60,6.13,4.86,2.18,3.12
763,8.64,8.60,0.04,8.64,8.76,8.95,0.19,8.95,1.43,0.98,1.43,0.68,9.45,14.74,6.71,528.84,4.33,5.43,3.61,2.88
764,8.35,8.84,0.50,8.84,9.03,8.89,0.14,9.03,2.49,1.92,2.49,0.68,9.29,16.00,8.10,670.71,4.41,4.10,3.65,3.99
765,8.77,8.77,0.00,8.77,8.95,9.24,0.28,9.24,0.95,1.53,1.53,0.87,9.86,15.00,6.62,513.95,5.67,4.33,2.74,3.96
766,9.28,8.93,0.35,9.28,9.13,9.13,0.00,9.13,0.61,1.14,1.14,0.79,9.04,14.57,6.89,553.00,5.89,4.29,2.55,3.98
767,9.05,9.32,0.27,9.32,9.35,8.96,0.39,9.35,1.66,1.59,1.66,0.80,10.49,14.23,5.31,373.68,4.71,6.61,3.73,2.13
768,9.10,9.16,0.05,9.16,9.29,9.21,0.09,9.29,1.26,1.30,1.30,0.68,9.18,14.41,6.60,522.75,6.01,4.62,2.48,3.53
769,8.92,9.20,0.28,9.20,9.06,9.32,0.26,9.32,1.39,0.67,1.39,0.64,8.93,14.13,6.54,520.50,4.94,5.21,3.52,3.31
770,8.96,9.12,0.16,9.12,9.21,9.24,0.03,9.24,2.81,2.35,2.81,0.56,10.22,16.00,7.31,577.64,5.97,4.14,2.60,4.08
771,9.18,9.70,0.53,9.70,9.29,9.76,0.47,9.76,0.76,0.94,0.94,0.82,8.06,11.25,4.40,319.17,6.27,6.42,2.41,2.36
772,8.92,8.81,0.11,8.92,8.91,9.09,0.18,9.09,1.03,1.17,1.17,0.84,9.76,15.67,7.38,591.26,4.28,4.52,3.86,3.70
773,9.08,9.19,0.11,9.19,9.22,9.22,0.01,9.22,1.04,1.70,1.70,0.89,9.10,12.44,4.70,333.52,6.48,5.94,2.43,2.65
774,8.96,8.85,0.11,8.96,8.94,9.14,0.20,9.14,0.99,0.82,0.99,0.82,9.62,15.32,7.15,570.42,4.82,4.52,3.43,3.85
775,9.35,9.10,0.25,9.35,9.17,9.21,0.04,9.21,1.31,1.10,1.31,0.66,8.70,13.98,6.59,528.46,4.76,5.84,3.56,2.69
776,8.93,8.35,0.58,8.93,9.06,8.79,0.27,9.06,2.52,1.89,2.52,0.70,9.90,16.00,7.58,609.78,4.35,4.46,3.67,3.65
777,9.23,8.53,0.71,9.23,9.23,9.06,0.17,9.23,0.96,1.91,1.91,0.56,8.48,14.17,6.97,569.63,4.64,4.95,3.54,3.27
778,8.92,8.80,0.12,8.92,9.21,9.16,0.06,9.21,1.10,1.51,1.51,0.90,10.47,16.00,7.10,552.99,5.09,4.54,3.44,3.93
779,9.26,9.19,0.07,9.26,9.13,9.01,0.12,9.13,0.73,1.09,1.09,0.64,9.74,14.44,6.17,470.47,5.55,5.52,3.05,2.92
780,8.84,8.76,0.08,8.84,8.75,8.82,0.07,8.82,0.95,0.80,0.95,0.94,8.04,13.25,6.41,520.57,4.35,5.22,3.83,3.00
781,8.77,9.03,0.25,9.03,8.92,8.93,0.00,8.93,0.67,0.67,0.67,0.89,11.66,16.00,6.09,434.33,4.20,6.12,3.88,2.40
782,8.59,8.66,0.07,8.66,8.72,9.04,0.32,9.04,1.61,1.53,1.61,0.77,9.43,16.00,7.98,656.74,4.02,4.44,4.09,3.62
783,8.81,9.00,0.19,9.00,9.08,8.96,0.12,9.08,1.41,1.23,1.41,0.66,9.64,16.00,7.80,635.84,4.34,4.44,3.76,3.93
784,8.94,8.32,0.63,8.94,9.15,9.22,0.08,9.22,1.11,1.76,1.76,0.89,9.39,15.81,7.83,642.37,4.64,4.46,3.74,3.79
785,8.77,8.94,0.17,8.94,8.93,9.16,0.23,9.16,0.48,0.84,0.84,0.89,7.38,11.19,4.91,380.56,6.55,4.87,2.23,3.73
786,8.53,9.04,0.51,9.04,9.02,9.24,0.22,9.24,1.32,1.77,1.77,0.60,9.16,15.32,7.53,615.98,5.08,4.56,3.11,3.70
787,9.06,8.96,0.09,9.06,9.19,8.83,0.35,9.19,0.73,1.72,1.72,0.76,10.85,16.00,6.77,514.65,5.62,4.66,2.80,3.45
788,9.31,9.17,0.14,9.31,9.33,9.25,0.08,9.33,0.80,1.05,1.05,0.89,10.25,15.53,6.82,528.01,4.85,5.08,3.78,3.39
789,9.27,9.15,0.13,9.27,9.08,9.14,0.06,9.14,1.25,0.48,1.25,0.85,9.51,13.60,5.52,409.75,6.34,4.68,2.27,3.65
790,9.09,8.75,0.34,9.09,9.26,8.99,0.27,9.26,0.57,1.38,1.38,0.84,11.17,16.00,6.51,483.23,5.63,4.84,3.06,3.66
791,8.74,8.86,0.12,8.86,8.96,8.88,0.08,8.96,1.23,0.96,1.23,0.53,9.12,16.00,8.25,687.77,4.38,4.38,3.88,3.69
792,8.82,9.51,0.69,9.51,9.03,9.33,0.29,9.33,2.54,1.13,2.54,0.77,9.66,14.78,6.57,512.22,4.42,6.30,3.65,2.23
793,9.11,9.11,0.00,9.11,9.47,9.16,0.31,9.47,1.27,0.84,1.27,0.62,9.86,14.94,6.56,508.05,4.52,6.26,3.95,2.45
794,9.09,9.07,0.02,9.09,9.44,9.33,0.11,9.44,0.91,0.96,0.96,0.81,7.82,13.03,6.38,521.11,4.70,5.20,3.76,3.21
795,9.03,9.13,0.09,9.13,9.38,9.24,0.14,9.38,1.17,0.81,1.17,0.69,8.97,13.72,6.09,474.75,4.59,6.21,3.79,2.40
796,9.59,9.20,0.39,9.59,9.45,9.44,0.01,9.45,0.78,1.00,1.00,0.83,10.43,15.02,6.15,458.67,5.03,5.34,3.60,2.93
797,9.01,9.01,0.00,9.01,9.06,9.17,0.12,9.17,1.12,1.26,1.26,0.84,9.29,15.10,7.21,581.26,5.42,4.56,3.09,3.79
798,9.01,8.69,0.32,9.01,9.47,9.10,0.37,9.47,1.89,1.29,1.89,0.77,10.74,15.15,6.03,441.58,6.35,4.46,2.24,3.76
799,9.35,8.84,0.50,9.35,9.21,8.89,0.32,9.21,0.63,1.12,1.12,0.80,10.87,15.53,6.30,466.66,6.27,4.43,2.19,3.78
800,9.18,9.26,0.07,9.26,9.32,9.31,0.01,9.32,1.56,1.37,1.56,0.72,7.85,13.71,7.04,586.03,4.89,5.27,3.61,3.47
801,9.32,9.02,0.30,9.32,9.14,9.25,0.12,9.25,1.15,1.74,1.74,0.89,8.38,12.86,5.73,447.75,6.44,4.63,2.11,3.62
802,8.72,9.51,0.79,9.51,8.91,9.25,0.34,9.25,1.16,1.42,1.42,0.90,11.76,16.00,6.01,424.32,4.71,5.74,3.67,2.73
803,8.95,8.86,0.09,8.95,9.37,9.19,0.18,9.37,1.67,2.17,2.17,0.87,9.29,15.65,7.75,635.90,4.19,4.76,4.23,3.77
804,9.33,9.52,0.19,9.52,9.39,9.56,0.17,9.56,0.34,0.70,0.70,0.86,9.90,13.21,4.80,331.28,6.62,5.83,2.33,2.90
805,8.54,8.90,0.36,8.90,8.99,9.30,0.32,9.30,0.79,1.08,1.08,0.86,7.29,12.17,5.98,488.25,4.38,5.21,3.85,3.26
806,9.06,8.84,0.22,9.06,9.00,9.30,0.30,9.30,1.09,0.96,1.09,0.91,7.46,12.91,6.57,544.89,5.10,4.35,3.29,3.88
807,8.87,9.23,0.35,9.23,9.26,9.50,0.24,9.50,1.49,1.75,1.75,0.66,8.74,12.61,5.18,387.35,6.22,6.34,2.27,2.21
808,9.09,9.27,0.17,9.27,9.18,9.03,0.16,9.18,1.57,2.44,2.44,0.39,8.08,16.00,9.13,791.94,4.25,4.30,4.05,4.00
809,8.78,9.12,0.33,9.12,9.31,8.97,0.34,9.31,1.84,0.61,1.84,0.73,9.19,14.28,6.47,508.94,5.27,4.88,3.16,3.66
810,9.13,9.29,0.16,9.29,9.23,9.27,0.05,9.27,0.65,0.80,0.80,0.75,7.05,13.47,7.48,642.23,4.31,4.29,4.01,3.99
811,9.02,8.92,0.10,9.02,9.28,9.10,0.18,9.28,1.15,1.06,1.15,0.67,10.13,16.00,7.39,587.41,4.61,4.68,3.82,3.59
812,8.97,8.76,0.21,8.97,9.20,8.99,0.21,9.20,2.02,2.01,2.02,0.70,10.44,15.45,6.58,501.16,4.82,5.69,3.45,2.66
813,9.01,8.99,0.02,9.01,9.02,9.05,0.03,9.05,1.12,1.11,1.12,0.81,9.39,14.73,6.75,534.28,4.67,5.47,3.68,3.06
814,8.93,9.15,0.22,9.15,9.16,8.98,0.17,9.16,0.76,0.68,0.76,0.88,8.66,14.76,7.41,610.74,4.13,4.23,4.07,4.03
815,9.24,9.06,0.19,9.24,9.03,8.81,0.22,9.03,1.88,2.00,2.00,0.56,10.00,16.00,7.50,599.92,5.54,4.29,2.69,3.72
816,8.83,9.04,0.21,9.04,9.12,9.20,0.08,9.20,2.96,1.11,2.96,0.60,9.22,15.68,7.84,646.20,4.73,4.38,3.72,3.95
817,8.61,8.79,0.18,8.79,9.03,8.94,0.09,9.03,2.15,0.79,2.15,0.67,8.84,13.93,6.41,508.81,4.35,6.06,3.89,2.32
818,8.85,9.25,0.41,9.25,8.65,9.28,0.63,9.28,2.49,2.14,2.49,0.64,9.28,16.00,8.11,671.65,4.76,4.75,3.46,3.70
819,8.84,8.97,0.13,8.97,8.81,8.75,0.06,8.81,1.61,0.81,1.61,0.72,7.74,12.63,6.04,488.24,4.31,5.99,3.69,2.32
820,8.88,8.78,0.10,8.88,9.31,9.10,0.21,9.31,1.35,0.64,1.35,0.93,8.39,14.02,6.90,563.72,4.32,4.50,4.04,3.87
821,9.18,9.36,0.18,9.36,9.02,9.51,0.49,9.51,1.26,1.44,1.44,0.83,10.56,13.82,4.84,325.56,6.32,6.61,2.19,2.11
822,8.81,8.97,0.16,8.97,9.25,9.25,0.00,9.25,1.59,1.46,1.59,0.83,9.16,13.92,6.14,476.44,6.14,4.38,2.31,3.86
823,8.79,9.20,0.41,9.20,9.03,9.02,0.01,9.03,1.00,1.05,1.05,0.87,10.65,14.88,5.83,422.91,4.53,6.26,3.80,2.23
824,9.04,8.78,0.26,9.04,9.02,9.01,0.01,9.02,0.65,0.67,0.67,0.71,9.80,14.30,5.96,449.42,6.36,4.46,2.23,3.77
825,9.81,9.13,0.69,9.81,9.50,9.29,0.21,9.50,2.41,0.53,2.41,0.90,9.61,13.77,5.60,415.68,6.16,4.60,2.52,3.76
826,9.18,8.74,0.44,9.18,9.05,9.18,0.13,9.18,1.47,1.44,1.47,0.64,7.39,14.21,7.93,682.34,4.26,4.18,4.01,3.89
827,9.52,9.41,0.11,9.52,9.46,9.56,0.10,9.56,0.76,0.58,0.76,0.78,9.62,12.37,4.19,274.79,6.45,6.38,2.28,2.33
828,8.74,8.66,0.08,8.74,9.05,8.93,0.12,9.05,3.02,2.24,3.02,0.74,9.07,16.00,8.29,693.36,4.30,4.09,3.94,3.97
829,9.21,9.10,0.12,9.21,9.27,9.35,0.08,9.35,2.93,1.59,2.93,0.61,8.80,15.32,7.85,652.57,4.85,4.75,3.54,3.76
830,9.09,9.12,0.03,9.12,9.30,9.00,0.30,9.30,1.34,1.30,1.34,0.84,10.03,16.00,7.48,597.30,4.48,4.71,3.87,3.66
831,9.12,8.88,0.24,9.12,9.14,8.97,0.17,9.14,0.79,1.08,1.08,0.77,8.04,12.54,5.70,449.55,4.56,5.78,3.68,2.57
832,8.81,9.28,0.47,9.28,8.89,9.05,0.16,9.05,1.07,1.37,1.37,0.92,10.14,14.11,5.50,397.85,4.51,6.06,3.66,2.43
833,9.13,8.68,0.45,9.13,9.19,8.99,0.19,9.19,1.13,0.80,1.13,0.87,9.83,15.40,7.04,556.66,4.45,4.57,3.88,3.68
834,8.94,9.09,0.15,9.09,9.23,9.37,0.14,9.37,1.07,0.93,1.07,0.83,8.27,12.33,5.30,405.99,4.89,6.45,3.67,2.26
835,8.65,9.18,0.53,9.18,8.68,9.16,0.48,9.16,1.12,0.62,1.12,0.91,11.16,15.42,5.93,425.65,4.47,6.15,3.61,2.30
836,9.03,8.89,0.14,9.03,8.97,9.04,0.08,9.04,0.58,0.80,0.80,0.81,10.46,15.28,6.39,482.54,5.93,4.95,2.60,3.40
837,9.30,9.27,0.03,9.30,9.16,9.50,0.34,9.50,0.65,1.40,1.40,0.78,6.64,9.28,3.63,263.72,6.21,6.46,2.35,2.13
838,8.37,8.22,0.16,8.37,8.88,8.66,0.23,8.88,1.49,1.32,1.49,0.54,9.13,15.87,8.11,674.39,4.42,4.38,3.54,3.57
