,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
690,5.47,5.40,0.07,5.47,5.18,5.26,0.09,5.26,4.33,4.47,0.14,0.00,5.85,12.58,7.03,0.84,0.85,-3.20,-3.38
691,6.21,6.02,0.19,6.21,5.88,6.11,0.23,6.11,5.11,5.13,0.02,0.02,5.90,10.09,4.49,0.82,0.79,-3.94,-3.63
692,5.70,5.01,0.69,5.70,5.48,5.22,0.26,5.48,4.59,4.33,0.26,0.00,8.28,14.15,6.29,0.84,0.86,-3.23,-3.29
693,5.98,5.81,0.17,5.98,5.72,5.52,0.20,5.72,4.66,4.59,0.07,0.00,6.06,11.66,5.90,0.84,0.84,-3.33,-3.33
694,6.14,5.96,0.18,6.14,5.94,5.65,0.29,5.94,4.72,4.69,0.03,0.00,6.69,11.47,5.11,0.81,0.78,-3.54,-3.27
695,5.38,5.17,0.21,5.38,5.35,5.16,0.19,5.35,4.42,4.38,0.04,0.00,7.35,14.66,7.68,0.84,0.85,-3.08,-3.19
696,5.46,5.28,0.18,5.46,5.56,5.43,0.13,5.56,4.58,4.75,0.17,0.00,9.74,15.36,6.11,0.89,0.84,-3.93,-3.53
697,7.02,7.26,0.23,7.26,6.73,7.01,0.28,7.01,5.66,5.71,0.05,0.04,8.73,11.88,3.58,0.78,0.78,-4.28,-4.26
698,6.27,6.18,0.10,6.27,5.86,5.99,0.13,5.99,5.04,5.01,0.03,0.01,7.60,12.97,5.75,0.83,0.80,-3.69,-3.50
699,6.32,6.55,0.23,6.55,6.31,6.21,0.10,6.31,5.20,5.19,0.02,0.01,8.74,12.90,4.59,0.84,0.79,-4.15,-3.79
700,5.66,5.71,0.04,5.71,5.65,5.83,0.18,5.83,4.74,4.81,0.07,0.00,8.88,14.40,5.96,0.82,0.84,-3.52,-3.60
701,7.39,7.00,0.39,7.39,6.99,6.64,0.35,6.99,5.80,5.68,0.12,0.08,9.26,12.29,3.50,0.75,0.77,-4.02,-4.13
702,5.31,4.99,0.32,5.31,5.01,5.03,0.02,5.03,4.08,4.20,0.12,0.00,8.33,14.30,6.38,0.80,0.90,-2.83,-3.64
703,7.02,6.70,0.31,7.02,6.74,6.53,0.22,6.74,5.55,5.23,0.32,0.05,7.74,11.55,4.19,0.78,0.76,-3.95,-3.70
704,6.46,6.62,0.16,6.62,6.38,6.48,0.10,6.48,5.40,5.53,0.13,0.03,7.75,11.40,4.04,0.81,0.84,-4.18,-4.55
705,5.29,5.45,0.16,5.45,5.51,5.44,0.07,5.51,4.59,4.45,0.13,0.00,8.26,14.11,6.27,0.83,0.85,-3.24,-3.37
706,6.61,6.03,0.58,6.61,6.54,5.96,0.59,6.54,5.48,5.06,0.42,0.01,6.97,11.74,5.12,0.88,0.84,-4.53,-4.10
707,5.86,6.59,0.73,6.59,5.83,6.08,0.25,6.08,4.87,5.15,0.28,0.01,8.24,13.40,5.57,0.80,0.75,-3.32,-3.16
708,7.31,6.79,0.52,7.31,6.89,6.74,0.16,6.89,5.80,5.68,0.11,0.00,7.40,11.35,4.32,0.72,0.79,-3.69,-4.25
709,6.64,6.42,0.23,6.64,6.53,6.35,0.18,6.53,5.43,5.33,0.10,0.00,8.54,12.73,4.61,0.79,0.84,-3.82,-4.34
710,6.90,6.51,0.39,6.90,6.71,6.33,0.38,6.71,5.62,5.40,0.22,0.02,5.79,9.80,4.30,0.80,0.79,-4.17,-3.99
711,6.85,7.07,0.23,7.07,6.63,6.46,0.17,6.63,5.61,5.52,0.09,0.03,10.90,14.75,4.40,0.79,0.80,-4.01,-4.26
712,6.59,6.47,0.11,6.59,6.27,6.10,0.17,6.27,5.39,5.24,0.15,0.02,8.19,12.64,4.87,0.85,0.80,-4.27,-3.79
713,6.14,6.48,0.34,6.48,6.16,6.30,0.13,6.30,5.15,5.34,0.18,0.00,8.05,13.08,5.44,0.86,0.79,-4.28,-3.63
714,6.23,6.00,0.23,6.23,6.14,5.84,0.30,6.14,5.29,5.07,0.22,0.00,7.58,13.19,5.99,0.80,0.77,-3.65,-3.29
715,6.00,6.18,0.17,6.18,5.90,6.16,0.26,6.16,5.07,5.22,0.14,0.01,6.52,11.67,5.48,0.82,0.83,-3.87,-3.90
716,6.26,6.09,0.17,6.26,6.03,5.99,0.04,6.03,5.12,5.24,0.12,0.01,6.58,11.31,5.05,0.84,0.81,-4.24,-3.78
717,5.62,5.51,0.11,5.62,5.62,5.53,0.09,5.62,4.83,4.56,0.27,0.00,10.31,16.00,6.21,0.85,0.84,-3.64,-3.46
718,5.88,5.65,0.23,5.88,5.89,5.60,0.29,5.89,4.90,4.83,0.07,0.00,8.86,14.25,5.83,0.83,0.84,-3.79,-3.88
719,7.72,7.37,0.35,7.72,7.10,6.91,0.19,7.10,5.93,5.97,0.04,0.08,8.59,12.17,4.01,0.69,0.69,-3.62,-3.65
720,6.19,6.73,0.54,6.73,5.97,6.32,0.35,6.32,4.94,5.30,0.35,0.01,7.89,12.78,5.28,0.77,0.77,-3.41,-3.30
721,6.24,6.47,0.23,6.47,5.99,6.12,0.13,6.12,5.11,5.19,0.08,0.01,6.96,11.15,4.54,0.74,0.84,-3.32,-4.12
722,5.95,6.09,0.14,6.09,5.70,6.00,0.29,6.00,4.74,4.92,0.17,0.01,6.71,11.73,5.36,0.81,0.82,-3.50,-3.64
723,5.48,5.12,0.36,5.48,5.33,5.01,0.32,5.33,4.49,4.10,0.39,0.00,10.02,15.77,6.25,0.84,0.80,-3.31,-2.87
724,6.04,6.19,0.15,6.19,5.91,5.58,0.33,5.91,4.99,4.85,0.14,0.00,6.83,11.94,5.46,0.87,0.79,-4.12,-3.56
725,5.99,6.40,0.41,6.40,5.88,6.23,0.35,6.23,4.90,5.16,0.26,0.00,8.47,13.74,5.69,0.80,0.81,-3.52,-3.81
726,6.90,6.39,0.51,6.90,6.51,6.30,0.22,6.51,5.41,5.30,0.11,0.03,6.17,9.92,4.06,0.82,0.76,-4.26,-3.75
727,6.17,6.46,0.30,6.46,5.86,6.07,0.22,6.07,5.04,5.12,0.08,0.00,9.54,15.16,6.10,0.82,0.82,-3.69,-3.73
728,6.83,7.40,0.57,7.40,6.69,6.99,0.30,6.99,5.71,5.83,0.12,0.03,8.13,11.70,3.97,0.80,0.80,-4.43,-4.45
729,6.46,6.07,0.40,6.46,6.12,5.93,0.19,6.12,5.02,5.02,0.00,0.00,8.06,13.00,5.34,0.75,0.80,-3.31,-3.61
730,5.07,5.57,0.50,5.57,5.08,5.31,0.23,5.31,4.19,4.44,0.25,0.00,6.90,13.07,6.52,0.84,0.84,-3.14,-3.28
731,6.50,6.13,0.37,6.50,6.11,5.88,0.22,6.11,4.99,4.89,0.10,0.00,10.39,15.73,5.85,0.78,0.85,-3.33,-3.88
732,6.41,6.46,0.05,6.46,6.18,6.10,0.08,6.18,5.15,5.17,0.02,0.00,8.34,12.53,4.62,0.85,0.87,-4.24,-4.47
733,4.86,5.40,0.54,5.40,4.97,5.11,0.15,5.11,4.10,4.17,0.07,0.00,9.11,15.67,7.01,0.87,0.82,-3.40,-2.87
734,7.10,6.46,0.63,7.10,6.52,6.43,0.10,6.52,5.54,5.50,0.04,0.02,8.72,13.26,4.98,0.80,0.84,-4.01,-4.39
735,5.85,5.93,0.08,5.93,5.81,5.79,0.02,5.81,4.89,4.87,0.02,0.01,10.99,16.00,5.56,0.84,0.85,-3.72,-3.92
736,5.19,5.70,0.51,5.70,5.33,5.39,0.05,5.39,4.44,4.35,0.08,0.00,6.13,12.24,6.42,0.91,0.79,-3.94,-2.82
737,6.45,6.47,0.02,6.47,6.26,6.16,0.10,6.26,5.28,5.31,0.03,0.03,6.37,10.19,4.14,0.79,0.78,-3.99,-3.77
738,6.15,5.75,0.40,6.15,5.76,5.84,0.08,5.84,4.84,4.89,0.05,0.00,8.89,13.91,5.47,0.77,0.87,-3.30,-4.09
739,5.49,5.43,0.07,5.49,5.31,5.54,0.23,5.54,4.41,4.55,0.14,0.00,9.53,15.50,6.44,0.82,0.82,-3.05,-3.10
740,6.05,6.21,0.16,6.21,5.62,5.69,0.07,5.69,4.74,4.88,0.15,0.02,8.08,13.94,6.26,0.82,0.83,-3.39,-3.51
741,6.12,5.35,0.77,6.12,5.76,5.25,0.51,5.76,4.84,4.60,0.24,0.00,8.68,14.38,6.14,0.86,0.81,-3.79,-3.23
742,6.08,5.59,0.49,6.08,5.66,5.46,0.21,5.66,4.65,4.59,0.05,0.00,6.37,12.55,6.50,0.84,0.85,-3.33,-3.44
743,6.44,6.50,0.06,6.50,5.98,6.46,0.48,6.46,5.11,5.36,0.25,0.04,8.70,13.27,5.00,0.84,0.80,-3.98,-3.80
744,7.10,7.18,0.08,7.18,6.52,6.78,0.26,6.78,5.55,5.85,0.30,0.06,6.48,10.05,3.90,0.77,0.71,-4.05,-3.79
745,5.02,5.26,0.23,5.26,4.98,4.97,0.01,4.98,4.22,4.14,0.08,0.00,6.82,13.03,6.56,0.83,0.84,-2.94,-3.12
746,5.35,5.67,0.32,5.67,5.43,5.66,0.23,5.66,4.61,4.84,0.23,0.00,8.78,14.60,6.25,0.84,0.83,-3.45,-3.46
747,7.38,7.25,0.14,7.38,7.07,6.74,0.33,7.07,6.06,5.72,0.34,0.05,5.48,8.36,3.16,0.72,0.73,-3.98,-3.88
748,5.02,5.37,0.35,5.37,5.01,5.18,0.17,5.18,4.31,4.20,0.11,0.00,9.35,16.00,7.12,0.83,0.84,-3.13,-3.21
749,5.12,5.56,0.43,5.56,4.82,5.26,0.45,5.26,4.18,4.41,0.23,0.00,9.42,16.00,7.05,0.78,0.83,-2.66,-3.08
750,5.98,6.42,0.45,6.42,5.46,5.82,0.37,5.82,4.89,4.93,0.04,0.01,6.83,11.55,5.06,0.77,0.79,-3.33,-3.41
751,5.51,5.75,0.24,5.75,5.18,5.45,0.27,5.45,4.32,4.50,0.17,0.00,8.83,14.36,5.97,0.84,0.86,-3.32,-3.58
752,6.36,5.98,0.38,6.36,6.10,5.95,0.15,6.10,5.00,5.09,0.10,0.00,8.93,13.36,4.88,0.81,0.83,-3.83,-3.95
753,4.96,5.05,0.09,5.05,4.97,4.94,0.04,4.97,4.04,4.17,0.13,0.00,9.26,15.59,6.80,0.81,0.83,-2.85,-3.10
754,6.24,6.87,0.63,6.87,6.01,6.34,0.33,6.34,5.09,5.35,0.26,0.03,7.94,12.45,4.91,0.85,0.88,-4.16,-4.33
755,5.80,5.97,0.17,5.97,5.78,5.85,0.07,5.85,4.99,4.95,0.05,0.00,7.51,12.55,5.41,0.77,0.85,-3.28,-3.91
756,6.64,6.65,0.02,6.65,6.40,6.37,0.03,6.40,5.44,5.45,0.01,0.02,5.91,10.17,4.55,0.76,0.76,-3.70,-3.71
757,6.66,7.08,0.42,7.08,6.57,6.57,0.00,6.57,5.48,5.66,0.19,0.05,7.82,11.14,3.71,0.74,0.75,-3.84,-3.87
758,5.13,5.53,0.40,5.53,5.26,5.35,0.09,5.35,4.36,4.54,0.18,0.00,8.29,14.71,6.83,0.89,0.84,-3.60,-3.29
759,6.31,6.63,0.32,6.63,6.16,6.53,0.36,6.53,5.26,5.48,0.22,0.02,10.47,14.49,4.55,0.84,0.80,-4.24,-4.08
760,5.94,5.95,0.00,5.95,5.80,5.63,0.16,5.80,4.73,4.63,0.10,0.01,7.29,12.64,5.71,0.84,0.84,-3.68,-3.62
761,5.78,6.32,0.54,6.32,5.70,6.01,0.31,6.01,4.88,5.09,0.22,0.02,7.99,12.97,5.38,0.81,0.86,-3.49,-3.98
762,5.76,5.68,0.08,5.76,5.45,5.56,0.10,5.56,4.64,4.58,0.05,0.01,10.66,16.00,5.87,0.84,0.79,-3.58,-3.22
763,6.39,6.30,0.10,6.39,6.48,6.03,0.44,6.48,5.33,4.99,0.35,0.00,7.47,12.18,5.09,0.83,0.78,-3.92,-3.53
764,6.76,6.21,0.55,6.76,6.34,6.05,0.29,6.34,5.33,5.13,0.20,0.02,7.37,12.18,5.17,0.81,0.81,-3.88,-3.86
765,5.32,5.77,0.45,5.77,5.40,5.79,0.39,5.79,4.66,4.96,0.30,0.00,9.96,16.00,6.54,0.89,0.82,-3.96,-3.38
766,6.42,6.76,0.34,6.76,6.35,6.55,0.20,6.55,5.50,5.63,0.13,0.02,6.55,10.74,4.52,0.79,0.80,-4.05,-4.15
767,6.06,5.74,0.32,6.06,5.90,5.50,0.40,5.90,4.84,4.58,0.26,0.00,6.72,12.53,6.15,0.78,0.82,-3.21,-3.42
768,5.38,5.24,0.14,5.38,5.62,5.23,0.39,5.62,4.57,4.36,0.21,0.00,8.79,15.24,6.88,0.82,0.91,-3.08,-3.67
769,5.92,5.54,0.38,5.92,5.79,5.48,0.31,5.79,4.91,4.63,0.28,0.00,8.61,14.54,6.36,0.84,0.83,-3.70,-3.39
770,5.40,5.39,0.02,5.40,5.12,5.29,0.17,5.29,4.35,4.44,0.09,0.00,8.32,15.10,7.19,0.80,0.86,-2.83,-3.34
771,5.03,5.54,0.51,5.54,5.09,5.33,0.24,5.33,4.26,4.46,0.20,0.00,8.40,14.74,6.76,0.79,0.89,-2.81,-3.72
772,6.14,6.93,0.79,6.93,6.07,6.65,0.58,6.65,5.23,5.61,0.38,0.03,7.33,11.63,4.67,0.75,0.82,-3.66,-4.33
773,5.40,5.51,0.11,5.51,5.23,5.22,0.02,5.23,4.29,4.24,0.05,0.00,9.36,16.00,7.11,0.84,0.84,-3.07,-3.08
774,6.11,5.88,0.23,6.11,5.96,5.99,0.03,5.99,4.91,4.95,0.05,0.00,8.25,13.20,5.36,0.80,0.81,-3.60,-3.67
775,4.87,5.15,0.28,5.15,5.01,5.09,0.08,5.09,4.13,4.17,0.04,0.00,7.90,14.12,6.61,0.85,0.84,-3.18,-3.17
776,5.89,5.94,0.05,5.94,5.72,5.88,0.16,5.88,4.81,4.90,0.09,0.00,8.44,13.98,5.97,0.89,0.86,-4.10,-3.87
777,6.06,5.69,0.36,6.06,5.83,5.56,0.28,5.83,4.76,4.59,0.17,0.00,9.15,15.15,6.46,0.85,0.79,-3.68,-3.17
778,7.07,7.69,0.62,7.69,6.67,7.25,0.58,7.25,5.78,6.08,0.30,0.18,7.30,10.06,3.12,0.75,0.74,-4.33,-4.27
779,6.44,6.61,0.17,6.61,6.23,6.00,0.23,6.23,5.26,5.23,0.03,0.00,7.02,12.31,5.64,0.79,0.82,-3.65,-4.01
780,5.47,5.75,0.27,5.75,5.43,5.77,0.34,5.77,4.36,4.77,0.41,0.00,8.93,14.46,5.98,0.81,0.86,-3.08,-3.65
781,7.29,7.00,0.30,7.29,6.96,6.71,0.25,6.96,6.02,5.78,0.25,0.07,5.80,8.93,3.42,0.81,0.74,-4.75,-4.03
782,5.79,5.84,0.05,5.84,5.51,5.81,0.31,5.81,4.64,4.91,0.27,0.01,7.89,13.64,6.14,0.84,0.83,-3.58,-3.61
783,6.98,7.05,0.07,7.05,6.91,6.83,0.08,6.91,5.80,5.78,0.02,0.04,7.70,11.30,3.98,0.80,0.83,-4.46,-4.74
784,5.85,5.89,0.05,5.89,5.88,5.79,0.09,5.88,4.85,4.53,0.32,0.01,10.48,16.00,6.04,0.88,0.83,-3.95,-3.41
785,6.41,6.62,0.22,6.62,6.15,6.27,0.11,6.27,5.30,5.21,0.09,0.03,8.48,12.74,4.68,0.77,0.79,-3.63,-3.73
786,5.02,5.79,0.78,5.79,5.20,5.62,0.43,5.62,4.27,4.68,0.41,0.00,9.72,15.51,6.28,0.84,0.79,-3.31,-3.07
787,6.92,6.70,0.22,6.92,6.61,6.61,0.00,6.61,5.80,5.64,0.16,0.05,4.17,7.61,3.64,0.75,0.71,-3.94,-3.58
788,6.68,6.80,0.12,6.80,6.39,6.57,0.18,6.57,5.47,5.43,0.05,0.06,8.32,11.95,4.05,0.81,0.79,-4.31,-4.01
789,6.41,6.50,0.09,6.50,6.37,5.97,0.40,6.37,5.39,5.18,0.22,0.00,7.84,12.86,5.41,0.81,0.82,-3.93,-3.89
790,5.65,5.71,0.06,5.71,5.44,5.68,0.24,5.68,4.49,4.65,0.16,0.00,5.27,11.48,6.47,0.80,0.78,-3.07,-3.01
791,6.55,6.24,0.31,6.55,6.36,5.97,0.39,6.36,5.18,5.14,0.05,0.00,8.36,12.95,5.00,0.80,0.84,-3.67,-4.07
792,5.92,5.99,0.07,5.99,5.62,5.61,0.01,5.62,4.57,4.41,0.16,0.00,8.48,14.39,6.33,0.86,0.76,-3.59,-2.67
793,5.17,5.94,0.77,5.94,5.11,5.45,0.34,5.45,4.37,4.48,0.11,0.01,7.97,14.04,6.47,0.80,0.77,-2.87,-2.66
794,6.74,6.16,0.57,6.74,6.44,6.09,0.35,6.44,5.37,5.31,0.05,0.03,8.83,12.42,4.02,0.78,0.83,-3.93,-4.42
795,7.11,7.20,0.09,7.20,6.88,7.12,0.25,7.12,5.82,5.98,0.16,0.07,7.04,10.35,3.67,0.73,0.77,-4.16,-4.41
796,7.58,7.51,0.07,7.58,7.31,7.22,0.08,7.31,5.98,6.07,0.09,0.21,6.16,8.74,2.88,0.73,0.71,-4.31,-4.06
797,7.19,6.94,0.25,7.19,7.07,6.63,0.44,7.07,5.96,5.69,0.27,0.01,8.28,11.72,3.85,0.71,0.71,-3.76,-3.72
798,5.02,5.64,0.62,5.64,5.13,5.36,0.23,5.36,4.35,4.47,0.11,0.00,8.79,14.86,6.51,0.89,0.88,-3.54,-3.48
799,5.68,5.12,0.55,5.68,5.30,5.27,0.03,5.30,4.43,4.35,0.08,0.00,7.29,13.27,6.35,0.82,0.86,-3.16,-3.45
800,5.55,5.40,0.15,5.55,5.62,5.32,0.30,5.62,4.67,4.51,0.16,0.00,8.23,14.80,6.98,0.85,0.86,-3.45,-3.37
801,6.73,7.32,0.60,7.32,6.46,6.69,0.24,6.69,5.48,5.79,0.31,0.05,7.80,11.72,4.31,0.76,0.80,-4.00,-4.33
802,6.20,6.57,0.37,6.57,6.28,6.19,0.09,6.28,5.40,5.20,0.21,0.00,9.95,14.70,5.25,0.81,0.76,-3.93,-3.47
803,6.41,6.61,0.20,6.61,6.10,6.22,0.11,6.22,5.29,5.35,0.06,0.00,7.81,12.23,4.80,0.78,0.82,-3.75,-4.03
804,5.60,6.04,0.44,6.04,5.48,6.02,0.54,6.02,4.68,5.12,0.45,0.00,5.75,10.44,4.98,0.85,0.82,-3.84,-3.96
805,5.82,5.61,0.21,5.82,5.59,5.50,0.09,5.59,4.70,4.67,0.03,0.01,7.10,13.00,6.25,0.83,0.87,-3.45,-3.70
806,6.39,6.37,0.02,6.39,6.23,6.06,0.16,6.23,5.12,5.15,0.03,0.05,8.07,12.17,4.51,0.83,0.76,-4.21,-3.56
807,5.59,5.86,0.28,5.86,5.66,5.80,0.14,5.80,4.65,4.88,0.22,0.00,10.16,15.95,6.30,0.86,0.87,-3.75,-3.83
808,5.56,5.53,0.03,5.56,5.23,5.18,0.05,5.23,4.46,4.44,0.02,0.00,8.40,14.77,6.79,0.84,0.87,-3.29,-3.43
809,5.01,5.15,0.15,5.15,5.00,4.98,0.02,5.00,4.12,4.20,0.08,0.00,8.85,15.58,7.17,0.85,0.91,-3.00,-3.57
810,6.16,5.57,0.59,6.16,5.84,5.64,0.20,5.84,4.79,4.82,0.03,0.00,10.11,15.17,5.57,0.82,0.87,-3.43,-3.87
811,5.63,5.23,0.40,5.63,5.52,5.18,0.34,5.52,4.58,4.41,0.17,0.00,7.62,14.60,7.36,0.86,0.85,-3.33,-3.17
812,6.80,6.19,0.61,6.80,6.29,6.26,0.03,6.29,5.30,5.21,0.09,0.00,9.40,13.63,4.70,0.76,0.78,-3.58,-3.66
813,7.15,7.23,0.08,7.23,6.78,7.01,0.24,7.01,5.74,5.92,0.18,0.09,7.00,10.05,3.40,0.77,0.77,-4.30,-4.29
814,6.25,6.41,0.16,6.41,5.92,6.35,0.43,6.35,5.05,5.35,0.30,0.02,9.97,14.46,4.98,0.83,0.83,-4.01,-4.11
815,5.32,4.99,0.33,5.32,5.21,5.11,0.10,5.21,4.28,4.29,0.01,0.00,8.45,14.66,6.63,0.90,0.87,-3.64,-3.26
816,6.53,6.03,0.49,6.53,6.42,6.13,0.30,6.42,5.35,5.09,0.26,0.00,9.99,15.05,5.56,0.81,0.84,-3.81,-3.92
817,7.19,7.18,0.01,7.19,6.72,6.97,0.25,6.97,5.59,5.76,0.17,0.06,6.81,9.88,3.42,0.72,0.79,-3.75,-4.33
818,7.00,7.16,0.17,7.16,6.87,6.89,0.02,6.89,5.76,5.52,0.24,0.07,7.17,10.03,3.22,0.81,0.72,-4.52,-3.86
819,7.83,7.50,0.33,7.83,7.26,7.13,0.13,7.26,5.96,5.97,0.01,0.15,7.77,10.36,2.98,0.73,0.72,-4.16,-4.06
820,5.80,5.43,0.38,5.80,5.53,5.35,0.17,5.53,4.52,4.36,0.15,0.00,8.27,14.33,6.47,0.82,0.80,-3.18,-2.96
821,5.79,5.95,0.16,5.95,5.74,5.92,0.18,5.92,4.73,4.89,0.17,0.00,9.11,14.30,5.65,0.84,0.83,-3.73,-3.47
822,6.32,6.29,0.03,6.32,6.10,6.12,0.02,6.12,5.05,4.98,0.08,0.00,7.48,12.51,5.41,0.85,0.86,-3.89,-4.00
823,6.45,6.16,0.28,6.45,6.28,6.06,0.21,6.28,5.38,5.16,0.22,0.00,8.85,13.70,5.29,0.82,0.81,-3.88,-3.75
824,6.08,5.81,0.27,6.08,5.90,5.94,0.04,5.94,4.94,4.94,0.00,0.00,9.21,14.64,5.89,0.81,0.82,-3.49,-3.46
825,6.86,6.55,0.31,6.86,6.47,6.22,0.25,6.47,5.39,5.37,0.02,0.00,7.71,12.98,5.65,0.81,0.84,-3.92,-4.12
826,5.58,5.26,0.31,5.58,5.36,5.09,0.26,5.36,4.67,4.31,0.36,0.00,8.47,14.84,6.79,0.84,0.83,-3.43,-3.15
827,5.31,5.66,0.35,5.66,5.41,5.16,0.26,5.41,4.51,4.48,0.03,0.00,7.14,13.91,7.12,0.85,0.80,-3.19,-2.92
828,5.62,5.81,0.19,5.81,5.74,5.83,0.10,5.83,4.75,4.75,0.00,0.00,9.03,14.99,6.41,0.86,0.87,-3.68,-3.64
829,7.08,7.48,0.40,7.48,6.77,7.08,0.31,7.08,5.68,5.92,0.25,0.07,10.09,13.67,4.08,0.75,0.78,-4.09,-4.45
830,5.70,5.23,0.47,5.70,5.65,5.18,0.46,5.65,4.78,4.40,0.38,0.00,5.95,11.94,6.29,0.84,0.83,-3.52,-3.48
831,6.05,5.89,0.16,6.05,5.98,5.88,0.10,5.98,5.06,4.86,0.20,0.00,7.93,12.63,5.10,0.84,0.82,-3.91,-3.76
832,5.79,5.20,0.58,5.79,5.78,5.31,0.47,5.78,4.65,4.34,0.31,0.00,7.28,14.17,7.26,0.82,0.83,-3.23,-3.20
833,5.49,5.30,0.19,5.49,5.13,5.03,0.10,5.13,4.25,4.20,0.05,0.00,7.84,14.06,6.61,0.86,0.85,-3.36,-3.09
834,6.00,5.86,0.15,6.00,6.00,5.80,0.20,6.00,5.00,4.93,0.08,0.01,8.47,13.44,5.40,0.84,0.79,-3.95,-3.59
835,6.22,6.61,0.40,6.61,6.30,6.50,0.19,6.50,5.11,5.25,0.14,0.01,7.56,12.33,5.16,0.82,0.81,-3.86,-3.94
836,5.55,5.64,0.09,5.64,5.41,5.41,0.00,5.41,4.59,4.60,0.01,0.00,9.27,14.55,5.74,0.85,0.83,-3.53,-3.39
837,7.29,7.04,0.25,7.29,6.90,7.02,0.13,7.02,5.83,6.02,0.19,0.04,6.88,10.44,3.91,0.83,0.79,-4.67,-4.41
838,6.66,6.19,0.47,6.66,6.37,6.15,0.21,6.37,5.34,5.23,0.11,0.01,8.77,13.53,5.20,0.83,0.86,-4.08,-4.27
839,6.80,6.58,0.22,6.80,6.41,6.11,0.31,6.41,5.34,5.16,0.18,0.01,7.19,12.12,5.29,0.82,0.78,-3.92,-3.54
840,5.96,5.66,0.29,5.96,5.65,5.48,0.17,5.65,4.70,4.62,0.08,0.00,7.24,12.79,5.91,0.84,0.86,-3.62,-3.68
841,6.60,6.16,0.44,6.60,6.30,5.96,0.34,6.30,5.38,4.93,0.46,0.01,5.09,10.42,5.59,0.80,0.82,-3.67,-3.67
842,6.44,6.24,0.20,6.44,6.14,6.00,0.14,6.14,5.15,5.17,0.02,0.00,7.47,12.11,5.01,0.81,0.79,-3.84,-3.78
843,5.75,5.61,0.14,5.75,5.76,5.12,0.64,5.76,4.76,4.49,0.26,0.00,7.15,12.99,6.20,0.83,0.83,-3.33,-3.36
844,6.67,6.92,0.25,6.92,6.32,6.47,0.15,6.47,5.19,5.26,0.06,0.03,6.51,11.43,5.25,0.85,0.78,-4.04,-3.52
845,5.72,5.82,0.10,5.82,5.52,5.80,0.28,5.80,4.52,4.66,0.14,0.00,10.03,15.52,6.00,0.82,0.83,-3.29,-3.39
846,6.40,6.70,0.30,6.70,6.14,6.51,0.37,6.51,5.29,5.51,0.22,0.02,9.47,13.75,4.76,0.83,0.82,-4.15,-4.21
847,5.95,5.67,0.28,5.95,5.74,5.64,0.09,5.74,4.76,4.60,0.16,0.00,10.39,16.00,6.13,0.81,0.86,-3.33,-3.64
848,6.29,6.28,0.01,6.29,6.11,6.18,0.08,6.18,5.09,5.33,0.24,0.00,6.41,11.25,5.16,0.81,0.86,-3.76,-4.22
849,6.58,6.38,0.20,6.58,6.56,6.54,0.02,6.56,5.42,5.46,0.04,0.02,6.54,10.28,4.06,0.77,0.80,-3.77,-4.09
850,5.87,5.51,0.36,5.87,5.50,5.44,0.06,5.50,4.71,4.59,0.12,0.00,6.59,11.98,5.72,0.81,0.83,-3.25,-3.30
851,5.33,5.76,0.43,5.76,5.41,5.30,0.11,5.41,4.36,4.44,0.08,0.00,8.01,13.36,5.75,0.86,0.84,-3.41,-3.30
852,6.57,6.66,0.09,6.66,6.15,6.52,0.36,6.52,5.29,5.53,0.24,0.02,8.91,13.99,5.52,0.78,0.80,-3.63,-3.86
853,6.99,7.01,0.02,7.01,6.54,6.73,0.18,6.73,5.61,5.64,0.03,0.02,6.99,10.93,4.28,0.76,0.77,-3.88,-3.94
854,5.57,5.03,0.53,5.57,5.30,5.08,0.23,5.30,4.38,4.09,0.29,0.01,8.22,14.10,6.29,0.80,0.80,-3.02,-2.80
855,6.96,6.80,0.16,6.96,6.72,6.79,0.06,6.79,5.75,5.78,0.03,0.04,8.62,12.55,4.37,0.84,0.81,-4.56,-4.37
856,5.72,5.68,0.04,5.72,5.73,5.52,0.21,5.73,4.80,4.55,0.25,0.00,8.51,13.80,5.71,0.83,0.80,-3.42,-3.30
857,6.61,6.49,0.12,6.61,6.45,6.29,0.16,6.45,5.50,5.29,0.20,0.00,8.25,12.86,5.02,0.76,0.80,-3.55,-3.84
858,7.16,6.61,0.55,7.16,6.74,6.36,0.38,6.74,5.67,5.47,0.20,0.00,6.64,10.48,4.18,0.73,0.78,-3.64,-3.90
859,5.85,5.44,0.41,5.85,5.52,5.53,0.02,5.53,4.42,4.51,0.09,0.01,8.04,14.47,6.83,0.75,0.85,-2.42,-3.25
860,5.56,6.28,0.73,6.28,5.89,5.95,0.06,5.95,4.85,5.14,0.29,0.00,8.54,14.10,5.99,0.79,0.83,-3.36,-3.72
861,7.06,7.34,0.28,7.34,6.86,7.14,0.27,7.14,5.83,5.86,0.03,0.04,6.18,10.11,4.25,0.78,0.76,-4.21,-4.06
862,6.22,5.69,0.53,6.22,5.85,5.44,0.41,5.85,4.85,4.62,0.24,0.01,8.75,14.45,6.14,0.78,0.87,-3.02,-3.67
