,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
690,6.53,6.55,0.01,6.55,6.55,6.46,0.10,6.55,5.54,5.48,0.06,0.02,2.62,6.50,4.02,0.86,0.84,-4.69,-4.48
691,5.96,6.40,0.44,6.40,6.04,6.38,0.35,6.38,5.21,5.33,0.13,0.01,3.41,7.81,4.57,0.88,0.88,-4.43,-4.53
692,6.34,6.90,0.56,6.90,6.30,6.63,0.34,6.63,5.43,5.49,0.05,0.01,3.28,7.29,4.17,0.86,0.84,-4.59,-4.55
693,5.82,5.90,0.08,5.90,6.04,5.68,0.36,6.04,5.03,4.79,0.24,0.00,3.35,8.47,5.28,0.92,0.86,-4.27,-3.91
694,7.48,7.60,0.12,7.60,7.04,7.25,0.21,7.25,5.90,5.99,0.09,0.08,4.08,7.35,3.47,0.81,0.75,-4.67,-4.20
695,5.17,4.99,0.18,5.17,5.25,4.93,0.32,5.25,4.35,4.02,0.33,0.00,2.99,9.11,6.27,0.88,0.92,-3.48,-3.72
696,6.24,5.85,0.39,6.24,6.04,5.68,0.36,6.04,4.94,4.81,0.13,0.00,2.77,8.15,5.52,0.85,0.86,-3.76,-3.90
697,6.13,5.93,0.20,6.13,5.98,6.21,0.22,6.21,4.96,5.21,0.25,0.01,3.29,7.89,4.76,0.85,0.87,-4.18,-4.32
698,6.57,6.35,0.22,6.57,6.38,6.20,0.18,6.38,5.48,5.17,0.31,0.00,2.43,6.82,4.51,0.84,0.83,-4.24,-4.22
699,6.44,6.16,0.27,6.44,6.40,6.15,0.26,6.40,5.27,5.27,0.00,0.05,3.48,8.06,4.76,0.90,0.84,-4.79,-4.11
700,5.52,5.73,0.21,5.73,5.49,5.50,0.00,5.50,4.61,4.52,0.09,0.01,2.59,8.61,6.15,0.95,0.88,-4.19,-3.71
701,5.81,5.71,0.10,5.81,5.57,5.53,0.04,5.57,4.61,4.65,0.04,0.02,2.66,8.46,5.93,0.93,0.91,-4.00,-3.98
702,6.55,6.63,0.09,6.63,6.55,6.58,0.03,6.58,5.62,5.65,0.03,0.01,3.10,7.02,4.07,0.84,0.80,-4.46,-4.17
703,5.70,6.20,0.50,6.20,5.96,5.90,0.06,5.96,4.97,4.91,0.06,0.00,3.62,9.04,5.60,0.93,0.82,-4.36,-3.46
704,5.00,5.70,0.70,5.70,5.28,5.43,0.15,5.43,4.44,4.42,0.01,0.00,2.20,8.18,6.09,0.94,0.83,-4.18,-3.22
705,6.51,6.86,0.35,6.86,6.07,6.25,0.18,6.25,5.11,5.34,0.23,0.07,3.52,7.92,4.57,0.89,0.84,-4.61,-4.16
706,4.95,5.38,0.43,5.38,5.08,5.24,0.16,5.24,4.35,4.04,0.32,0.00,2.47,8.91,6.57,0.97,0.84,-4.19,-3.13
707,6.60,6.16,0.44,6.60,6.24,5.97,0.26,6.24,5.20,5.16,0.04,0.00,2.36,7.02,4.77,0.84,0.83,-4.06,-3.95
708,6.05,6.11,0.05,6.11,6.20,6.01,0.19,6.20,5.18,5.02,0.16,0.03,2.42,6.98,4.68,0.87,0.87,-4.46,-4.26
709,5.80,5.57,0.22,5.80,5.66,5.50,0.16,5.66,4.77,4.77,0.00,0.01,3.56,8.73,5.35,0.90,0.91,-4.15,-4.20
710,5.68,5.68,0.00,5.68,5.71,5.50,0.21,5.71,4.77,4.60,0.17,0.00,3.37,8.80,5.60,0.92,0.89,-4.26,-3.96
711,5.53,5.48,0.05,5.53,5.35,5.49,0.14,5.49,4.32,4.57,0.25,0.00,2.80,8.89,6.23,0.90,0.92,-3.73,-3.91
712,5.52,5.44,0.08,5.52,5.45,5.48,0.03,5.48,4.61,4.85,0.24,0.00,2.89,8.78,6.04,0.89,0.90,-3.87,-3.96
713,5.54,6.00,0.46,6.00,5.68,5.56,0.12,5.68,5.05,4.73,0.32,0.00,2.77,7.82,5.19,0.92,0.83,-4.51,-3.67
714,5.08,4.91,0.18,5.08,5.35,4.91,0.45,5.35,4.31,4.11,0.20,0.00,3.07,9.41,6.50,0.93,0.89,-3.92,-3.46
715,6.82,5.93,0.89,6.82,6.49,5.95,0.54,6.49,5.04,5.19,0.14,0.01,2.90,7.63,4.88,0.75,0.92,-3.22,-4.75
716,5.92,5.63,0.29,5.92,6.00,5.97,0.02,6.00,4.87,5.18,0.31,0.00,3.34,8.28,5.11,0.86,0.91,-4.00,-4.59
717,6.32,6.33,0.01,6.33,6.18,6.20,0.02,6.20,5.12,5.21,0.09,0.03,2.44,6.93,4.61,0.85,0.83,-4.35,-4.10
718,6.32,6.86,0.53,6.86,6.31,6.60,0.28,6.60,5.41,5.65,0.24,0.03,2.35,6.56,4.32,0.84,0.88,-4.35,-4.71
719,6.53,6.02,0.51,6.53,6.22,5.99,0.23,6.22,5.21,5.08,0.13,0.01,3.32,8.00,4.85,0.85,0.86,-4.19,-4.18
720,5.88,6.28,0.40,6.28,5.92,6.12,0.20,6.12,4.97,5.18,0.21,0.00,3.29,8.42,5.29,0.92,0.89,-4.53,-4.25
721,5.64,5.98,0.34,5.98,5.61,5.32,0.29,5.61,4.84,4.52,0.31,0.00,4.40,10.39,6.21,0.90,0.83,-3.95,-3.28
722,6.23,6.13,0.10,6.23,5.96,5.87,0.09,5.96,5.17,4.92,0.25,0.01,2.89,7.91,5.16,0.86,0.86,-4.07,-3.99
723,5.52,5.28,0.24,5.52,5.41,5.51,0.10,5.51,4.57,4.74,0.17,0.00,2.81,8.51,5.84,0.94,0.92,-4.16,-4.07
724,5.87,6.23,0.36,6.23,5.84,5.94,0.10,5.94,4.94,5.13,0.19,0.01,2.64,7.53,5.01,0.82,0.83,-3.76,-3.84
725,6.82,6.18,0.64,6.82,6.43,6.17,0.27,6.43,5.45,5.10,0.35,0.01,3.36,7.71,4.52,0.84,0.90,-4.18,-4.65
726,4.91,5.16,0.25,5.16,5.07,4.93,0.15,5.07,4.26,4.28,0.02,0.00,2.18,8.27,6.20,0.89,0.85,-3.72,-3.25
727,6.68,6.19,0.49,6.68,6.47,6.20,0.27,6.47,5.17,5.42,0.25,0.00,2.95,7.25,4.44,0.80,0.85,-3.91,-4.50
728,6.38,6.14,0.24,6.38,6.21,6.24,0.04,6.24,5.24,5.20,0.04,0.00,2.57,6.94,4.50,0.86,0.90,-4.40,-4.63
729,5.74,5.43,0.31,5.74,5.80,5.46,0.34,5.80,4.98,4.54,0.44,0.00,2.43,7.54,5.23,0.97,0.84,-4.70,-3.55
730,5.22,5.49,0.27,5.49,5.30,5.50,0.20,5.50,4.41,4.52,0.11,0.00,2.42,8.56,6.26,0.93,0.90,-3.97,-3.73
731,5.17,5.02,0.15,5.17,5.47,4.98,0.48,5.47,4.50,4.24,0.25,0.00,2.88,9.14,6.40,0.86,0.92,-3.22,-3.66
732,4.51,5.38,0.87,5.38,5.18,5.39,0.21,5.39,4.26,4.35,0.10,0.00,3.21,9.90,6.84,0.95,0.94,-3.94,-3.80
733,5.29,5.06,0.23,5.29,5.58,5.19,0.39,5.58,4.50,4.47,0.03,0.00,2.12,8.09,6.08,0.91,0.95,-3.98,-4.33
734,6.56,6.89,0.33,6.89,6.41,6.77,0.36,6.77,5.59,5.70,0.11,0.03,2.12,5.88,3.87,0.81,0.82,-4.19,-4.33
735,5.34,5.80,0.46,5.80,5.40,5.62,0.22,5.62,4.52,4.81,0.29,0.00,2.76,8.65,6.02,0.94,0.92,-4.22,-4.05
736,5.86,6.33,0.46,6.33,5.86,6.12,0.26,6.12,4.95,5.12,0.17,0.02,2.48,7.37,5.02,0.82,0.87,-3.76,-4.24
737,5.70,5.87,0.17,5.87,5.73,5.65,0.08,5.73,4.77,4.78,0.01,0.00,2.87,8.58,5.86,0.85,0.93,-3.55,-4.37
738,6.10,6.59,0.50,6.59,6.40,6.32,0.08,6.40,5.29,5.16,0.12,0.01,3.00,7.49,4.65,0.86,0.89,-4.26,-4.67
739,5.02,5.17,0.14,5.17,5.18,5.07,0.11,5.18,4.37,4.19,0.18,0.00,4.36,10.60,6.46,0.87,0.91,-3.36,-3.74
740,6.01,5.88,0.13,6.01,5.69,5.75,0.06,5.75,4.87,4.94,0.07,0.01,3.32,8.60,5.45,0.88,0.86,-4.12,-3.96
741,5.74,6.52,0.78,6.52,5.85,6.31,0.46,6.31,5.05,5.42,0.37,0.01,2.50,7.42,5.05,0.91,0.90,-4.52,-4.47
742,5.76,5.90,0.15,5.90,5.81,5.49,0.32,5.81,4.75,4.68,0.08,0.00,1.79,7.39,5.69,0.85,0.91,-3.52,-4.00
743,5.61,5.31,0.30,5.61,5.26,5.36,0.10,5.36,4.46,4.40,0.06,0.01,2.72,8.84,6.26,0.94,0.93,-4.19,-4.07
744,6.21,6.29,0.08,6.29,5.93,6.25,0.32,6.25,5.01,5.23,0.21,0.01,3.13,7.96,4.98,0.87,0.88,-4.16,-4.33
745,6.19,5.83,0.35,6.19,5.80,5.76,0.05,5.80,4.97,5.02,0.05,0.00,3.08,8.06,5.14,0.90,0.83,-4.36,-3.74
746,4.81,5.43,0.63,5.43,5.13,5.34,0.21,5.34,4.33,4.48,0.16,0.00,2.95,9.06,6.25,0.92,0.91,-3.96,-3.79
747,6.60,6.20,0.40,6.60,6.40,6.16,0.23,6.40,5.38,5.18,0.20,0.01,2.77,7.28,4.65,0.81,0.92,-3.77,-4.72
748,5.97,5.95,0.01,5.97,5.93,6.05,0.12,6.05,4.97,5.04,0.07,0.00,3.50,8.42,5.09,0.88,0.86,-4.30,-4.09
749,5.68,5.56,0.12,5.68,5.63,5.30,0.33,5.63,4.64,4.54,0.09,0.00,3.84,9.57,5.92,0.90,0.90,-3.74,-3.93
750,5.10,5.49,0.38,5.49,4.92,5.39,0.47,5.39,4.27,4.47,0.20,0.00,2.72,9.11,6.52,0.89,0.89,-3.48,-3.60
751,6.11,6.09,0.02,6.11,6.24,6.06,0.18,6.24,5.20,5.18,0.02,0.00,3.09,7.84,4.90,0.93,0.82,-4.65,-3.90
752,6.18,6.79,0.61,6.79,6.03,6.16,0.13,6.16,5.12,5.31,0.19,0.04,2.79,7.40,4.75,0.84,0.83,-4.06,-4.07
753,6.35,6.51,0.16,6.51,6.21,6.30,0.10,6.30,5.45,5.42,0.03,0.01,3.10,7.41,4.47,0.77,0.87,-3.68,-4.64
754,6.12,6.58,0.46,6.58,6.06,6.30,0.24,6.30,5.22,5.32,0.10,0.01,3.37,7.90,4.69,0.94,0.81,-4.88,-3.84
755,6.82,7.23,0.41,7.23,6.96,6.93,0.03,6.96,5.74,5.90,0.16,0.04,2.16,5.48,3.43,0.83,0.82,-4.75,-4.75
756,6.31,5.66,0.65,6.31,6.13,5.82,0.31,6.13,5.20,4.83,0.36,0.00,2.25,7.10,4.96,0.88,0.90,-4.24,-4.53
757,5.25,5.14,0.11,5.25,5.17,5.10,0.06,5.17,4.25,4.38,0.13,0.00,3.38,9.61,6.40,0.93,0.90,-3.94,-3.68
758,6.25,6.74,0.48,6.74,6.26,6.46,0.20,6.46,5.23,5.37,0.14,0.01,3.60,8.00,4.58,0.82,0.86,-3.96,-4.37
759,7.04,7.30,0.25,7.30,6.81,6.96,0.14,6.96,5.80,5.98,0.18,0.01,2.65,5.99,3.47,0.83,0.82,-4.71,-4.68
760,6.28,5.71,0.57,6.28,6.11,5.77,0.34,6.11,5.23,4.93,0.29,0.01,2.63,7.54,5.04,0.92,0.87,-4.65,-3.95
761,6.15,6.09,0.06,6.15,6.04,5.91,0.13,6.04,5.08,5.13,0.05,0.00,3.16,8.00,5.00,0.82,0.89,-3.80,-4.32
762,6.65,6.85,0.20,6.85,6.59,6.61,0.02,6.61,5.52,5.45,0.07,0.00,2.22,6.26,4.14,0.87,0.86,-4.66,-4.62
763,5.60,5.28,0.32,5.60,5.50,5.35,0.15,5.50,4.67,4.49,0.18,0.00,3.12,8.93,5.97,0.91,0.94,-4.09,-4.22
764,5.32,5.23,0.09,5.32,5.47,4.94,0.53,5.47,4.56,4.09,0.47,0.01,4.94,10.75,6.06,0.90,0.91,-3.94,-3.87
765,7.38,7.02,0.36,7.38,6.84,6.82,0.01,6.84,5.70,5.94,0.24,0.06,2.17,5.57,3.51,0.76,0.83,-4.18,-4.88
766,7.47,7.20,0.26,7.47,6.94,6.77,0.17,6.94,5.89,5.84,0.05,0.04,2.27,5.80,3.64,0.76,0.82,-4.10,-4.59
767,6.24,6.15,0.08,6.24,6.09,6.01,0.08,6.09,4.98,5.11,0.13,0.02,2.77,7.35,4.72,0.88,0.89,-4.44,-4.49
768,5.73,5.08,0.65,5.73,5.36,5.16,0.20,5.36,4.49,4.28,0.21,0.00,2.05,8.19,6.24,0.96,0.95,-4.16,-4.07
769,7.54,6.97,0.57,7.54,7.07,6.83,0.24,7.07,5.96,5.88,0.08,0.08,3.14,6.17,3.18,0.81,0.82,-4.71,-4.74
770,5.87,5.98,0.11,5.98,5.79,5.71,0.09,5.79,5.03,4.79,0.24,0.01,4.13,9.09,5.16,0.85,0.84,-3.93,-3.71
771,5.72,5.65,0.06,5.72,5.41,5.41,0.00,5.41,4.58,4.61,0.04,0.00,3.25,9.33,6.24,0.95,0.88,-4.09,-3.50
772,7.16,7.78,0.63,7.78,6.82,6.99,0.17,6.99,6.00,5.83,0.16,0.07,2.98,6.12,3.29,0.76,0.86,-4.20,-5.17
773,6.46,6.14,0.31,6.46,6.03,5.89,0.14,6.03,5.15,4.93,0.22,0.00,1.77,6.59,4.90,0.90,0.82,-4.49,-3.80
774,5.53,5.85,0.32,5.85,5.34,5.72,0.38,5.72,4.49,4.56,0.07,0.00,2.57,8.24,5.80,0.80,0.93,-3.02,-4.15
775,6.18,6.31,0.13,6.31,6.07,5.96,0.11,6.07,5.20,5.15,0.06,0.01,3.39,8.00,4.78,0.86,0.88,-4.18,-4.33
776,5.21,5.42,0.22,5.42,5.15,5.37,0.22,5.37,4.30,4.55,0.25,0.00,2.75,8.77,6.16,0.88,0.93,-3.67,-4.20
777,5.87,6.44,0.57,6.44,5.98,6.14,0.16,6.14,5.12,5.34,0.22,0.00,3.48,8.00,4.69,0.87,0.86,-4.33,-4.30
778,7.11,7.26,0.15,7.26,6.65,7.11,0.46,7.11,5.85,6.04,0.18,0.07,3.02,6.17,3.30,0.82,0.81,-4.71,-4.67
779,6.34,6.35,0.01,6.35,6.41,6.31,0.10,6.41,5.41,5.28,0.13,0.00,2.97,7.59,4.77,0.91,0.83,-4.70,-4.14
780,5.42,5.32,0.10,5.42,5.44,5.32,0.12,5.44,4.57,4.52,0.05,0.00,2.12,8.07,6.06,0.87,0.87,-3.59,-3.71
781,6.44,6.38,0.06,6.44,6.27,6.15,0.12,6.27,5.36,5.32,0.04,0.05,2.30,6.50,4.31,0.88,0.83,-4.66,-4.17
782,7.00,6.88,0.12,7.00,6.83,6.75,0.08,6.83,5.82,5.81,0.01,0.01,3.24,6.84,3.77,0.82,0.82,-4.42,-4.35
783,6.24,6.19,0.05,6.24,6.13,6.17,0.04,6.17,5.18,5.26,0.08,0.01,3.03,7.49,4.62,0.88,0.89,-4.29,-4.56
784,6.42,6.01,0.41,6.42,6.39,6.00,0.39,6.39,5.37,5.08,0.29,0.00,3.19,7.99,4.96,0.85,0.93,-4.13,-4.55
785,5.10,5.08,0.03,5.10,5.30,5.24,0.07,5.30,4.44,4.40,0.03,0.00,2.87,9.17,6.44,0.91,0.95,-3.76,-4.03
786,7.33,6.64,0.69,7.33,7.27,6.50,0.78,7.27,5.94,5.49,0.44,0.09,1.96,5.35,3.48,0.84,0.76,-4.91,-3.93
787,6.84,7.24,0.40,7.24,6.86,6.97,0.10,6.97,5.71,5.92,0.21,0.04,3.87,7.04,3.37,0.78,0.85,-4.45,-5.04
788,5.72,5.79,0.07,5.79,5.97,6.01,0.03,6.01,5.09,4.96,0.13,0.01,2.76,7.72,5.10,0.91,0.88,-4.53,-4.03
789,6.91,7.00,0.09,7.00,6.78,6.82,0.04,6.82,5.87,5.73,0.13,0.08,4.22,7.25,3.24,0.82,0.86,-4.69,-5.13
790,5.44,5.36,0.09,5.44,5.52,5.26,0.26,5.52,4.63,4.50,0.13,0.00,2.54,8.62,6.21,0.95,0.92,-4.24,-3.84
791,5.25,5.54,0.28,5.54,5.45,5.62,0.17,5.62,4.60,4.54,0.06,0.00,2.24,8.15,6.03,0.96,0.91,-4.41,-4.12
792,5.95,6.09,0.14,6.09,6.01,6.11,0.10,6.11,4.93,5.21,0.29,0.01,3.03,8.00,5.12,0.88,0.90,-4.19,-4.52
793,5.21,5.58,0.37,5.58,5.21,5.34,0.13,5.34,4.39,4.53,0.14,0.00,3.54,9.56,6.20,0.91,0.86,-3.80,-3.57
794,7.57,7.55,0.02,7.57,7.29,7.29,0.00,7.29,6.02,6.00,0.01,0.04,2.34,5.58,3.36,0.79,0.78,-4.50,-4.27
795,6.11,5.90,0.21,6.11,5.95,5.95,0.01,5.95,5.16,5.16,0.00,0.00,2.69,7.53,4.97,0.82,0.89,-3.82,-4.38
796,7.25,7.28,0.03,7.28,7.19,7.12,0.07,7.19,6.12,6.07,0.05,0.01,2.86,5.71,3.00,0.83,0.75,-4.87,-4.33
797,6.25,5.30,0.96,6.25,6.20,5.39,0.81,6.20,5.22,4.57,0.65,0.01,2.73,7.68,5.09,0.89,0.87,-4.23,-3.93
798,5.22,5.77,0.55,5.77,5.38,5.40,0.02,5.40,4.38,4.43,0.05,0.00,2.66,9.13,6.60,0.91,0.88,-3.57,-3.30
799,7.04,7.22,0.18,7.22,6.84,6.83,0.01,6.84,5.88,5.82,0.06,0.07,2.57,5.83,3.38,0.84,0.78,-4.84,-4.37
800,5.39,5.42,0.03,5.42,5.45,5.21,0.24,5.45,4.37,4.52,0.15,0.00,2.76,9.01,6.39,0.91,0.89,-3.75,-3.72
801,4.99,4.74,0.25,4.99,5.08,5.08,0.00,5.08,4.39,4.19,0.21,0.00,2.82,8.87,6.19,0.94,0.91,-4.11,-3.83
802,5.71,5.92,0.22,5.92,5.90,5.92,0.02,5.92,4.99,4.97,0.02,0.00,2.68,7.88,5.34,0.90,0.88,-4.30,-3.96
803,5.29,5.23,0.06,5.29,5.37,5.29,0.08,5.37,4.42,4.59,0.17,0.00,2.49,8.68,6.31,0.89,0.93,-3.59,-4.09
804,6.38,6.31,0.07,6.38,6.23,6.04,0.19,6.23,5.19,5.30,0.11,0.02,3.24,7.64,4.56,0.89,0.88,-4.58,-4.54
805,6.13,5.51,0.62,6.13,5.95,5.43,0.52,5.95,4.91,4.52,0.40,0.00,2.41,7.90,5.61,0.84,0.95,-3.68,-4.43
806,5.38,5.36,0.02,5.38,5.18,5.21,0.04,5.21,4.42,4.39,0.03,0.00,2.25,8.30,6.16,0.92,0.90,-3.93,-3.73
807,5.13,5.14,0.01,5.14,5.22,5.16,0.07,5.22,4.39,4.36,0.03,0.00,2.77,8.84,6.21,0.95,0.93,-4.20,-3.99
808,5.50,6.51,1.01,6.51,5.59,6.20,0.60,6.20,4.77,5.16,0.39,0.00,2.71,7.76,5.18,0.83,0.85,-3.72,-3.97
809,5.93,5.78,0.15,5.93,6.05,5.86,0.19,6.05,5.10,4.79,0.31,0.00,2.77,7.91,5.29,0.85,0.87,-3.91,-3.92
810,4.87,5.52,0.65,5.52,5.29,5.16,0.14,5.29,4.53,4.50,0.03,0.00,2.40,8.27,5.98,0.92,0.87,-3.99,-3.70
811,6.24,6.50,0.26,6.50,6.24,6.25,0.00,6.25,5.40,4.98,0.41,0.00,1.89,6.42,4.62,0.86,0.82,-4.40,-3.89
812,6.36,6.48,0.12,6.48,6.13,5.97,0.16,6.13,5.33,5.13,0.20,0.01,2.78,7.22,4.59,0.88,0.87,-4.35,-4.52
813,5.35,5.30,0.05,5.35,5.50,5.17,0.34,5.50,4.56,4.22,0.34,0.00,2.54,8.77,6.36,0.88,0.91,-3.45,-3.55
814,5.51,5.20,0.31,5.51,5.32,5.03,0.29,5.32,4.44,4.29,0.16,0.00,2.44,8.68,6.36,0.93,0.90,-3.89,-3.59
815,6.74,7.09,0.34,7.09,6.49,6.49,0.00,6.49,5.57,5.46,0.10,0.03,2.08,6.16,4.19,0.88,0.81,-4.72,-4.17
816,6.44,6.14,0.30,6.44,5.97,5.96,0.01,5.97,5.04,5.17,0.13,0.08,2.84,7.43,4.74,0.87,0.89,-4.44,-4.48
817,6.19,6.20,0.01,6.20,6.14,6.02,0.12,6.14,4.95,5.22,0.27,0.00,3.32,7.80,4.64,0.85,0.91,-3.98,-4.62
818,5.99,6.01,0.02,6.01,5.94,5.94,0.00,5.94,4.95,4.89,0.05,0.00,2.82,7.93,5.25,0.86,0.83,-4.00,-3.65
819,7.12,6.89,0.22,7.12,6.81,6.62,0.19,6.81,5.87,5.43,0.44,0.01,2.50,6.11,3.73,0.81,0.76,-4.40,-4.08
820,5.47,5.58,0.11,5.58,5.76,5.45,0.31,5.76,4.89,4.58,0.31,0.01,3.01,8.00,5.14,0.94,0.89,-4.67,-4.23
821,5.17,5.20,0.03,5.20,5.32,5.25,0.07,5.32,4.57,4.36,0.21,0.00,3.47,9.32,6.02,0.91,0.91,-4.02,-3.94
822,6.45,6.38,0.07,6.45,6.17,6.41,0.24,6.41,5.31,5.44,0.13,0.00,2.52,7.26,4.87,0.83,0.85,-4.04,-4.38
823,5.71,4.92,0.79,5.71,5.83,4.95,0.89,5.83,4.79,4.29,0.50,0.00,2.70,8.83,6.26,0.91,0.91,-3.87,-3.69
824,6.41,6.31,0.10,6.41,6.21,5.89,0.32,6.21,5.38,5.10,0.29,0.02,2.21,6.57,4.47,0.88,0.82,-4.56,-3.96
825,6.28,6.44,0.16,6.44,6.15,6.19,0.04,6.19,5.11,5.24,0.13,0.01,2.99,7.88,5.04,0.83,0.90,-3.80,-4.38
826,6.04,5.84,0.19,6.04,5.89,6.02,0.13,6.02,4.93,5.25,0.32,0.00,3.10,7.95,5.01,0.84,0.90,-3.87,-4.47
827,6.95,6.84,0.11,6.95,6.67,6.80,0.13,6.80,5.63,5.72,0.09,0.02,3.45,7.20,3.92,0.85,0.77,-4.73,-3.98
828,5.03,5.51,0.48,5.51,5.21,5.41,0.20,5.41,4.29,4.64,0.35,0.00,2.71,8.84,6.27,0.88,0.93,-3.48,-4.11
829,6.86,6.86,0.00,6.86,6.86,6.43,0.42,6.86,5.86,5.53,0.33,0.02,2.30,5.73,3.55,0.85,0.79,-4.93,-4.26
830,6.46,6.36,0.10,6.46,6.15,6.18,0.03,6.18,5.30,5.12,0.18,0.01,2.71,7.37,4.80,0.91,0.87,-4.59,-4.30
831,6.60,6.18,0.42,6.60,6.09,5.98,0.11,6.09,5.04,5.09,0.05,0.02,3.03,7.94,5.06,0.85,0.84,-3.99,-4.04
832,6.47,6.47,0.00,6.47,6.14,6.17,0.03,6.17,5.21,5.04,0.17,0.01,2.54,7.04,4.63,0.83,0.85,-3.94,-4.14
833,5.10,5.59,0.49,5.59,5.26,5.57,0.31,5.57,4.35,4.59,0.24,0.00,2.58,8.49,6.04,0.92,0.90,-3.94,-3.91
834,5.77,5.94,0.17,5.94,5.94,6.09,0.15,6.09,5.07,5.24,0.17,0.03,2.92,7.66,4.89,0.83,0.89,-3.96,-4.51
835,7.03,7.26,0.23,7.26,6.86,6.85,0.00,6.86,5.78,5.94,0.15,0.08,2.75,5.85,3.24,0.80,0.81,-4.53,-4.73
836,6.41,6.11,0.30,6.41,6.26,6.12,0.14,6.26,5.22,5.13,0.09,0.00,3.25,7.77,4.69,0.88,0.88,-4.58,-4.43
837,5.39,5.03,0.35,5.39,5.18,5.46,0.28,5.46,4.20,4.36,0.16,0.01,2.69,9.03,6.47,0.92,0.92,-3.68,-3.69
838,7.27,7.39,0.12,7.39,7.04,7.07,0.03,7.07,5.92,6.02,0.10,0.07,2.56,5.60,3.17,0.85,0.80,-5.00,-4.57
839,6.44,5.87,0.56,6.44,6.15,5.79,0.36,6.15,5.45,5.01,0.44,0.01,2.91,7.37,4.60,0.91,0.88,-4.71,-4.28
840,5.58,5.54,0.04,5.58,5.63,5.42,0.22,5.63,4.62,4.63,0.02,0.00,2.19,7.96,5.88,0.83,0.92,-3.25,-4.02
841,6.11,6.71,0.60,6.71,6.13,6.41,0.28,6.41,5.26,5.31,0.05,0.00,2.81,7.10,4.43,0.83,0.81,-4.09,-3.91
842,6.13,5.81,0.32,6.13,5.95,5.86,0.08,5.95,4.98,4.91,0.08,0.00,4.02,9.02,5.21,0.90,0.91,-4.43,-4.38
843,5.22,4.92,0.31,5.22,5.23,5.20,0.03,5.23,4.37,4.30,0.07,0.00,3.56,9.70,6.31,0.92,0.92,-3.89,-3.88
844,6.17,6.17,0.00,6.17,6.00,6.12,0.12,6.12,5.14,5.09,0.05,0.00,2.72,7.36,4.78,0.85,0.88,-4.03,-4.44
845,5.64,5.29,0.35,5.64,5.30,5.32,0.03,5.32,4.60,4.51,0.10,0.00,3.38,9.37,6.16,0.93,0.90,-3.97,-3.77
846,5.58,5.35,0.22,5.58,5.13,5.65,0.52,5.65,4.30,4.73,0.43,0.01,3.51,9.35,6.02,0.90,0.93,-3.78,-4.13
847,5.87,5.49,0.38,5.87,5.73,5.43,0.30,5.73,4.83,4.71,0.13,0.01,2.57,8.11,5.67,0.87,0.92,-3.96,-4.16
848,5.31,5.18,0.13,5.31,5.42,5.37,0.05,5.42,4.28,4.26,0.02,0.00,3.10,9.47,6.52,0.91,0.90,-3.67,-3.62
849,4.94,5.53,0.59,5.53,5.08,5.44,0.36,5.44,4.25,4.36,0.11,0.00,2.85,8.99,6.28,0.91,0.85,-3.81,-3.22
850,6.41,6.63,0.21,6.63,6.40,6.23,0.17,6.40,5.67,5.24,0.42,0.01,3.82,8.00,4.37,0.91,0.81,-5.07,-4.19
851,5.60,5.75,0.16,5.75,5.60,5.66,0.05,5.66,4.68,4.71,0.03,0.00,2.70,8.50,5.93,0.88,0.92,-3.81,-4.31
852,5.99,5.89,0.10,5.99,5.94,5.67,0.27,5.94,5.07,4.86,0.21,0.00,3.70,8.63,5.11,0.90,0.88,-4.41,-4.04
853,6.80,6.46,0.35,6.80,6.42,6.29,0.12,6.42,5.35,5.27,0.08,0.00,2.94,7.46,4.67,0.85,0.85,-4.16,-4.32
854,5.16,5.74,0.58,5.74,5.35,5.66,0.30,5.66,4.64,4.72,0.08,0.00,4.33,10.04,5.92,0.91,0.87,-3.95,-3.69
855,6.33,6.05,0.28,6.33,6.29,5.67,0.62,6.29,5.46,4.87,0.59,0.00,3.38,8.39,5.19,0.93,0.84,-4.76,-3.89
856,6.55,6.74,0.19,6.74,6.35,6.56,0.22,6.56,5.38,5.57,0.19,0.03,2.86,7.15,4.44,0.80,0.80,-3.95,-4.04
857,6.29,6.39,0.10,6.39,6.08,6.31,0.23,6.31,5.25,5.08,0.17,0.01,3.15,8.00,5.01,0.86,0.85,-4.16,-4.20
858,5.13,5.48,0.35,5.48,5.41,5.18,0.23,5.41,4.64,4.28,0.36,0.00,3.09,9.18,6.25,0.91,0.88,-3.89,-3.48
859,5.40,6.11,0.71,6.11,5.37,5.61,0.25,5.61,4.61,4.83,0.22,0.00,2.78,8.25,5.61,0.91,0.87,-4.01,-3.78
860,5.57,5.19,0.38,5.57,5.43,5.44,0.01,5.44,4.73,4.53,0.20,0.00,2.46,8.28,5.94,0.90,0.93,-3.98,-4.16
861,5.60,5.88,0.28,5.88,5.49,5.75,0.26,5.75,4.51,4.72,0.21,0.01,2.58,8.15,5.69,0.89,0.91,-3.86,-4.08
862,5.91,6.06,0.15,6.06,5.76,5.72,0.05,5.76,4.70,4.92,0.21,0.00,3.73,8.90,5.36,0.87,0.91,-4.04,-4.46
