,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
663,52.82,53.03,0.21,53.03,47.07,46.43,0.64,47.07,205.94,136.43,205.94,0.81,57.42,90.00,41.20,3258.45,28.14,26.77,20.17,19.41
664,54.35,54.31,0.04,54.35,46.08,46.54,0.46,46.54,209.61,99.58,209.61,0.86,58.34,90.00,40.41,3165.68,26.24,27.26,19.88,20.59
665,52.32,53.37,1.05,53.37,46.31,46.25,0.07,46.31,86.54,209.39,209.39,0.99,44.48,78.12,40.31,3363.70,26.48,26.17,20.62,21.05
666,51.42,50.68,0.74,51.42,46.10,47.09,0.99,47.09,64.52,83.60,83.60,0.99,51.00,80.40,37.05,2939.50,27.51,27.46,20.10,19.92
667,47.36,56.28,8.92,56.28,44.93,47.06,2.13,47.06,47.99,334.28,334.28,0.99,54.58,90.00,43.61,3542.42,25.59,26.64,20.00,20.79
668,55.54,58.99,3.46,58.99,46.07,48.18,2.11,48.18,217.80,146.26,217.80,0.90,55.49,90.00,42.84,3451.44,25.74,27.65,21.00,20.05
669,56.19,52.06,4.13,56.19,47.95,47.12,0.83,47.95,152.73,99.88,152.73,0.98,52.88,84.99,40.04,3211.05,26.89,26.99,21.11,18.38
670,51.51,52.79,1.27,52.79,46.42,48.83,2.41,48.83,157.06,82.66,157.06,0.98,54.12,85.09,39.09,3097.22,26.19,28.74,19.70,20.08
671,54.91,52.45,2.46,54.91,46.29,46.04,0.25,46.29,169.02,121.55,169.02,0.97,56.02,90.00,42.38,3397.70,26.74,21.82,19.55,24.01
672,54.44,52.19,2.25,54.44,48.06,46.83,1.23,48.06,111.51,100.52,111.51,0.43,52.32,85.22,40.74,3289.57,29.19,27.10,20.18,20.95
673,56.58,57.29,0.71,57.29,48.30,48.47,0.16,48.47,134.12,169.19,169.19,0.77,51.29,87.09,43.50,3580.22,26.14,27.89,19.97,20.37
674,52.67,53.28,0.61,53.28,46.66,47.06,0.40,47.06,145.85,117.49,145.85,0.95,54.92,90.00,43.32,3507.81,26.84,26.65,19.46,21.04
675,53.62,52.07,1.55,53.62,45.13,46.05,0.92,46.05,157.52,129.50,157.52,0.45,52.71,90.00,45.20,3729.04,19.77,27.09,25.50,19.95
676,55.46,52.80,2.66,55.46,45.55,48.54,2.99,48.54,163.81,40.21,163.81,0.94,59.78,90.00,39.19,3022.34,25.46,29.19,20.58,20.14
677,53.60,55.57,1.97,55.57,47.76,46.34,1.41,47.76,133.69,137.92,137.92,0.84,55.13,87.66,40.80,3252.61,26.97,27.28,20.85,20.15
678,58.46,57.01,1.45,58.46,47.07,48.78,1.71,48.78,127.62,264.53,264.53,0.23,53.91,90.00,44.17,3608.54,22.75,28.83,24.08,20.74
679,50.83,54.98,4.15,54.98,46.36,46.53,0.18,46.53,103.35,137.96,137.96,0.96,56.96,89.63,41.21,3266.20,27.45,26.48,20.12,20.86
680,54.90,53.16,1.74,54.90,46.39,46.72,0.33,46.72,189.47,129.03,189.47,0.96,50.20,84.16,41.50,3396.57,24.10,27.10,20.99,20.28
681,59.35,57.47,1.88,59.35,46.50,43.49,3.01,46.50,277.93,160.32,277.93,0.49,52.70,88.40,43.61,3570.17,27.09,20.20,20.02,23.03
682,53.47,57.51,4.05,57.51,47.40,47.26,0.14,47.40,97.04,308.73,308.73,0.91,51.08,82.18,38.77,3110.32,27.10,27.61,20.65,20.43
683,55.24,57.26,2.02,57.26,44.92,47.32,2.40,47.32,406.16,283.42,406.16,0.96,55.48,90.00,42.84,3452.19,25.51,23.77,20.21,24.79
684,56.73,59.19,2.46,59.19,46.25,49.00,2.75,49.00,311.71,164.43,311.71,0.98,55.13,87.46,40.60,3232.61,26.75,28.59,20.49,20.80
685,52.50,53.78,1.28,53.78,45.51,45.29,0.22,45.51,136.70,231.50,231.50,0.95,56.68,86.90,38.73,3022.38,26.37,25.80,20.89,20.15
686,53.73,58.19,4.46,58.19,47.39,48.23,0.84,48.23,146.95,441.15,441.15,0.36,55.10,90.00,43.16,3489.69,26.27,27.47,19.54,21.37
687,52.93,57.08,4.15,57.08,46.50,46.34,0.16,46.50,92.06,213.50,213.50,0.99,54.96,88.41,41.70,3345.51,27.57,23.00,20.11,24.22
688,56.10,51.32,4.78,56.10,46.07,47.86,1.80,47.86,179.47,45.00,179.47,0.91,55.03,89.62,42.84,3458.63,22.65,28.06,22.85,20.52
689,54.61,52.04,2.58,54.61,46.46,46.77,0.31,46.77,79.95,70.52,79.95,0.98,54.40,83.85,37.62,2945.64,25.63,27.52,21.49,18.74
690,56.01,50.36,5.65,56.01,47.89,46.66,1.24,47.89,213.53,32.24,213.53,0.86,59.18,90.00,39.70,3082.04,27.08,28.13,21.04,19.78
691,58.36,56.36,2.00,58.36,47.31,45.91,1.40,47.31,215.50,349.56,349.56,0.86,51.21,82.74,39.21,3153.38,27.33,26.83,19.48,20.95
692,51.15,54.75,3.59,54.75,44.92,46.73,1.81,46.73,93.69,164.49,164.49,0.50,55.51,89.05,41.87,3353.84,25.29,28.41,20.09,19.22
693,52.50,53.93,1.43,53.93,46.42,45.56,0.87,46.42,78.28,156.42,156.42,0.90,51.68,82.43,38.51,3075.66,28.04,26.26,19.14,19.43
694,52.44,57.17,4.73,57.17,45.15,46.23,1.07,46.23,154.14,331.67,331.67,0.99,45.39,78.07,39.49,3268.13,26.05,26.97,19.54,19.55
695,54.48,58.01,3.53,58.01,47.49,46.21,1.28,47.49,202.76,330.31,330.31,0.71,53.64,86.36,40.76,3271.64,28.40,25.66,19.30,20.42
696,47.76,53.25,5.49,53.25,44.17,46.90,2.73,46.90,100.60,116.05,116.05,0.93,49.52,82.38,40.29,3286.24,25.00,25.68,19.88,21.56
697,58.64,50.67,7.97,58.64,50.30,47.91,2.39,50.30,107.89,55.44,107.89,0.39,52.37,85.57,41.05,3319.79,28.87,27.90,20.94,21.13
698,54.07,53.87,0.21,54.07,46.28,46.63,0.35,46.63,158.06,88.16,158.06,0.90,57.56,90.00,41.07,3243.72,26.75,26.98,19.75,19.30
699,53.21,49.46,3.75,53.21,46.77,46.81,0.04,46.81,84.03,10.77,84.03,0.57,61.17,90.00,38.00,2882.86,27.93,28.60,19.53,20.05
700,56.58,50.72,5.86,56.58,47.51,46.81,0.71,47.51,136.93,55.28,136.93,0.87,56.64,87.15,39.01,3050.86,27.25,28.50,18.96,19.70
701,49.82,50.11,0.29,50.11,47.01,43.32,3.69,47.01,98.35,111.91,111.91,0.95,58.20,90.00,40.53,3180.25,26.51,24.70,21.27,18.66
702,54.83,52.58,2.25,54.83,46.26,43.71,2.56,46.26,178.45,146.35,178.45,0.55,55.79,90.00,42.58,3420.88,26.36,24.67,20.11,19.41
703,52.46,62.43,9.97,62.43,47.77,48.92,1.15,48.92,69.09,254.90,254.90,0.93,49.37,77.31,35.34,2793.75,29.06,29.55,20.49,19.35
704,53.37,52.81,0.56,53.37,46.97,46.65,0.32,46.97,117.76,92.60,117.76,0.98,58.79,90.00,40.03,3120.81,27.12,25.96,21.24,20.75
705,52.67,49.88,2.79,52.67,47.03,43.24,3.79,47.03,91.72,106.98,106.98,0.97,60.36,90.00,38.69,2964.12,29.00,24.76,18.99,18.88
706,51.40,58.72,7.32,58.72,48.64,50.95,2.31,50.95,42.95,109.81,109.81,0.97,57.54,86.92,38.01,2937.96,29.80,31.02,19.09,19.84
707,55.98,54.79,1.20,55.98,46.49,46.00,0.49,46.49,192.20,81.69,192.20,0.96,55.68,90.00,42.67,3432.02,26.74,26.35,19.81,20.71
708,53.01,54.04,1.02,54.04,46.35,46.64,0.29,46.64,112.96,247.47,247.47,0.89,58.60,90.00,40.19,3140.07,27.23,26.80,20.26,20.50
709,52.60,54.34,1.74,54.34,46.58,47.08,0.50,47.08,108.59,211.68,211.68,0.87,60.20,90.00,38.83,2980.29,27.21,28.08,19.54,20.06
710,51.89,49.95,1.94,51.89,46.32,46.53,0.21,46.53,59.42,42.50,59.42,0.92,41.29,70.25,35.15,2895.64,28.03,27.66,19.60,19.47
711,50.14,51.39,1.24,51.39,46.80,46.62,0.19,46.80,62.45,41.16,62.45,0.97,47.61,78.81,38.34,3119.58,26.83,26.39,21.10,21.17
712,59.89,53.11,6.78,59.89,48.55,46.63,1.92,48.55,165.71,295.94,295.94,0.97,56.36,86.94,39.04,3058.55,27.86,26.21,21.24,21.37
713,52.24,54.59,2.35,54.59,48.06,44.70,3.36,48.06,41.44,126.61,126.61,0.48,51.03,83.79,40.41,3275.91,29.31,23.31,19.23,22.55
714,52.45,49.80,2.65,52.45,47.17,44.71,2.46,47.17,92.40,106.28,106.28,0.99,54.64,87.74,41.29,3309.16,26.01,23.17,21.55,22.88
715,58.22,54.36,3.86,58.22,48.60,45.71,2.89,48.60,435.24,222.83,435.24,0.84,47.72,84.68,44.11,3695.66,28.08,25.46,20.80,18.96
716,55.03,59.34,4.31,59.34,46.81,48.34,1.53,48.34,220.50,303.75,303.75,0.57,52.30,89.15,44.70,3685.25,26.69,26.26,21.52,19.74
717,55.86,53.64,2.21,55.86,47.49,47.29,0.20,47.49,123.33,142.35,142.35,0.35,56.23,90.00,42.20,3376.76,27.03,28.01,19.94,19.46
718,49.84,59.67,9.83,59.67,45.38,49.08,3.70,49.08,127.91,153.58,153.58,0.92,54.35,83.27,37.07,2892.12,27.81,27.94,18.43,20.09
719,50.77,54.06,3.29,54.06,46.08,45.62,0.46,46.08,51.64,116.79,116.79,0.98,55.32,90.00,42.98,3467.96,27.42,24.28,20.10,21.38
720,58.29,52.33,5.96,58.29,48.13,45.87,2.25,48.13,213.48,89.18,213.48,0.88,55.08,90.00,43.18,3491.98,27.71,26.80,20.27,19.94
721,50.86,58.13,7.27,58.13,45.89,48.55,2.67,48.55,147.27,232.15,232.15,0.96,59.37,90.00,39.54,3063.18,25.50,27.42,21.83,21.63
722,59.25,52.44,6.81,59.25,47.28,44.78,2.50,47.28,383.86,165.12,383.86,0.70,52.75,90.00,45.16,3724.54,20.84,24.85,26.20,20.50
723,51.95,59.80,7.85,59.80,46.62,46.58,0.04,46.62,116.82,579.56,579.56,0.96,51.36,83.04,39.38,3167.77,27.58,27.09,19.37,20.20
724,59.30,55.39,3.91,59.30,45.87,46.08,0.21,46.08,368.23,166.39,368.23,0.38,48.81,87.00,45.51,3819.12,25.66,23.90,20.44,22.50
725,50.87,53.20,2.33,53.20,45.75,45.39,0.36,45.75,76.26,144.95,144.95,0.99,44.86,77.02,38.89,3216.08,26.38,26.82,20.76,19.32
726,54.50,55.69,1.19,55.69,49.21,47.47,1.73,49.21,114.54,300.82,300.82,0.52,58.48,90.00,40.29,3152.26,29.40,27.91,19.71,20.48
727,50.12,51.86,1.75,51.86,45.55,45.77,0.23,45.77,82.18,91.37,91.37,0.52,54.13,90.00,43.99,3586.92,21.74,28.25,23.55,18.02
728,50.42,59.46,9.04,59.46,46.73,46.78,0.04,46.78,107.45,216.60,216.60,0.88,54.25,90.00,43.89,3575.39,25.73,26.21,21.39,20.25
729,55.60,51.40,4.19,55.60,47.71,45.64,2.07,47.71,153.48,81.21,153.48,0.52,51.21,84.91,41.38,3369.64,25.93,26.35,21.96,19.35
730,53.04,54.23,1.19,54.23,46.22,45.09,1.13,46.22,124.14,139.18,139.18,0.54,56.04,90.00,42.37,3396.01,27.05,24.61,19.73,21.38
731,52.71,55.98,3.26,55.98,47.13,48.39,1.27,48.39,149.03,152.98,152.98,0.98,56.41,87.66,39.72,3125.69,27.65,28.76,20.66,20.94
732,54.58,52.15,2.43,54.58,47.63,46.86,0.77,47.63,83.39,80.83,83.39,0.74,58.92,90.00,39.91,3107.53,28.41,26.99,19.78,20.75
733,47.26,52.57,5.31,52.57,44.82,45.88,1.05,45.88,103.83,127.60,127.60,0.68,47.89,80.27,39.57,3238.34,26.38,27.22,19.31,19.73
734,51.13,56.07,4.94,56.07,46.78,46.06,0.71,46.78,58.46,156.89,156.89,0.98,51.22,84.40,40.86,3318.20,24.67,24.83,22.44,21.39
735,53.64,50.27,3.37,53.64,49.12,47.00,2.12,49.12,162.40,50.93,162.40,0.91,58.07,88.35,38.99,3028.37,28.56,28.31,21.30,19.30
736,60.61,61.93,1.32,61.93,48.47,49.56,1.09,49.56,244.23,248.75,248.75,0.48,53.18,90.00,44.80,3681.87,26.19,28.10,20.99,20.00
737,54.06,52.54,1.53,54.06,46.38,44.91,1.46,46.38,301.28,123.93,301.28,0.92,45.15,80.56,42.18,3541.11,25.82,24.68,20.71,19.58
738,49.07,53.31,4.23,53.31,44.33,46.76,2.43,46.76,113.19,95.88,113.19,0.98,55.90,90.00,42.48,3409.70,23.38,27.08,21.97,20.51
739,53.15,55.72,2.57,55.72,47.12,47.37,0.25,47.37,118.21,173.35,173.35,0.97,59.92,90.00,39.07,3008.18,26.62,27.41,21.70,20.44
740,56.86,57.16,0.30,57.16,48.27,46.80,1.47,48.27,99.18,202.58,202.58,0.96,45.13,79.73,41.36,3459.40,27.20,24.85,21.66,23.03
741,55.78,48.93,6.85,55.78,48.26,43.17,5.09,48.26,93.34,152.84,152.84,0.47,55.56,90.00,42.77,3443.58,28.66,20.47,19.86,23.78
742,52.29,57.83,5.54,57.83,48.59,46.02,2.57,48.59,65.16,377.69,377.69,0.81,53.59,90.00,44.45,3640.94,28.45,25.40,21.00,20.45
743,49.43,55.43,6.00,55.43,42.56,47.77,5.21,47.77,109.03,145.06,145.06,0.88,47.57,82.73,42.29,3515.52,22.62,26.80,20.30,20.40
744,51.02,53.01,1.99,53.01,47.21,47.30,0.09,47.30,56.84,82.29,82.29,0.97,59.69,90.00,39.27,3031.25,28.82,27.95,19.63,19.42
745,55.95,57.19,1.24,57.19,44.72,46.38,1.66,46.38,196.88,152.52,196.88,0.93,55.88,90.00,42.50,3411.69,25.29,23.46,20.43,22.09
746,50.84,52.60,1.76,52.60,45.74,47.69,1.95,47.69,65.46,95.25,95.25,0.97,54.99,84.67,37.93,2968.49,26.11,27.75,20.87,20.69
747,52.49,52.73,0.24,52.73,48.16,48.09,0.08,48.16,76.85,67.80,76.85,0.97,62.75,88.42,35.08,2566.40,29.28,27.68,19.84,21.03
748,51.29,61.17,9.88,61.17,48.29,47.64,0.65,48.29,46.51,598.77,598.77,0.98,40.33,70.40,36.12,3007.00,26.16,28.55,23.06,20.21
749,60.35,59.14,1.22,60.35,50.44,47.60,2.84,50.44,251.88,375.58,375.58,0.88,57.83,90.00,40.84,3217.04,29.34,27.42,19.86,18.81
750,53.65,52.17,1.48,53.65,48.81,46.58,2.23,48.81,99.59,94.28,99.59,0.92,54.30,84.80,38.65,3050.22,28.91,27.08,19.85,19.89
751,54.01,62.13,8.11,62.13,47.23,47.60,0.37,47.60,60.79,511.46,511.46,0.98,55.49,88.97,41.80,3347.80,25.84,28.08,22.11,19.90
752,47.97,60.92,12.95,60.92,45.56,45.75,0.19,45.75,24.16,728.50,728.50,0.98,58.02,89.06,39.75,3104.67,26.34,26.14,20.49,20.68
753,50.62,56.65,6.03,56.65,44.15,47.89,3.73,47.89,125.19,184.79,184.79,1.00,56.65,90.00,41.85,3335.07,24.34,27.64,20.45,19.36
754,48.52,56.30,7.78,56.30,45.41,47.97,2.56,47.97,86.36,155.10,155.10,0.65,55.44,90.00,42.87,3455.62,26.26,27.62,20.88,21.01
755,54.75,59.16,4.41,59.16,46.23,46.31,0.08,46.31,238.57,269.50,269.50,0.20,53.79,90.00,44.28,3621.22,24.16,28.10,21.39,18.59
756,57.92,53.53,4.39,57.92,44.92,48.87,3.94,48.87,335.62,38.80,335.62,0.76,57.48,88.42,39.56,3093.74,25.00,29.56,19.92,20.08
757,52.98,58.80,5.82,58.80,45.07,46.46,1.38,46.46,163.26,247.18,247.18,0.59,45.81,81.31,42.38,3550.46,25.62,25.64,20.54,20.91
758,55.76,56.07,0.31,56.07,46.47,46.76,0.29,46.76,170.79,233.85,233.85,0.94,45.95,76.70,37.64,3074.70,26.14,26.94,20.55,20.42
759,52.56,50.94,1.62,52.56,46.60,46.23,0.37,46.60,205.86,121.40,205.86,0.82,58.40,90.00,40.36,3159.80,24.98,27.55,21.85,19.53
760,55.33,50.67,4.66,55.33,46.93,44.41,2.52,46.93,121.29,120.84,121.29,0.30,54.36,88.56,42.35,3420.04,27.01,23.43,20.93,21.82
761,55.03,50.71,4.32,55.03,46.56,45.34,1.22,46.56,115.47,74.38,115.47,0.57,55.39,90.00,42.92,3460.62,23.85,27.23,22.34,19.15
762,56.02,54.79,1.23,56.02,45.82,46.46,0.64,46.46,172.32,209.48,209.48,0.70,57.53,90.00,41.10,3246.78,25.63,26.53,20.15,20.90
763,55.81,52.08,3.73,55.81,46.29,45.08,1.20,46.29,153.18,142.99,153.18,0.92,53.41,90.00,44.60,3658.63,24.51,24.32,22.23,21.79
764,54.60,55.82,1.23,55.82,47.14,48.69,1.55,48.69,150.86,114.68,150.86,0.97,45.55,76.08,37.36,3052.61,27.44,28.16,20.39,21.18
765,53.73,51.85,1.88,53.73,46.91,46.51,0.40,46.91,101.58,105.16,105.16,0.98,43.34,73.64,36.80,3030.10,25.80,27.33,21.26,20.45
766,51.37,54.22,2.85,54.22,44.47,46.03,1.56,46.03,108.82,167.71,167.71,0.96,49.11,90.00,48.26,4089.01,22.90,20.70,22.58,24.72
767,52.87,51.60,1.27,52.87,47.38,48.13,0.75,48.13,119.26,48.91,119.26,0.85,52.80,82.53,37.65,2972.88,28.34,28.73,19.80,20.51
768,54.46,52.14,2.32,54.46,46.16,45.41,0.75,46.16,128.63,118.22,128.63,0.92,53.30,90.00,44.69,3669.84,24.90,25.23,21.99,20.96
769,54.60,56.06,1.47,56.06,45.25,47.99,2.74,47.99,163.64,184.88,184.88,0.73,55.54,90.00,42.79,3445.89,20.63,29.10,24.48,19.55
770,47.67,53.12,5.45,53.12,44.87,47.52,2.64,47.52,87.94,50.09,87.94,0.96,42.85,73.86,37.44,3100.89,26.26,28.05,19.69,20.33
771,51.24,54.40,3.15,54.40,43.75,45.73,1.98,45.73,299.55,209.13,299.55,0.47,48.72,81.11,39.70,3239.08,25.04,25.88,19.86,20.72
772,52.34,56.77,4.43,56.77,44.67,47.92,3.25,47.92,76.30,294.56,294.56,0.93,55.34,82.98,35.94,2763.86,26.53,28.56,18.89,20.51
773,52.73,58.22,5.48,58.22,42.21,45.03,2.82,45.03,165.77,444.08,444.08,0.35,40.56,87.63,53.15,4706.78,18.39,19.46,24.85,25.18
774,50.12,55.98,5.86,55.98,45.35,49.38,4.03,49.38,77.78,144.33,144.33,0.96,57.24,88.18,39.53,3094.28,26.32,29.99,19.48,20.18
775,52.01,57.69,5.68,57.69,46.64,45.75,0.89,46.64,55.86,298.69,298.69,0.84,55.62,87.00,39.72,3137.66,27.26,27.25,19.74,19.33
776,51.07,57.52,6.45,57.52,46.03,47.66,1.63,47.66,58.71,350.95,350.95,0.86,49.75,81.26,38.97,3150.89,25.95,29.45,20.46,19.90
777,54.13,63.70,9.57,63.70,44.53,45.51,0.99,45.51,108.06,400.75,400.75,0.33,43.67,90.00,52.88,4633.22,19.08,23.17,25.67,22.02
778,49.44,55.96,6.53,55.96,45.89,44.90,0.99,45.89,86.13,307.82,307.82,0.46,51.19,85.32,41.81,3413.12,24.53,24.81,22.47,21.19
779,52.10,53.66,1.56,53.66,47.01,46.56,0.45,47.01,62.86,64.92,64.92,0.97,49.58,79.79,37.64,3020.68,29.48,26.98,18.14,20.12
780,58.70,55.11,3.59,58.70,46.51,49.11,2.60,49.11,437.76,77.43,437.76,0.82,56.84,90.00,41.68,3315.70,25.36,29.00,21.67,20.60
781,57.98,55.11,2.87,57.98,48.40,47.08,1.32,48.40,129.58,108.67,129.58,0.86,53.48,85.07,39.61,3158.75,29.05,27.71,19.85,19.72
782,53.23,50.54,2.69,53.23,48.71,46.98,1.73,48.71,27.19,113.59,113.59,0.96,58.28,90.00,40.46,3171.58,29.02,27.31,20.32,20.30
783,53.04,58.80,5.76,58.80,44.85,48.61,3.76,48.61,208.46,167.98,208.46,0.98,52.88,88.34,43.39,3545.69,24.22,26.73,21.15,22.61
784,52.92,53.83,0.91,53.83,48.26,46.20,2.07,48.26,127.59,269.99,269.99,0.98,49.46,81.03,38.99,3156.93,28.51,25.74,20.23,20.89
785,53.24,50.31,2.93,53.24,46.94,45.89,1.05,46.94,125.04,101.10,125.04,0.93,49.85,80.60,38.23,3074.78,27.79,25.47,20.03,21.42
786,52.53,55.27,2.75,55.27,46.19,46.22,0.04,46.22,199.17,173.18,199.17,0.65,54.79,88.39,41.82,3360.09,25.50,27.50,20.65,18.70
787,56.49,57.06,0.56,57.06,48.49,47.36,1.13,48.49,119.31,262.15,262.15,1.00,55.31,82.38,35.36,2706.53,29.20,27.85,20.08,21.23
788,50.26,52.79,2.52,52.79,46.65,47.24,0.59,47.24,51.09,107.07,107.07,0.95,46.99,78.27,38.32,3127.29,27.41,26.58,20.42,22.00
789,51.46,54.31,2.84,54.31,46.13,47.90,1.77,47.90,73.78,70.19,73.78,0.94,59.33,90.00,39.57,3067.02,27.03,28.62,19.91,20.51
790,54.75,50.26,4.48,54.75,46.47,46.28,0.20,46.47,158.26,65.59,158.26,0.69,50.22,85.52,42.83,3529.79,26.62,24.67,19.86,22.63
791,50.45,55.24,4.79,55.24,47.58,48.72,1.14,48.72,132.95,249.19,249.19,0.28,43.90,76.11,38.80,3221.19,28.56,27.91,19.59,21.73
792,58.88,56.42,2.46,58.88,46.31,48.77,2.47,48.77,274.30,178.41,274.30,0.95,53.58,87.63,42.09,3405.01,26.45,28.93,20.17,18.89
793,58.22,52.05,6.18,58.22,48.04,47.15,0.89,48.04,534.01,114.29,534.01,0.29,51.62,87.81,43.93,3618.96,27.01,27.84,21.00,19.24
794,55.29,55.63,0.34,55.63,48.53,44.82,3.71,48.53,139.78,247.58,247.58,0.60,52.45,87.18,42.59,3472.66,29.18,22.03,18.66,23.64
795,54.69,64.77,10.08,64.77,45.67,48.02,2.35,48.02,177.50,255.68,255.68,0.88,51.65,90.00,46.10,3834.80,26.32,22.63,19.77,24.51
796,53.42,54.14,0.72,54.14,49.45,48.22,1.23,49.45,64.95,92.32,92.32,0.94,58.11,90.00,40.60,3188.66,30.52,27.72,18.66,21.31
797,51.92,51.60,0.31,51.92,45.84,45.74,0.10,45.84,106.93,108.12,108.12,0.95,46.71,81.02,41.32,3431.38,26.33,24.80,20.93,21.23
798,56.41,50.83,5.58,56.41,47.51,44.72,2.78,47.51,157.48,74.52,157.48,0.93,48.23,79.00,38.00,3076.83,28.52,25.55,19.02,20.25
799,55.15,53.81,1.34,55.15,48.18,50.43,2.25,50.43,111.44,58.50,111.44,0.97,49.02,80.27,38.60,3124.90,27.12,30.25,20.53,20.16
800,54.58,53.56,1.02,54.58,47.18,48.01,0.82,48.01,87.74,100.80,100.80,0.97,58.62,89.07,39.25,3045.84,27.06,29.56,20.79,19.04
801,54.65,55.94,1.29,55.94,49.49,45.68,3.81,49.49,107.32,157.27,157.27,0.86,54.11,84.78,38.79,3066.85,30.36,25.99,18.33,19.94
802,54.63,54.78,0.15,54.78,45.75,47.68,1.93,47.68,210.79,95.94,210.79,0.96,58.91,90.00,39.93,3109.41,25.11,28.62,20.74,19.99
803,55.76,53.05,2.71,55.76,46.75,47.10,0.35,47.10,186.09,51.75,186.09,0.86,54.64,88.00,41.56,3336.22,27.65,26.73,19.87,20.85
804,54.55,50.94,3.62,54.55,47.50,47.03,0.47,47.50,112.80,100.33,112.80,0.96,60.45,90.00,38.62,2955.44,28.18,27.93,20.35,18.92
805,56.00,54.11,1.89,56.00,47.33,48.22,0.89,48.22,156.48,85.81,156.48,0.50,56.81,89.55,41.26,3274.23,28.35,28.60,19.89,20.81
806,51.21,53.74,2.52,53.74,45.94,45.89,0.06,45.94,59.54,109.90,109.90,1.00,48.08,79.43,38.57,3135.39,26.51,26.07,20.52,20.10
807,64.75,61.62,3.13,64.75,49.64,46.19,3.46,49.64,531.33,349.56,531.33,0.83,49.17,90.00,48.20,4082.63,30.08,18.61,18.67,26.32
808,55.97,51.19,4.78,55.97,46.69,44.43,2.27,46.69,100.49,95.87,100.49,0.77,54.88,90.00,43.35,3511.84,25.36,24.51,20.98,20.78
809,54.35,50.00,4.35,54.35,48.30,46.23,2.07,48.30,65.33,121.02,121.02,0.73,47.05,78.46,38.47,3140.86,30.20,26.22,18.52,19.28
810,59.37,53.64,5.72,59.37,47.34,47.41,0.07,47.41,314.49,104.66,314.49,0.85,51.10,84.50,41.06,3339.62,27.83,26.24,20.97,21.46
811,59.75,48.96,10.79,59.75,49.46,46.03,3.43,49.46,267.04,60.39,267.04,0.93,59.74,87.55,36.77,2781.18,29.54,27.22,19.47,20.63
812,51.12,56.20,5.08,56.20,45.33,48.11,2.78,48.11,122.30,209.72,209.72,0.98,54.44,87.13,40.85,3268.69,26.69,28.37,19.53,18.91
813,56.85,52.15,4.70,56.85,46.67,47.62,0.95,47.62,304.18,139.10,304.18,0.96,60.00,86.95,35.95,2695.08,27.92,28.43,19.29,21.13
814,54.82,49.38,5.44,54.82,45.44,44.49,0.95,45.44,206.47,112.81,206.47,0.70,54.76,90.00,43.45,3524.02,25.76,25.26,19.08,20.05
815,55.88,57.40,1.53,57.40,48.38,47.27,1.12,48.38,132.81,162.20,162.20,0.96,58.27,89.28,39.75,3100.83,28.66,26.74,20.01,20.15
816,58.47,49.35,9.12,58.47,46.42,46.24,0.18,46.42,315.04,93.99,315.04,0.99,47.69,82.63,42.09,3494.09,24.44,26.66,22.61,20.41
817,49.93,57.11,7.18,57.11,45.42,46.73,1.31,46.73,84.69,183.74,183.74,0.96,51.72,84.41,40.46,3269.76,25.26,27.13,21.39,20.62
818,52.41,57.96,5.55,57.96,46.95,46.91,0.04,46.95,102.05,249.95,249.95,0.85,50.86,84.08,40.85,3322.28,27.27,26.48,20.44,21.66
819,55.87,53.27,2.60,55.87,46.94,45.63,1.31,46.94,274.64,166.66,274.64,0.78,55.19,86.96,40.05,3177.07,28.24,25.93,19.44,19.99
820,52.91,50.73,2.18,52.91,47.88,46.35,1.52,47.88,128.61,53.00,128.61,0.61,50.14,82.44,39.82,3230.17,27.08,26.95,20.16,19.62
821,49.94,55.27,5.33,55.27,45.47,46.98,1.50,46.98,95.24,135.60,135.60,0.98,59.89,90.00,39.10,3011.43,25.49,28.05,20.93,19.56
822,53.62,51.12,2.50,53.62,48.46,45.08,3.38,48.46,76.93,69.85,76.93,0.83,56.58,90.00,41.90,3341.70,28.66,23.21,20.27,23.08
823,55.18,53.05,2.13,55.18,49.07,48.46,0.60,49.07,252.58,103.30,252.58,0.99,45.55,71.45,32.73,2589.94,30.15,30.33,20.14,19.32
824,57.29,52.46,4.83,57.29,49.52,47.11,2.41,49.52,161.15,74.19,161.15,0.96,46.99,77.58,37.64,3058.62,29.29,27.23,20.14,21.59
825,58.14,53.99,4.15,58.14,48.84,45.74,3.10,48.84,178.27,124.18,178.27,0.49,55.83,90.00,42.55,3417.17,29.21,25.14,19.01,21.07
826,52.93,55.58,2.66,55.58,46.40,45.89,0.51,46.40,91.60,505.86,505.86,0.25,58.01,90.00,40.69,3198.64,27.10,27.15,19.17,19.60
827,58.73,54.23,4.50,58.73,45.57,46.39,0.82,46.39,265.31,293.66,293.66,0.98,55.11,88.00,41.16,3288.79,24.55,26.68,21.05,21.24
828,52.08,53.30,1.22,53.30,46.60,47.01,0.42,47.01,104.99,97.95,104.99,0.50,56.04,90.00,42.37,3396.20,27.13,27.05,20.39,20.48
