,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
598,8.86,9.08,0.22,9.08,8.88,8.83,0.05,8.88,0.39,1.01,1.01,0.74,5.53,10.41,5.71,487.92,0.93,0.87,-4.80,-4.23,2.88,2.84
599,8.85,9.01,0.16,9.01,9.01,9.12,0.12,9.12,3.32,0.57,3.32,0.51,7.15,12.36,6.29,521.25,0.89,0.95,-4.53,-4.48,2.59,3.22
600,9.10,9.49,0.39,9.49,9.12,9.26,0.14,9.26,0.99,0.27,0.99,0.85,6.09,10.71,5.53,461.67,0.97,0.72,-4.10,-4.18,3.87,1.80
601,9.32,9.17,0.14,9.32,9.06,8.96,0.10,9.06,0.61,0.84,0.84,0.51,5.18,8.56,4.16,338.14,0.88,0.81,-5.29,-4.56,2.00,2.09
602,9.31,9.20,0.11,9.31,9.12,8.86,0.26,9.12,1.22,0.60,1.22,0.75,5.95,11.05,5.99,509.94,0.96,0.80,-4.07,-4.37,3.80,2.28
603,8.61,9.03,0.43,9.03,8.97,8.95,0.03,8.97,2.13,0.48,2.13,0.78,7.00,11.45,5.50,445.09,0.94,0.89,-4.61,-4.60,3.15,2.83
604,9.27,8.99,0.28,9.27,9.20,8.88,0.32,9.20,1.00,1.25,1.25,0.63,5.20,9.62,5.20,441.80,0.90,0.89,-4.46,-4.57,2.83,2.72
605,8.95,8.94,0.01,8.95,9.11,9.02,0.10,9.11,1.44,1.79,1.79,0.61,7.58,12.33,5.89,475.68,0.89,0.91,-4.79,-4.57,2.54,2.89
606,9.20,9.26,0.06,9.26,8.48,9.16,0.68,9.16,1.33,0.93,1.33,0.96,7.44,12.26,5.93,481.70,0.75,0.90,-4.25,-3.29,1.94,4.17
607,8.61,9.04,0.43,9.04,9.07,8.81,0.26,9.07,1.70,1.45,1.70,0.63,7.52,13.31,6.92,579.15,0.95,0.82,-3.74,-4.29,4.06,2.41
608,9.31,8.80,0.51,9.31,8.95,8.64,0.31,8.95,0.42,1.68,1.68,0.65,6.83,11.84,6.04,501.74,0.80,0.93,-4.44,-3.52,2.00,3.68
609,8.57,9.40,0.83,9.40,8.60,9.16,0.56,9.16,1.10,0.70,1.10,0.81,6.95,11.08,5.17,413.19,0.90,0.85,-4.51,-4.37,2.86,2.58
610,9.09,8.90,0.20,9.09,8.94,8.91,0.04,8.94,0.72,0.73,0.73,0.81,7.81,12.05,5.41,423.97,0.92,0.88,-4.34,-4.52,3.29,2.74
611,9.16,8.77,0.39,9.16,9.18,8.72,0.46,9.18,0.48,1.29,1.29,0.66,5.84,11.03,6.07,519.00,0.90,0.92,-4.62,-3.94,2.92,3.63
612,9.16,9.30,0.14,9.30,8.86,9.09,0.23,9.09,0.64,0.98,0.98,0.83,5.49,10.30,5.64,481.57,0.95,0.88,-4.46,-4.91,3.35,2.34
613,9.09,8.68,0.41,9.09,8.97,8.87,0.10,8.97,0.58,1.14,1.14,0.64,6.35,12.56,7.16,621.00,0.90,0.92,-3.16,-4.55,4.05,2.90
614,9.21,9.35,0.15,9.35,9.27,9.09,0.17,9.27,0.62,0.89,0.89,0.72,8.77,12.66,5.20,388.32,0.84,0.90,-4.75,-4.48,2.23,2.88
615,9.05,9.00,0.05,9.05,9.02,8.87,0.15,9.02,0.84,1.35,1.35,0.66,7.89,13.52,6.82,563.37,0.89,0.93,-4.57,-3.69,2.73,3.78
616,9.39,8.71,0.69,9.39,9.21,8.97,0.25,9.21,1.21,1.34,1.34,0.62,5.47,11.21,6.56,574.07,0.87,0.97,-4.34,-3.85,2.71,3.93
617,9.23,8.89,0.34,9.23,8.92,8.83,0.09,8.92,0.99,1.23,1.23,0.57,6.91,11.31,5.43,439.31,0.83,0.90,-5.01,-4.31,1.93,3.17
618,8.99,9.30,0.31,9.30,8.80,9.18,0.38,9.18,0.65,1.29,1.29,0.80,4.67,7.68,3.71,301.41,0.84,0.82,-5.01,-4.91,1.96,1.89
619,9.25,9.26,0.01,9.26,9.01,9.17,0.16,9.17,0.83,1.25,1.25,0.82,5.80,10.89,5.96,508.98,0.94,0.89,-4.38,-5.00,3.29,2.36
620,9.55,8.60,0.94,9.55,9.09,9.07,0.02,9.09,0.72,1.27,1.27,0.84,5.14,9.28,4.91,414.08,0.75,1.00,-4.75,-4.64,1.56,3.50
621,9.05,9.09,0.04,9.09,8.86,8.97,0.11,8.97,0.63,0.98,0.98,0.64,5.41,9.49,4.90,408.80,0.90,0.89,-4.76,-4.83,2.59,2.47
622,9.38,9.36,0.01,9.38,9.39,9.09,0.30,9.39,1.05,0.84,1.05,0.58,5.22,8.68,4.24,345.83,0.84,0.87,-4.98,-5.13,2.11,2.17
623,8.65,8.93,0.28,8.93,8.83,8.91,0.09,8.91,1.42,1.28,1.42,0.65,5.90,11.50,6.48,559.91,0.93,0.81,-3.27,-4.32,4.17,2.12
624,9.26,8.95,0.31,9.26,8.93,8.78,0.15,8.93,0.84,0.82,0.84,0.89,7.08,12.39,6.37,531.27,0.88,0.95,-4.78,-3.81,2.39,3.95
625,8.95,8.86,0.09,8.95,8.73,8.72,0.00,8.73,0.68,1.15,1.15,0.89,7.04,12.22,6.24,518.64,0.89,0.98,-5.10,-4.00,2.14,3.90
626,8.64,9.00,0.36,9.00,8.70,8.74,0.04,8.74,2.21,0.78,2.21,0.68,4.33,9.19,5.51,486.51,0.90,0.80,-3.43,-4.66,3.78,1.91
627,9.40,8.75,0.65,9.40,9.13,8.76,0.37,9.13,1.10,1.68,1.68,0.82,6.73,12.32,6.60,559.40,0.88,0.93,-4.70,-3.76,2.60,3.92
628,9.11,9.08,0.03,9.11,9.19,9.02,0.17,9.19,0.85,1.16,1.16,0.77,8.08,13.66,6.79,558.10,0.92,0.92,-4.40,-3.62,3.07,3.75
629,8.91,8.96,0.05,8.96,8.94,8.93,0.02,8.94,1.69,0.82,1.69,0.61,6.17,11.82,6.58,565.23,0.98,0.86,-3.66,-4.87,4.28,2.24
630,8.67,8.74,0.06,8.74,8.98,8.95,0.02,8.98,1.91,1.83,1.91,0.69,7.53,12.31,5.91,477.75,0.92,0.91,-4.85,-4.32,2.66,3.09
631,9.14,9.57,0.42,9.57,9.14,9.00,0.13,9.14,0.56,0.71,0.71,0.73,5.54,8.70,4.00,316.57,0.85,0.77,-4.41,-4.86,2.68,1.66
632,8.76,9.25,0.49,9.25,8.89,8.99,0.09,8.99,1.39,0.46,1.39,0.65,5.65,10.17,5.36,451.54,0.95,0.72,-4.16,-4.03,3.50,1.79
633,9.16,9.15,0.01,9.16,9.10,9.04,0.06,9.10,0.88,1.41,1.41,0.75,6.85,11.14,5.31,428.60,0.92,0.89,-4.38,-4.81,3.20,2.68
634,9.27,9.05,0.22,9.27,9.03,8.82,0.20,9.03,0.63,0.86,0.86,0.74,6.39,10.75,5.31,435.49,0.83,0.92,-4.76,-4.33,2.20,3.27
635,9.45,8.39,1.06,9.45,8.88,8.84,0.04,8.88,0.80,2.48,2.48,0.78,6.30,10.79,5.43,448.28,0.64,0.92,-3.80,-3.68,1.45,3.86
636,8.91,9.03,0.11,9.03,8.84,8.48,0.36,8.84,1.54,1.15,1.54,0.66,5.17,9.91,5.52,474.53,0.94,0.82,-3.98,-4.63,3.59,2.02
637,8.69,9.16,0.47,9.16,8.70,8.91,0.20,8.91,0.65,1.78,1.78,0.80,7.33,12.45,6.22,512.49,0.96,0.88,-3.77,-5.15,3.95,2.10
638,8.78,8.79,0.01,8.79,8.79,8.75,0.04,8.79,0.99,0.65,0.99,0.56,5.33,11.03,6.51,570.60,0.97,0.91,-3.44,-5.01,4.40,2.42
639,9.34,8.86,0.48,9.34,9.01,8.65,0.36,9.01,0.36,1.33,1.33,0.48,7.38,11.23,4.96,385.14,0.77,0.87,-4.72,-4.49,1.61,2.56
640,8.94,9.24,0.30,9.24,9.05,9.30,0.25,9.30,0.75,0.69,0.75,0.65,6.36,12.05,6.64,568.34,1.00,0.92,-4.12,-4.81,4.01,2.95
641,8.68,8.30,0.38,8.68,8.80,8.56,0.24,8.80,2.03,1.41,2.03,0.62,6.97,11.73,5.80,475.74,0.90,0.95,-4.44,-4.84,2.77,2.88
642,8.94,8.78,0.16,8.94,9.02,8.82,0.20,9.02,0.60,0.69,0.69,0.82,5.17,9.38,4.98,420.73,0.92,0.91,-4.62,-5.05,3.01,2.40
643,9.59,8.75,0.84,9.59,9.34,9.06,0.29,9.34,1.11,0.90,1.11,0.70,5.75,10.26,5.38,451.58,0.82,0.97,-5.02,-3.96,1.76,3.90
644,9.38,9.15,0.23,9.38,9.10,8.97,0.13,9.10,0.90,1.08,1.08,0.91,7.12,11.04,4.99,392.01,0.86,0.89,-4.77,-4.59,2.43,2.87
645,9.43,8.82,0.61,9.43,8.95,8.67,0.29,8.95,0.66,1.10,1.10,0.65,5.46,9.00,4.35,353.49,0.83,0.86,-5.05,-4.58,1.80,2.42
646,8.70,9.31,0.61,9.31,8.88,9.25,0.37,9.25,1.38,0.53,1.38,0.88,5.80,11.80,6.87,599.50,1.00,0.88,-3.86,-4.61,4.37,2.84
647,8.94,8.65,0.28,8.94,8.71,8.71,0.00,8.71,0.71,1.60,1.60,0.80,5.41,10.26,5.66,484.85,0.79,0.92,-4.62,-3.58,1.91,3.87
648,8.77,9.35,0.58,9.35,9.03,9.31,0.27,9.31,1.52,1.22,1.52,0.80,6.45,12.44,6.96,598.88,0.99,0.84,-3.48,-4.63,4.61,2.43
649,9.26,9.09,0.17,9.26,8.83,8.97,0.14,8.97,0.98,0.95,0.98,0.81,6.01,10.74,5.63,473.27,0.86,0.92,-5.24,-3.83,1.86,3.76
650,9.37,8.83,0.55,9.37,8.88,8.93,0.05,8.93,1.20,1.35,1.35,0.75,5.46,10.01,5.37,455.28,0.79,0.97,-4.76,-4.08,1.78,3.78
651,9.26,8.90,0.36,9.26,8.96,8.91,0.04,8.96,0.53,0.89,0.89,0.84,6.77,11.87,6.12,510.36,0.84,0.94,-4.59,-3.62,2.39,4.02
652,9.13,8.92,0.21,9.13,9.17,8.89,0.29,9.17,0.73,0.75,0.75,0.70,6.04,11.67,6.53,562.81,0.89,0.94,-4.36,-3.55,2.92,4.18
653,9.20,9.07,0.13,9.20,9.23,9.13,0.10,9.23,0.85,0.47,0.85,0.74,6.33,10.54,5.16,421.38,0.88,0.90,-4.68,-4.58,2.72,3.01
654,8.65,8.70,0.05,8.70,8.77,8.87,0.10,8.87,0.76,0.95,0.95,0.69,6.17,10.68,5.43,450.38,0.85,0.96,-4.85,-4.26,2.12,3.54
655,8.83,8.86,0.03,8.86,8.73,8.79,0.06,8.79,1.10,1.47,1.47,0.62,5.95,10.61,5.55,465.49,0.89,0.88,-4.81,-4.31,2.56,2.83
656,8.69,8.65,0.05,8.69,8.81,8.69,0.13,8.81,0.75,1.03,1.03,0.70,6.86,11.55,5.72,469.19,0.93,0.89,-4.02,-4.69,3.45,2.56
657,8.93,9.12,0.19,9.12,8.90,9.28,0.38,9.28,1.41,0.85,1.41,0.59,6.30,11.48,6.13,518.58,0.93,0.92,-4.29,-5.04,3.27,2.56
658,9.15,8.97,0.18,9.15,8.92,8.86,0.06,8.92,0.70,1.30,1.30,0.73,5.80,10.81,5.88,500.83,0.77,0.96,-4.79,-3.59,1.46,4.11
659,8.86,9.05,0.19,9.05,8.70,8.91,0.21,8.91,1.43,0.91,1.43,0.62,7.76,13.44,6.84,568.04,0.92,0.95,-4.34,-4.33,3.26,3.46
660,8.79,9.24,0.45,9.24,9.14,9.04,0.10,9.14,1.25,0.99,1.25,0.67,6.64,12.21,6.57,557.23,0.94,0.90,-3.81,-4.59,3.94,2.77
661,9.16,9.19,0.02,9.19,8.94,9.04,0.10,9.04,0.63,0.59,0.63,0.79,5.05,10.18,5.89,512.81,0.94,0.80,-3.47,-5.08,4.28,1.72
662,9.04,9.24,0.20,9.24,8.75,8.63,0.12,8.75,0.91,1.07,1.07,0.77,4.26,7.17,3.55,291.56,0.84,0.85,-4.68,-4.96,2.24,2.04
663,8.85,8.48,0.37,8.85,8.79,8.57,0.22,8.79,0.75,1.88,1.88,0.89,5.78,12.01,7.09,622.71,0.94,0.91,-3.80,-3.97,3.83,3.40
664,8.98,8.81,0.17,8.98,9.04,8.94,0.10,9.04,0.70,0.81,0.81,0.79,6.18,11.91,6.66,572.96,0.93,0.95,-3.93,-4.48,3.76,3.20
665,8.57,8.69,0.12,8.69,8.69,8.70,0.01,8.70,1.37,1.27,1.37,0.83,5.12,11.46,7.10,633.44,0.92,0.95,-4.52,-3.34,2.89,4.25
666,9.54,9.77,0.23,9.77,9.24,9.13,0.11,9.24,0.75,0.94,0.94,0.84,5.40,8.27,3.68,286.48,0.94,0.66,-5.08,-4.42,2.87,1.18
667,8.79,8.96,0.17,8.96,8.88,8.69,0.19,8.88,0.60,1.09,1.09,0.92,5.49,11.27,6.60,577.51,0.93,0.87,-3.67,-3.84,3.96,3.24
668,9.11,9.93,0.82,9.93,9.11,9.47,0.36,9.47,0.95,0.48,0.95,0.71,4.94,8.85,4.66,391.53,0.86,0.81,-4.24,-4.81,2.85,2.02
669,9.14,8.77,0.37,9.14,8.87,8.90,0.03,8.90,0.30,1.47,1.47,0.90,5.85,10.68,5.70,482.30,0.88,0.97,-4.76,-4.05,2.39,3.69
670,8.62,8.40,0.22,8.62,8.79,8.59,0.20,8.79,0.98,3.85,3.85,0.69,6.63,12.81,7.18,618.33,0.91,0.99,-3.43,-5.01,3.84,2.90
671,9.40,9.59,0.19,9.59,9.10,9.28,0.18,9.28,0.64,0.41,0.64,0.82,5.76,9.29,4.39,352.97,0.89,0.81,-4.54,-4.93,2.84,1.96
672,9.14,8.74,0.40,9.14,8.89,8.92,0.03,8.92,1.04,2.40,2.40,0.75,5.36,10.42,5.86,505.79,0.90,0.93,-4.66,-4.41,2.61,2.99
673,9.44,8.80,0.63,9.44,8.86,8.71,0.16,8.86,0.67,1.11,1.11,0.81,5.13,8.30,3.93,316.44,0.82,0.84,-4.70,-4.65,1.96,2.16
674,8.49,9.45,0.96,9.45,8.66,9.21,0.55,9.21,1.00,0.40,1.00,0.77,4.96,9.70,5.48,473.77,0.87,0.78,-3.29,-4.59,3.72,1.88
675,9.05,9.39,0.34,9.39,8.81,9.13,0.31,9.13,1.50,0.68,1.50,0.90,4.90,8.08,3.91,317.93,0.81,0.82,-4.53,-4.60,2.15,2.28
676,9.84,8.55,1.29,9.84,9.27,8.98,0.30,9.27,0.66,2.62,2.62,0.62,5.46,11.55,6.91,609.39,0.70,0.97,-3.25,-3.68,2.54,4.33
677,8.79,8.92,0.13,8.92,8.89,8.96,0.08,8.96,0.45,1.14,1.14,0.76,6.55,10.47,4.90,391.99,0.86,0.85,-4.94,-4.30,2.20,2.62
678,8.91,9.09,0.19,9.09,9.00,9.02,0.02,9.02,0.93,1.28,1.28,0.82,6.71,11.83,6.13,512.73,0.89,0.91,-4.48,-4.11,2.79,3.27
679,9.03,9.17,0.14,9.17,8.81,8.94,0.12,8.94,0.86,0.80,0.86,0.84,3.86,6.82,3.54,296.34,0.78,0.87,-4.88,-4.82,1.78,2.50
680,8.96,9.67,0.71,9.67,9.01,9.01,0.00,9.01,2.07,0.94,2.07,0.64,7.12,10.69,4.64,357.04,0.87,0.77,-4.57,-4.74,2.55,1.65
681,8.77,9.54,0.78,9.54,8.79,9.25,0.46,9.25,1.44,0.50,1.44,0.91,9.04,13.67,5.99,462.99,0.96,0.81,-3.79,-4.71,4.04,1.99
682,9.06,8.85,0.21,9.06,8.86,8.62,0.24,8.86,0.81,1.37,1.37,0.66,5.54,10.84,6.13,530.06,0.71,0.96,-4.04,-3.68,1.72,4.11
683,8.36,9.19,0.83,9.19,8.90,8.91,0.01,8.91,1.83,0.49,1.83,0.61,5.19,11.30,6.89,611.50,0.97,0.86,-3.58,-4.19,4.11,2.80
684,9.03,9.14,0.11,9.14,8.63,9.09,0.46,9.09,1.40,0.69,1.40,0.84,7.07,13.51,7.51,644.60,0.97,0.90,-3.23,-4.15,4.63,3.08
685,9.63,9.22,0.42,9.63,9.05,8.85,0.21,9.05,0.82,1.49,1.49,0.90,6.27,9.89,4.56,362.41,0.73,0.91,-4.77,-4.32,1.41,3.06
686,8.73,9.02,0.29,9.02,9.05,8.80,0.25,9.05,0.95,1.55,1.55,0.66,6.70,12.02,6.33,532.34,0.87,0.93,-4.44,-4.33,2.60,3.32
687,9.49,9.52,0.03,9.52,9.08,9.30,0.22,9.30,0.80,1.15,1.15,0.72,4.65,8.13,4.18,348.61,0.85,0.76,-4.70,-4.78,2.49,1.60
688,8.97,8.78,0.20,8.97,8.86,8.79,0.07,8.86,1.57,1.26,1.57,0.68,6.23,10.29,4.99,405.72,0.90,0.82,-4.94,-4.26,2.42,2.42
689,8.77,9.85,1.07,9.85,8.97,9.29,0.32,9.29,0.93,0.60,0.93,0.87,6.69,9.91,4.22,321.40,0.96,0.70,-4.95,-4.58,3.12,1.36
690,8.87,9.34,0.47,9.34,8.73,9.01,0.28,9.01,1.04,0.35,1.04,0.70,5.80,10.34,5.41,454.50,0.95,0.83,-4.22,-4.82,3.62,2.06
691,9.10,8.91,0.18,9.10,8.98,8.84,0.14,8.98,0.87,0.85,0.87,0.58,6.38,10.94,5.52,456.46,0.93,0.79,-3.74,-4.85,3.80,1.68
692,8.99,8.94,0.05,8.99,8.98,9.11,0.13,9.11,1.00,0.96,1.00,0.79,6.61,11.67,6.05,505.74,0.89,0.96,-4.72,-4.21,2.61,3.79
693,9.38,8.61,0.77,9.38,9.18,8.59,0.59,9.18,0.62,1.17,1.17,0.53,6.51,11.52,5.99,501.03,0.78,0.98,-4.73,-3.69,1.74,4.26
694,9.13,9.67,0.54,9.67,8.92,9.24,0.31,9.24,0.59,0.51,0.59,0.81,5.94,9.45,4.39,350.21,0.88,0.83,-4.94,-4.85,2.42,1.99
695,9.16,9.09,0.08,9.16,9.07,8.84,0.24,9.07,0.56,1.21,1.21,0.76,6.70,12.37,6.68,567.51,0.94,0.98,-4.35,-4.53,3.33,3.47
696,9.31,8.62,0.69,9.31,8.92,8.80,0.13,8.92,0.68,3.03,3.03,0.78,5.90,11.29,6.27,538.84,0.85,0.96,-4.74,-4.12,2.36,3.67
697,9.05,8.84,0.21,9.05,9.13,8.94,0.19,9.13,0.69,0.93,0.93,0.88,6.21,11.16,5.88,495.24,0.92,0.95,-4.75,-3.82,2.89,4.02
698,8.53,8.71,0.19,8.71,8.84,8.70,0.14,8.84,2.83,2.12,2.83,0.48,6.18,11.67,6.42,549.50,0.93,0.89,-4.60,-4.38,2.86,2.72
699,9.34,8.63,0.71,9.34,9.09,8.72,0.37,9.09,1.08,1.36,1.36,0.63,5.85,11.07,6.10,522.01,0.81,0.99,-4.86,-4.12,1.84,3.88
700,9.45,8.93,0.51,9.45,8.94,8.91,0.03,8.94,0.78,1.26,1.26,0.78,4.75,9.43,5.40,468.56,0.86,0.88,-4.73,-3.81,2.46,3.31
701,8.84,9.60,0.76,9.60,9.13,9.26,0.13,9.26,1.46,0.58,1.46,0.79,5.30,9.35,4.84,404.96,0.91,0.71,-3.87,-4.44,3.69,1.56
702,8.64,8.43,0.21,8.64,8.72,8.73,0.01,8.73,1.69,0.98,1.69,0.74,6.80,12.42,6.63,561.35,0.98,0.89,-3.77,-4.83,4.15,2.38
703,9.12,8.99,0.13,9.12,9.02,8.85,0.17,9.02,0.69,0.96,0.96,0.89,9.28,13.69,5.80,441.32,0.86,0.94,-4.81,-4.19,2.40,3.56
704,9.01,8.91,0.11,9.01,9.02,8.76,0.26,9.02,0.73,1.10,1.10,0.75,6.62,11.38,5.76,476.60,0.90,0.93,-4.41,-4.33,2.96,3.17
705,9.16,8.61,0.55,9.16,8.87,8.90,0.02,8.90,1.65,1.45,1.65,0.53,6.94,11.78,5.89,484.67,0.92,0.87,-4.28,-4.77,3.27,2.45
706,9.11,8.67,0.44,9.11,9.13,8.83,0.30,9.13,1.60,1.70,1.70,0.57,6.98,11.95,6.02,497.49,0.79,0.93,-4.66,-3.59,1.76,3.94
707,8.82,8.81,0.02,8.82,8.67,8.83,0.16,8.83,1.24,1.06,1.24,0.62,7.14,12.84,6.78,570.74,0.95,0.93,-4.19,-4.60,3.55,2.87
708,9.00,8.56,0.44,9.00,8.92,8.98,0.06,8.98,1.28,1.04,1.28,0.81,7.60,13.23,6.77,562.78,0.92,0.97,-4.99,-3.37,2.66,4.61
709,8.84,9.23,0.39,9.23,8.89,8.98,0.09,8.98,1.23,0.49,1.23,0.77,6.61,11.20,5.58,459.03,0.97,0.76,-3.79,-4.79,4.07,1.53
710,8.91,8.70,0.22,8.91,9.04,9.10,0.06,9.10,0.94,2.16,2.16,0.65,7.04,13.74,7.75,669.46,0.97,0.94,-3.57,-4.14,4.17,3.53
711,8.81,8.95,0.14,8.95,8.70,9.15,0.45,9.15,1.00,2.33,2.33,0.86,6.43,12.71,7.25,628.09,0.92,0.98,-4.47,-3.83,3.05,4.15
712,8.74,8.88,0.14,8.88,8.66,8.96,0.31,8.96,0.88,0.78,0.88,0.86,5.85,9.89,4.92,404.56,0.84,0.91,-5.06,-3.75,1.83,3.63
713,8.87,9.28,0.41,9.28,8.99,9.24,0.25,9.24,1.42,0.83,1.42,0.80,6.90,11.32,5.46,442.02,0.96,0.83,-4.54,-4.94,3.41,2.00
714,8.77,8.91,0.14,8.91,8.89,8.89,0.00,8.89,0.55,0.70,0.70,0.74,6.61,10.48,4.86,387.35,0.92,0.92,-4.80,-5.29,2.72,2.26
715,9.70,9.54,0.16,9.70,9.57,9.38,0.19,9.57,0.77,0.71,0.77,0.79,8.10,12.94,6.05,483.47,0.92,0.87,-4.05,-4.58,3.59,2.59
716,8.23,8.40,0.17,8.40,8.59,8.85,0.26,8.85,2.17,0.75,2.17,0.55,7.29,13.30,7.10,600.86,0.97,0.97,-4.01,-4.74,3.73,3.17
717,8.90,9.01,0.11,9.01,8.89,9.02,0.13,9.02,0.54,0.61,0.61,0.81,6.01,10.08,4.97,406.86,0.92,0.85,-4.25,-4.64,3.32,2.32
718,9.46,8.62,0.85,9.46,9.17,9.27,0.10,9.27,0.70,1.33,1.33,0.66,7.50,11.82,5.45,432.68,0.75,0.97,-4.41,-4.14,1.83,3.88
719,8.66,8.77,0.11,8.77,8.59,8.91,0.32,8.91,1.58,1.16,1.58,0.67,5.91,11.60,6.58,569.38,0.93,0.92,-3.86,-4.21,3.58,3.16
720,9.16,8.64,0.52,9.16,8.75,9.18,0.43,9.18,1.30,2.05,2.05,0.78,7.79,12.61,5.99,481.98,0.85,0.95,-4.79,-3.92,2.20,3.81
721,9.00,8.90,0.10,9.00,8.97,8.78,0.20,8.97,1.21,0.77,1.21,0.68,8.46,12.60,5.41,414.26,0.86,0.91,-4.98,-4.46,2.12,2.99
722,8.76,8.82,0.07,8.82,9.00,8.95,0.05,9.00,1.72,1.04,1.72,0.68,7.60,12.09,5.63,448.97,0.94,0.82,-3.95,-4.76,3.54,1.85
723,9.37,9.36,0.01,9.37,8.84,9.06,0.22,9.06,0.62,1.45,1.45,0.59,6.31,10.24,4.88,392.96,0.85,0.89,-5.13,-4.75,1.85,2.56
724,9.40,9.20,0.20,9.40,9.01,8.92,0.09,9.01,1.45,0.48,1.45,0.62,4.43,8.95,5.19,452.28,0.96,0.82,-4.31,-4.70,3.54,2.14
725,8.94,9.19,0.25,9.19,8.98,8.82,0.16,8.98,0.81,1.95,1.95,0.77,7.68,12.66,6.13,497.29,0.94,0.85,-4.14,-4.84,3.54,2.05
726,9.20,9.01,0.20,9.20,8.95,8.90,0.05,8.95,0.76,0.89,0.89,0.72,4.95,10.94,6.73,598.79,0.76,1.00,-3.63,-4.10,2.77,4.35
727,8.80,8.84,0.04,8.84,8.93,8.97,0.04,8.97,1.08,0.98,1.08,0.74,7.48,12.77,6.41,529.15,0.94,0.94,-4.35,-4.65,3.46,3.18
728,8.63,8.71,0.07,8.71,8.86,8.88,0.03,8.88,0.95,0.69,0.95,0.63,7.69,13.22,6.68,552.69,0.93,0.95,-4.80,-3.73,2.82,4.04
729,8.99,9.02,0.03,9.02,9.11,8.87,0.23,9.11,0.79,0.58,0.79,0.88,5.47,10.51,5.86,503.76,0.89,0.94,-4.78,-3.99,2.72,3.75
730,9.17,8.99,0.17,9.17,9.21,8.87,0.34,9.21,0.83,1.16,1.16,0.73,6.27,11.06,5.73,479.22,0.89,0.91,-4.65,-4.12,2.61,3.27
731,8.86,9.32,0.47,9.32,8.68,9.21,0.53,9.21,1.32,0.90,1.32,0.90,7.09,10.98,4.95,388.85,0.89,0.91,-4.97,-4.96,2.47,2.63
732,9.14,8.96,0.18,9.14,8.75,8.96,0.21,8.96,0.30,1.63,1.63,0.81,5.62,11.41,6.64,579.25,0.87,0.94,-4.94,-3.13,2.14,4.42
733,9.33,9.22,0.11,9.33,8.97,9.15,0.18,9.15,0.91,0.70,0.91,0.84,7.04,11.66,5.67,461.43,0.87,0.89,-5.03,-3.95,2.30,3.44
734,8.79,9.02,0.23,9.02,8.75,9.03,0.28,9.03,1.55,0.76,1.55,0.61,7.21,12.90,6.77,568.31,0.94,0.88,-3.24,-4.87,4.34,2.43
735,9.35,8.84,0.51,9.35,9.12,8.90,0.21,9.12,0.74,1.82,1.82,0.91,7.23,12.94,6.79,570.48,0.82,0.97,-4.74,-3.42,2.09,4.63
736,9.50,9.06,0.44,9.50,9.09,9.07,0.03,9.09,0.59,1.33,1.33,0.66,5.08,9.37,5.05,428.37,0.88,0.92,-5.07,-4.73,2.31,2.92
737,9.46,8.81,0.64,9.46,9.23,8.97,0.26,9.23,1.04,1.34,1.34,0.57,4.77,10.28,6.22,550.47,0.82,0.94,-4.84,-3.68,1.94,4.05
738,8.92,9.21,0.29,9.21,9.10,9.30,0.20,9.30,0.55,0.87,0.87,0.88,5.52,9.45,4.75,392.43,0.95,0.83,-4.57,-5.13,3.32,1.96
739,9.26,8.98,0.28,9.26,9.05,9.11,0.05,9.11,0.66,0.82,0.82,0.60,9.15,13.95,6.17,479.41,0.88,0.95,-4.59,-4.65,2.67,3.22
740,8.92,8.95,0.03,8.95,8.94,9.04,0.09,9.04,0.89,1.05,1.05,0.72,5.60,10.33,5.57,472.63,0.87,0.92,-4.62,-4.37,2.52,3.20
741,8.88,8.78,0.10,8.88,8.91,8.77,0.14,8.91,1.53,1.32,1.53,0.51,6.83,12.78,6.98,595.59,0.95,0.88,-3.84,-4.15,3.75,2.96
742,9.37,8.94,0.43,9.37,9.00,8.96,0.03,9.00,0.53,0.99,0.99,0.66,6.15,10.47,5.24,431.87,0.74,0.94,-4.73,-3.84,1.41,3.87
743,8.70,8.94,0.24,8.94,8.95,8.96,0.01,8.96,1.83,1.27,1.83,0.79,7.08,13.61,7.59,652.61,0.95,0.96,-3.97,-3.88,3.62,3.89
744,9.64,9.30,0.33,9.64,9.39,9.04,0.35,9.39,0.80,0.93,0.93,0.61,7.48,11.18,4.82,369.56,0.76,0.89,-4.83,-4.73,1.60,2.67
745,8.79,8.66,0.13,8.79,8.84,8.62,0.22,8.84,1.09,0.90,1.09,0.46,6.94,11.60,5.69,465.35,0.94,0.88,-4.45,-4.63,2.97,2.42
746,8.52,8.93,0.40,8.93,8.58,8.92,0.34,8.92,0.99,0.90,0.99,0.83,5.34,10.91,6.36,556.37,0.97,0.81,-3.75,-3.86,3.98,2.70
747,9.45,9.16,0.28,9.45,9.05,9.11,0.06,9.11,0.59,1.50,1.50,0.91,5.70,9.94,5.09,423.56,0.74,0.92,-4.56,-4.19,1.69,3.52
