,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
671,9.46,9.23,0.24,9.46,9.02,9.13,0.11,9.13,0.76,0.80,0.80,0.83,6.59,10.00,4.40,341.01,6.27,5.76,2.26,2.64
672,9.14,8.51,0.63,9.14,8.96,8.83,0.13,8.96,1.28,3.17,3.17,0.74,5.66,10.73,5.92,506.73,6.12,4.40,2.12,3.50
673,9.17,8.74,0.43,9.17,8.90,8.82,0.09,8.90,0.77,1.37,1.37,0.86,5.99,9.04,3.95,304.75,5.98,6.25,2.18,2.04
674,8.26,8.76,0.50,8.76,8.72,8.71,0.01,8.72,1.50,1.37,1.50,0.76,6.27,12.77,7.45,650.48,4.27,4.39,3.78,3.59
675,8.90,9.23,0.33,9.23,9.06,9.25,0.19,9.25,1.95,1.00,1.95,0.92,5.80,8.81,3.88,301.02,6.23,6.12,2.16,2.37
676,9.14,8.52,0.62,9.14,8.92,9.12,0.19,9.12,1.83,2.92,2.92,0.63,6.68,12.80,7.12,612.18,4.80,4.81,3.37,3.58
677,8.65,8.66,0.02,8.66,8.94,8.99,0.05,8.99,0.63,1.80,1.80,0.78,7.50,11.35,4.97,384.82,6.16,5.56,2.23,2.65
678,8.80,8.93,0.14,8.93,9.09,9.06,0.03,9.09,1.13,1.47,1.47,0.80,7.30,12.36,6.16,506.77,5.78,4.53,2.48,3.56
679,8.68,9.09,0.42,9.09,8.69,9.18,0.49,9.18,1.22,0.98,1.22,0.86,4.44,7.35,3.57,290.79,6.35,6.29,2.14,2.30
680,8.94,9.21,0.26,9.21,9.23,8.94,0.29,9.23,2.34,1.09,2.34,0.71,7.99,11.48,4.69,349.18,6.24,6.16,2.18,2.09
681,8.73,9.04,0.31,9.04,8.87,9.13,0.26,9.13,1.55,0.56,1.55,0.95,9.58,15.16,7.02,558.16,4.38,4.73,3.83,3.34
682,8.42,8.84,0.42,8.84,8.88,8.72,0.17,8.88,1.59,1.40,1.59,0.62,6.32,11.79,6.42,546.96,5.71,4.44,2.31,3.79
683,8.31,8.88,0.58,8.88,8.99,8.77,0.22,8.99,1.86,0.83,1.86,0.61,5.54,11.78,7.07,624.33,4.31,4.69,3.70,3.40
684,9.06,8.93,0.13,9.06,8.75,9.07,0.32,9.07,1.17,0.88,1.17,0.87,7.65,14.05,7.55,639.84,4.45,3.90,3.78,4.06
685,8.84,9.38,0.54,9.38,8.86,9.07,0.21,9.07,1.31,1.51,1.51,0.93,7.81,11.16,4.53,335.96,5.84,6.27,2.37,2.17
686,8.62,8.87,0.26,8.87,9.14,8.90,0.24,9.14,1.23,1.79,1.79,0.69,7.41,12.67,6.37,525.82,6.18,4.32,2.06,3.84
687,9.44,8.89,0.55,9.44,9.27,8.99,0.28,9.27,0.94,2.51,2.51,0.79,5.62,9.04,4.26,341.29,6.63,6.26,2.09,2.07
688,8.95,8.39,0.56,8.95,8.98,8.77,0.22,8.98,1.83,2.27,2.27,0.68,7.06,10.98,4.98,391.93,6.17,5.47,2.17,2.68
689,8.93,9.24,0.32,9.24,9.16,9.04,0.12,9.16,0.90,1.44,1.44,0.93,7.76,10.95,4.35,318.53,6.00,6.34,2.62,1.98
690,9.12,8.76,0.36,9.12,8.95,8.72,0.23,8.95,0.95,0.54,0.95,0.70,6.56,11.18,5.60,462.15,6.63,4.08,1.97,3.88
691,9.07,8.48,0.60,9.07,9.06,8.89,0.17,9.06,0.97,1.53,1.53,0.61,7.50,11.94,5.56,443.58,4.87,5.98,3.34,2.20
692,8.76,8.98,0.21,8.98,8.94,9.18,0.25,9.18,1.26,0.92,1.26,0.82,7.09,12.11,6.08,501.93,4.92,5.23,3.24,3.22
693,8.91,8.66,0.25,8.91,9.05,8.68,0.37,9.05,1.18,1.14,1.18,0.52,7.65,12.57,6.07,492.40,5.68,4.63,2.48,3.61
694,9.06,9.37,0.31,9.37,9.15,9.30,0.15,9.30,0.66,0.36,0.66,0.84,6.65,10.10,4.45,344.98,6.39,5.87,2.14,2.35
695,9.07,9.07,0.01,9.07,9.12,8.90,0.22,9.12,0.59,1.24,1.24,0.76,6.94,12.59,6.70,565.65,4.76,4.76,3.42,3.43
696,9.03,8.57,0.46,9.03,9.09,8.82,0.27,9.09,0.99,3.21,3.21,0.79,6.52,11.87,6.32,534.61,6.00,4.49,2.41,3.67
697,8.94,8.80,0.14,8.94,9.18,9.03,0.15,9.18,0.75,1.03,1.03,0.90,6.71,11.98,6.28,527.27,4.73,4.41,3.52,3.87
698,8.50,8.37,0.13,8.50,8.96,8.54,0.42,8.96,2.90,3.25,3.25,0.50,7.09,12.62,6.59,553.02,6.05,4.43,2.17,3.47
699,8.75,8.66,0.09,8.75,9.05,8.79,0.26,9.05,2.31,1.32,2.31,0.65,6.71,12.09,6.39,538.00,6.03,4.43,2.18,3.73
700,9.41,8.74,0.68,9.41,9.04,8.87,0.17,9.04,0.93,1.78,1.78,0.82,5.21,9.88,5.45,466.98,6.45,4.33,2.08,3.72
701,9.00,8.87,0.12,9.00,9.30,8.77,0.53,9.30,1.15,1.21,1.21,0.79,6.60,10.90,5.29,430.51,6.46,4.91,2.26,3.21
702,8.66,8.09,0.57,8.66,8.83,8.58,0.25,8.83,1.65,1.62,1.65,0.73,7.36,12.98,6.72,561.68,4.88,4.66,3.27,3.31
703,8.97,8.89,0.08,8.97,9.21,8.84,0.38,9.21,0.98,1.04,1.04,0.91,9.92,14.22,5.78,429.09,6.20,4.56,2.30,3.70
704,8.81,8.84,0.03,8.84,9.11,8.82,0.28,9.11,0.72,1.24,1.24,0.75,7.10,11.86,5.82,475.50,4.78,5.35,3.38,2.80
705,9.28,8.26,1.02,9.28,9.05,8.83,0.22,9.05,1.54,2.25,2.25,0.60,6.58,11.34,5.75,475.82,6.36,4.51,2.13,3.64
706,8.38,8.84,0.46,8.84,8.78,9.08,0.30,9.08,3.96,1.35,3.96,0.57,7.10,12.16,6.12,505.58,4.30,6.26,3.56,2.25
707,8.76,8.71,0.06,8.76,8.70,8.81,0.10,8.81,1.37,1.26,1.37,0.64,7.21,12.84,6.71,563.03,4.89,4.92,3.30,3.10
708,8.83,8.56,0.27,8.83,8.75,9.08,0.33,9.08,1.72,1.09,1.72,0.82,6.65,12.80,7.16,615.87,4.38,4.20,3.78,4.06
709,9.20,8.30,0.89,9.20,9.10,8.69,0.41,9.10,1.03,2.21,2.21,0.75,7.32,12.09,5.86,476.41,6.43,4.19,2.09,3.65
710,8.92,8.69,0.24,8.92,9.11,9.18,0.07,9.18,0.94,2.50,2.50,0.68,6.67,13.32,7.66,665.55,4.27,4.11,3.77,4.02
711,8.61,8.87,0.26,8.87,8.62,9.21,0.59,9.21,1.25,2.38,2.38,0.88,6.73,13.01,7.29,627.63,4.41,4.68,3.71,3.55
712,8.28,9.00,0.72,9.00,8.58,9.18,0.60,9.18,1.35,0.77,1.35,0.92,6.63,10.64,5.01,401.11,4.99,5.79,3.02,2.60
713,8.83,8.99,0.16,8.99,9.02,9.30,0.28,9.30,1.55,1.45,1.55,0.81,7.54,11.95,5.54,440.68,4.87,6.42,3.45,2.00
714,8.90,8.68,0.23,8.90,9.07,8.83,0.24,9.07,0.59,0.91,0.91,0.74,6.94,10.85,4.95,391.35,6.59,4.92,1.86,3.17
715,9.78,9.16,0.62,9.78,9.77,9.22,0.55,9.77,0.92,1.27,1.27,0.82,8.88,13.62,6.07,473.87,6.00,4.44,2.52,3.68
716,8.17,8.37,0.20,8.37,8.58,8.84,0.26,8.84,2.35,0.81,2.35,0.55,7.50,13.47,7.10,597.21,4.18,5.08,3.80,3.10
717,9.10,8.69,0.42,9.10,9.11,8.98,0.13,9.11,0.64,0.76,0.76,0.88,6.60,10.57,4.95,396.18,6.31,4.59,2.24,3.48
718,8.66,8.67,0.00,8.67,8.87,9.38,0.51,9.38,1.86,1.34,1.86,0.61,8.74,14.99,7.56,625.08,4.10,4.63,3.86,3.75
719,8.52,8.61,0.09,8.61,8.52,8.85,0.32,8.85,1.92,1.40,1.92,0.70,6.34,12.02,6.63,568.13,4.53,4.72,3.49,3.30
720,8.82,8.60,0.22,8.82,8.81,9.22,0.41,9.22,1.65,2.23,2.23,0.80,8.67,13.54,6.18,487.84,5.30,4.85,2.82,3.37
721,8.74,8.77,0.03,8.77,8.92,8.92,0.01,8.92,1.76,1.05,1.76,0.67,9.40,13.52,5.54,412.67,6.16,5.21,2.17,3.01
722,8.70,8.42,0.27,8.70,9.14,9.10,0.04,9.14,1.89,1.57,1.89,0.65,8.36,12.81,5.70,444.40,4.64,5.99,3.39,2.10
723,9.05,9.27,0.22,9.27,8.88,9.15,0.27,9.15,1.06,1.78,1.78,0.60,7.17,11.06,4.97,389.45,6.00,6.07,2.18,2.26
724,9.80,8.71,1.09,9.80,9.40,8.87,0.53,9.40,1.21,1.05,1.21,0.67,4.73,9.10,5.08,436.89,6.50,4.39,2.14,3.75
725,9.04,8.81,0.24,9.04,9.09,8.77,0.32,9.09,0.76,2.89,2.89,0.78,8.85,13.88,6.36,503.26,6.12,4.60,2.28,3.35
726,8.60,9.05,0.45,9.05,8.85,9.00,0.15,9.00,1.90,0.76,1.90,0.67,5.67,11.63,6.81,595.84,4.48,5.22,3.77,3.32
727,8.69,8.78,0.08,8.78,8.99,9.08,0.09,9.08,1.33,1.12,1.33,0.73,7.90,13.15,6.44,525.25,4.70,5.30,3.60,3.06
728,8.50,8.65,0.15,8.65,8.81,9.00,0.20,9.00,1.24,0.76,1.24,0.67,8.18,13.66,6.71,548.01,4.92,4.56,3.25,3.66
729,8.78,8.95,0.17,8.95,9.08,8.93,0.15,9.08,1.05,0.62,1.05,0.89,6.00,11.03,5.93,502.77,5.57,4.56,2.86,3.69
730,9.19,8.81,0.38,9.19,9.30,8.87,0.43,9.30,0.92,1.46,1.46,0.74,6.56,11.33,5.75,476.82,6.19,4.28,2.16,3.81
731,8.61,9.32,0.71,9.32,8.68,9.37,0.70,9.37,1.66,1.00,1.66,0.95,7.70,11.56,5.02,386.65,5.27,6.37,3.03,2.16
732,8.76,8.88,0.12,8.88,8.61,8.98,0.37,8.98,0.55,1.89,1.89,0.84,6.54,12.96,7.40,642.08,4.42,4.37,3.52,3.77
733,8.91,9.27,0.35,9.27,8.82,9.31,0.49,9.31,1.55,0.71,1.55,0.83,7.87,12.36,5.68,449.51,4.67,6.38,3.58,2.19
734,8.64,8.69,0.05,8.69,8.85,8.88,0.02,8.88,2.02,1.20,2.02,0.68,8.39,14.53,7.40,613.77,4.64,4.35,3.51,3.77
735,8.79,8.75,0.04,8.79,9.01,8.97,0.04,9.01,1.40,1.91,1.91,0.89,9.56,15.30,7.18,574.32,4.50,5.11,3.60,3.37
736,9.21,9.16,0.05,9.21,9.13,9.19,0.06,9.19,0.63,1.27,1.27,0.68,5.52,9.81,5.11,428.37,5.00,6.54,3.27,2.02
737,8.87,8.90,0.03,8.90,9.06,9.19,0.13,9.19,2.31,1.19,2.31,0.58,5.39,10.95,6.38,556.78,4.42,6.03,3.62,2.52
738,9.11,8.76,0.34,9.11,9.26,9.18,0.08,9.26,0.57,1.14,1.14,0.86,5.94,9.77,4.72,383.34,6.21,5.33,2.37,2.95
739,9.22,8.91,0.32,9.22,9.20,9.10,0.11,9.20,0.75,0.99,0.99,0.66,8.90,13.62,6.06,472.00,6.35,4.40,2.09,3.84
740,8.48,9.06,0.58,9.06,8.78,9.07,0.29,9.07,1.60,1.06,1.60,0.72,6.10,10.81,5.63,471.37,4.47,6.34,3.61,2.17
741,8.83,8.56,0.27,8.83,8.96,8.77,0.19,8.96,1.72,1.97,1.97,0.54,7.36,13.32,7.07,596.41,4.36,4.96,3.65,3.12
742,8.48,9.17,0.69,9.17,8.72,9.12,0.40,9.12,1.81,0.80,1.81,0.63,6.96,11.56,5.64,459.69,4.44,6.55,3.40,1.99
743,8.58,8.85,0.27,8.85,8.85,8.99,0.13,8.99,2.04,1.45,2.04,0.80,7.40,13.94,7.65,654.06,4.29,4.24,3.68,3.85
744,9.13,9.31,0.19,9.31,9.18,9.22,0.04,9.22,1.46,1.11,1.46,0.72,8.64,12.29,4.94,364.76,6.07,6.52,2.26,2.08
745,8.82,8.42,0.41,8.82,8.88,8.59,0.29,8.88,1.05,1.33,1.33,0.49,6.83,11.52,5.71,469.00,5.68,4.79,2.38,3.11
746,8.55,8.56,0.01,8.56,8.67,8.90,0.23,8.90,1.01,1.62,1.62,0.86,6.13,11.70,6.49,557.49,4.52,4.73,3.52,3.29
747,9.03,9.06,0.02,9.06,9.00,9.20,0.21,9.20,0.87,1.72,1.72,0.95,6.52,10.80,5.26,428.19,6.31,5.10,2.08,3.37
748,8.60,9.56,0.96,9.56,8.81,9.20,0.39,9.20,1.66,1.60,1.66,0.72,4.51,8.16,4.33,364.97,5.36,6.47,2.64,2.01
749,9.10,7.96,1.14,9.10,9.04,8.49,0.55,9.04,0.92,2.60,2.60,0.66,6.91,13.20,7.33,629.00,4.70,3.89,3.40,3.87
750,9.50,8.88,0.62,9.50,9.28,9.23,0.05,9.28,0.59,1.69,1.69,0.69,6.09,9.93,4.75,384.03,6.22,5.53,2.19,2.83
751,9.00,8.75,0.24,9.00,9.22,8.94,0.28,9.22,0.75,1.44,1.44,0.80,8.34,14.11,7.02,577.08,4.76,4.48,3.55,3.63
752,8.95,8.59,0.36,8.95,9.13,8.79,0.34,9.13,1.09,0.60,1.09,0.78,8.96,13.36,5.74,439.95,6.12,4.45,2.34,3.77
753,8.57,9.01,0.45,9.01,8.83,9.32,0.49,9.32,3.60,1.10,3.60,0.47,7.73,14.02,7.44,628.49,4.56,4.86,3.61,3.41
754,8.77,8.95,0.18,8.95,8.90,8.96,0.06,8.96,1.72,0.61,1.72,0.79,8.37,11.74,4.62,336.79,5.87,6.33,2.27,2.16
755,8.75,8.76,0.01,8.76,9.07,9.03,0.04,9.07,1.12,3.64,3.64,0.77,8.30,13.68,6.62,538.00,4.54,5.46,3.48,2.99
756,8.20,8.95,0.75,8.95,8.72,8.93,0.21,8.93,2.20,1.57,2.20,0.73,7.00,13.82,7.87,681.60,4.52,4.51,3.34,3.60
757,8.59,9.06,0.47,9.06,8.81,9.41,0.60,9.41,1.57,1.85,1.85,0.66,5.73,12.25,7.38,652.31,4.21,4.85,3.63,3.34
758,8.83,8.76,0.06,8.83,8.89,8.74,0.14,8.89,1.14,1.06,1.14,0.81,6.63,11.77,6.14,514.07,5.65,4.30,2.62,3.75
759,8.97,8.66,0.31,8.97,9.36,8.94,0.42,9.36,1.21,1.68,1.68,0.73,6.91,11.73,5.85,481.26,6.42,4.40,2.31,3.69
760,8.63,8.97,0.34,8.97,8.75,8.85,0.10,8.85,2.46,0.60,2.46,0.67,5.75,9.80,4.92,405.73,5.46,5.89,2.53,2.27
761,9.13,9.02,0.11,9.13,9.12,8.80,0.32,9.12,0.86,1.05,1.05,0.85,6.90,11.55,5.68,464.20,6.21,4.62,2.42,3.54
762,8.63,8.59,0.05,8.63,8.65,8.98,0.32,8.98,1.42,2.14,2.14,0.44,7.18,12.28,6.18,509.99,4.58,6.17,3.66,2.16
763,8.81,8.89,0.08,8.89,9.16,8.95,0.21,9.16,1.05,0.76,1.05,0.77,8.28,13.27,6.23,498.47,5.19,4.86,3.05,3.30
764,8.47,8.93,0.46,8.93,8.61,9.12,0.51,9.12,1.28,1.29,1.29,0.64,8.47,13.16,5.96,469.10,4.50,6.34,3.39,2.06
765,8.71,8.82,0.11,8.82,8.91,8.79,0.12,8.91,0.99,0.64,0.99,0.69,7.74,13.74,7.16,600.38,4.45,4.74,3.76,3.53
766,8.93,9.16,0.23,9.16,9.12,9.34,0.22,9.34,0.62,1.09,1.09,0.79,6.11,10.87,5.67,475.43,4.93,5.40,3.38,3.09
767,8.82,9.17,0.35,9.17,9.18,9.38,0.20,9.38,2.00,0.95,2.00,0.82,6.71,13.10,7.39,638.81,4.34,4.47,3.70,3.69
768,8.54,9.59,1.05,9.59,9.02,9.29,0.27,9.29,2.19,1.00,2.19,0.91,5.84,10.36,5.40,452.14,4.76,6.08,3.51,2.32
769,8.59,8.69,0.11,8.69,8.69,8.67,0.02,8.69,1.13,0.82,1.13,0.83,6.27,10.71,5.38,444.10,6.10,4.43,2.08,3.51
770,8.81,8.74,0.07,8.81,8.78,8.94,0.16,8.94,0.87,2.04,2.04,0.72,7.72,13.99,7.42,626.30,4.79,4.37,3.43,3.70
771,8.71,8.46,0.25,8.71,8.57,8.76,0.19,8.76,1.96,2.32,2.32,0.72,7.27,13.93,7.75,665.96,4.36,4.08,3.59,3.80
772,8.79,8.76,0.03,8.79,8.75,8.67,0.08,8.75,1.89,0.85,1.89,0.53,6.59,11.35,5.75,476.56,4.50,6.45,3.29,1.86
773,8.58,9.03,0.45,9.03,8.94,8.87,0.07,8.94,2.50,0.84,2.50,0.65,7.13,11.56,5.50,443.58,4.77,6.09,3.47,2.25
774,8.99,9.04,0.05,9.04,9.24,9.08,0.16,9.24,1.27,1.15,1.27,0.74,5.51,11.43,6.75,592.38,4.38,4.94,4.03,3.40
775,8.37,8.99,0.62,8.99,8.58,8.65,0.07,8.65,1.44,0.83,1.44,0.91,6.54,11.10,5.54,456.28,4.42,6.31,3.63,1.99
776,9.04,8.67,0.37,9.04,8.93,8.73,0.20,8.93,0.78,1.94,1.94,0.68,7.02,11.46,5.49,443.99,6.27,4.75,2.13,3.18
777,8.67,8.71,0.04,8.71,8.92,8.97,0.05,8.97,1.37,1.68,1.68,0.55,5.97,11.85,6.77,587.74,4.77,4.52,3.15,3.78
778,8.53,8.89,0.36,8.89,8.81,8.69,0.11,8.81,0.76,1.39,1.39,0.87,6.14,12.66,7.45,652.62,4.17,4.44,3.81,3.59
779,8.62,8.92,0.30,8.92,8.75,9.06,0.31,9.06,1.80,1.34,1.80,0.79,7.35,13.43,7.18,608.02,4.60,4.58,3.49,3.49
780,8.43,8.61,0.18,8.61,8.68,9.07,0.39,9.07,1.80,0.96,1.80,0.85,9.01,14.45,6.79,544.01,4.58,5.13,3.55,3.07
781,8.76,8.77,0.01,8.77,8.75,8.96,0.21,8.96,0.90,1.17,1.17,0.82,6.97,11.48,5.56,451.63,4.53,6.16,3.63,2.07
782,8.84,8.96,0.13,8.96,8.85,9.17,0.32,9.17,1.62,0.89,1.62,0.71,5.48,10.05,5.39,456.66,4.32,6.35,3.83,2.34
783,8.99,8.92,0.07,8.99,8.84,8.98,0.14,8.98,0.91,1.44,1.44,0.84,7.51,13.62,7.24,611.13,4.57,4.35,3.50,3.83
784,9.29,9.01,0.28,9.29,9.05,8.86,0.19,9.05,0.50,0.76,0.76,0.66,5.07,8.12,3.82,305.45,6.28,6.37,2.17,1.94
785,8.74,8.95,0.21,8.95,8.82,9.08,0.25,9.08,1.15,0.54,1.15,0.80,6.65,11.73,6.08,508.30,4.74,5.10,3.36,3.15
786,8.43,9.17,0.74,9.17,8.75,9.19,0.44,9.19,0.83,0.72,0.83,0.91,5.38,11.04,6.46,565.58,4.21,4.67,3.80,3.49
787,9.08,9.06,0.03,9.08,9.20,9.29,0.09,9.29,1.35,1.41,1.41,0.94,5.64,11.26,6.47,561.94,4.66,4.61,3.47,3.71
788,8.67,9.15,0.48,9.15,9.04,9.14,0.11,9.14,2.39,1.33,2.39,0.55,6.13,10.98,5.77,485.22,4.93,6.27,3.54,2.00
789,8.91,8.88,0.03,8.91,9.04,9.04,0.00,9.04,1.59,1.15,1.59,0.54,6.18,12.42,7.17,623.90,4.53,4.62,3.72,3.55
790,8.80,8.88,0.07,8.88,8.98,8.79,0.19,8.98,0.95,0.45,0.95,0.90,7.86,10.88,4.20,302.46,6.22,6.10,2.10,2.16
791,8.77,8.40,0.37,8.77,8.93,8.68,0.25,8.93,1.87,1.69,1.87,0.54,6.56,13.23,7.66,667.37,4.52,4.10,3.49,3.78
792,8.42,9.10,0.69,9.10,8.75,9.12,0.37,9.12,1.39,1.06,1.39,0.81,8.46,12.84,5.65,438.01,4.34,6.46,3.60,1.94
793,8.66,8.56,0.10,8.66,9.02,8.77,0.26,9.02,0.91,1.07,1.07,0.82,5.52,10.09,5.40,456.80,6.08,4.33,2.31,3.55
794,8.87,8.98,0.11,8.98,9.07,8.80,0.27,9.07,1.97,2.17,2.17,0.69,5.83,10.74,5.79,491.38,4.58,6.32,3.61,1.97
795,8.53,9.06,0.52,9.06,8.63,8.99,0.36,8.99,0.84,1.27,1.27,0.84,6.70,12.07,6.37,536.93,4.62,4.82,3.37,3.34
796,9.21,9.12,0.09,9.21,9.31,9.18,0.13,9.31,1.28,1.68,1.68,0.83,7.06,11.52,5.52,445.93,6.39,5.07,2.02,3.29
797,8.65,8.41,0.24,8.65,8.71,8.82,0.11,8.82,1.75,1.76,1.76,0.76,6.90,12.40,6.53,549.84,5.35,4.41,2.70,3.47
798,8.21,8.75,0.54,8.75,8.78,9.04,0.26,9.04,3.23,1.41,3.23,0.70,7.00,12.22,6.27,522.25,4.35,5.76,3.63,2.70
799,8.45,8.70,0.26,8.70,8.65,8.71,0.06,8.71,1.29,1.28,1.29,0.82,7.53,11.99,5.58,445.27,4.42,6.51,3.65,1.92
800,9.43,8.31,1.12,9.43,9.42,8.61,0.81,9.42,0.72,3.10,3.10,0.84,6.74,10.90,5.17,415.82,6.48,4.77,2.17,3.29
801,8.62,8.94,0.31,8.94,8.94,9.01,0.07,9.01,2.02,2.00,2.02,0.70,6.73,11.84,6.11,510.50,5.53,4.59,2.66,3.65
802,8.83,8.77,0.06,8.83,8.88,8.69,0.19,8.88,1.55,1.39,1.55,0.64,6.98,12.18,6.25,520.05,5.37,4.51,2.89,3.44
803,9.06,8.96,0.10,9.06,8.95,9.12,0.17,9.12,0.96,0.90,0.96,0.83,5.98,8.94,3.86,295.84,6.10,6.38,2.26,2.08
804,8.76,9.10,0.34,9.10,9.17,9.29,0.12,9.29,1.23,1.19,1.23,0.89,7.74,12.03,5.45,428.81,4.71,6.27,3.63,2.22
805,8.49,8.69,0.20,8.69,8.87,8.91,0.04,8.91,2.32,2.39,2.39,0.74,8.02,14.69,7.87,666.92,4.32,4.47,3.69,3.76
806,8.78,9.51,0.73,9.51,9.02,9.39,0.36,9.39,0.57,1.13,1.13,0.85,6.48,10.60,5.09,412.31,4.60,6.56,3.60,2.04
807,9.36,9.44,0.08,9.44,9.10,9.28,0.18,9.28,0.62,1.07,1.07,0.90,7.64,13.22,6.72,557.64,4.85,4.81,3.38,3.61
808,8.83,8.45,0.38,8.83,8.96,8.74,0.23,8.96,1.01,1.40,1.40,0.65,4.96,9.49,5.27,452.87,6.27,4.84,2.30,3.27
809,8.84,9.17,0.32,9.17,8.78,9.39,0.61,9.39,1.00,1.13,1.13,0.83,8.22,12.71,5.73,449.48,4.62,6.30,3.76,2.34
810,8.54,9.30,0.76,9.30,8.53,9.34,0.81,9.34,1.39,0.34,1.39,0.75,5.89,10.07,5.07,418.30,4.90,6.57,3.20,2.08
811,9.33,9.08,0.25,9.33,9.02,8.95,0.07,9.02,0.72,1.22,1.22,0.65,5.52,8.83,4.14,331.65,6.26,5.91,2.05,2.03
812,9.14,8.43,0.71,9.14,9.02,8.64,0.37,9.02,1.47,1.40,1.47,0.71,6.65,11.18,5.53,453.04,6.26,4.59,2.17,3.40
813,8.60,8.81,0.22,8.81,8.87,8.63,0.24,8.87,1.63,1.41,1.63,0.74,9.34,15.23,7.29,588.48,4.52,4.42,3.50,3.74
814,9.11,8.89,0.22,9.11,9.05,8.91,0.14,9.05,0.96,0.65,0.96,0.78,5.54,9.90,5.19,436.24,4.66,6.26,3.58,2.09
815,8.63,8.60,0.03,8.63,8.90,8.79,0.10,8.90,1.40,1.80,1.80,0.82,5.36,10.68,6.12,531.13,4.89,4.65,3.41,3.46
816,8.41,8.71,0.30,8.71,8.84,9.07,0.23,9.07,1.01,1.25,1.25,0.88,9.26,15.27,7.40,601.06,4.14,4.48,3.98,3.62
817,8.88,9.53,0.65,9.53,9.00,9.41,0.41,9.41,0.82,1.28,1.28,0.77,5.94,10.75,5.71,481.59,4.69,6.33,3.68,2.13
818,8.70,8.59,0.11,8.70,8.94,8.77,0.17,8.94,1.50,1.39,1.50,0.85,8.45,13.10,5.92,465.74,6.19,4.25,2.23,3.71
819,9.15,9.45,0.30,9.45,9.03,9.29,0.27,9.29,1.42,0.52,1.42,0.72,5.83,10.42,5.47,459.59,4.72,6.24,3.45,2.16
820,8.77,8.98,0.21,8.98,8.76,9.32,0.56,9.32,1.10,1.90,1.90,0.69,6.46,9.76,4.27,329.65,6.25,6.33,2.07,2.12
821,8.82,9.10,0.27,9.10,8.80,9.04,0.24,9.04,1.94,0.62,1.94,0.88,6.68,12.70,7.03,602.31,4.57,4.47,3.49,3.78
822,8.71,9.09,0.38,9.09,9.32,9.34,0.02,9.34,1.41,1.29,1.41,0.75,7.25,12.25,6.08,499.26,5.12,5.02,2.98,3.50
823,8.97,8.71,0.27,8.97,8.96,8.78,0.18,8.96,1.08,1.56,1.56,0.86,9.03,14.78,7.10,574.57,4.89,4.15,3.35,3.82
824,8.44,8.46,0.01,8.46,8.68,8.71,0.03,8.71,1.48,0.78,1.48,0.84,6.44,12.08,6.61,564.87,4.62,4.53,3.33,3.71
825,8.82,8.93,0.11,8.93,9.08,8.86,0.22,9.08,0.88,1.30,1.30,0.65,7.17,13.07,6.98,590.13,4.84,4.35,3.23,3.82
826,8.53,8.65,0.12,8.65,8.97,8.92,0.05,8.97,1.88,1.53,1.88,0.64,7.41,12.53,6.23,511.79,5.80,4.60,2.42,3.38
827,8.95,8.99,0.05,8.99,9.18,8.99,0.19,9.18,1.49,0.66,1.49,0.80,9.06,14.90,7.19,583.35,4.45,4.39,3.64,3.87
828,9.41,8.75,0.65,9.41,8.94,8.72,0.22,8.94,0.83,1.09,1.09,0.64,7.03,12.00,6.03,497.30,5.97,4.29,2.18,3.73
829,8.84,9.21,0.37,9.21,8.74,9.05,0.31,9.05,1.29,0.89,1.29,0.75,5.81,9.12,4.18,330.80,5.99,6.56,2.34,2.05
830,8.38,8.82,0.44,8.82,8.77,9.03,0.26,9.03,2.07,0.68,2.07,0.59,7.58,13.61,7.16,602.63,4.88,4.64,3.32,3.51
831,8.61,9.11,0.49,9.11,8.75,9.09,0.34,9.09,1.28,0.71,1.28,0.87,6.41,10.91,5.46,450.12,4.51,6.46,3.65,2.06
832,8.35,8.44,0.08,8.44,8.74,8.87,0.13,8.87,2.55,1.20,2.55,0.86,6.11,10.87,5.68,475.90,5.86,4.78,2.49,3.47
833,9.13,8.85,0.28,9.13,8.94,8.88,0.05,8.94,1.42,1.13,1.42,0.70,5.55,10.51,5.80,496.65,6.20,4.43,1.97,3.58
834,8.85,8.95,0.10,8.95,8.76,8.88,0.12,8.88,1.71,3.84,3.84,0.59,5.84,11.45,6.49,561.00,4.45,5.63,3.58,2.62
835,8.74,8.86,0.12,8.86,9.10,8.97,0.13,9.10,2.00,2.07,2.07,0.68,6.05,9.87,4.73,382.59,5.55,6.50,2.70,1.95
836,8.13,8.56,0.43,8.56,8.66,8.74,0.08,8.74,1.90,1.88,1.90,0.80,6.13,13.09,7.88,695.78,4.35,4.09,3.70,3.83
837,8.67,8.63,0.03,8.67,9.24,9.09,0.16,9.24,0.78,1.38,1.38,0.84,7.14,12.54,6.47,540.18,4.37,5.13,3.77,3.13
838,8.54,9.04,0.51,9.04,8.64,9.14,0.50,9.14,1.28,1.04,1.28,0.81,8.50,13.04,5.81,453.87,4.67,6.26,3.23,1.98
