Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
17197,-87.9786,41.445,688,1927-01,1.51,15.5,31.5,16.6,0.65,2.36
17197,-87.9786,41.445,688,1927-02,1.89,26.7,42.6,26.1,0.81,4.11
17197,-87.9786,41.445,688,1927-03,2.44,32.9,50.7,31.5,1.04,6.16
17197,-87.9786,41.445,688,1927-04,7.33,40.2,58.6,38.5,1.27,8.42
17197,-87.9786,41.445,688,1927-05,5.42,48.1,67.7,46.4,1.43,11.82
17197,-87.9786,41.445,688,1927-06,3.85,54.3,76.5,52.9,1.47,16.96
17197,-87.9786,41.445,688,1927-07,3.33,61.3,84.7,59.5,1.93,23.22
17197,-87.9786,41.445,688,1927-08,2.52,55.2,79.3,56.1,0.61,18.53
17197,-87.9786,41.445,688,1927-09,5.62,57.8,80.9,56.9,1.44,19.91
17197,-87.9786,41.445,688,1927-10,3.24,45.6,69,44.5,1.18,13.72
17197,-87.9786,41.445,688,1927-11,5.34,35,53,34.4,0.95,6.59
17197,-87.9786,41.445,688,1927-12,3.04,18.7,35.9,18.9,0.64,3.24
17197,-87.9786,41.445,688,1928-01,0.82,17.5,33.5,18.3,0.64,2.67
17197,-87.9786,41.445,688,1928-02,1.77,22.4,38.8,22.4,0.7,3.49
17197,-87.9786,41.445,688,1928-03,1.4,28.1,47.3,26.5,0.95,5.65
17197,-87.9786,41.445,688,1928-04,2.41,34.4,57.1,31.3,1.31,9.18
17197,-87.9786,41.445,688,1928-05,1.86,47.2,73.7,44.1,1.85,17.82
17197,-87.9786,41.445,688,1928-06,4.97,53.5,75.9,53,1.14,15.91
17197,-87.9786,41.445,688,1928-07,4.86,63.2,85.1,61.8,1.82,22.02
17197,-87.9786,41.445,688,1928-08,3.91,62.3,85,61.9,1.34,22.07
17197,-87.9786,41.445,688,1928-09,2.1,49,74.2,48.6,1.08,16.76
17197,-87.9786,41.445,688,1928-10,3.14,45.3,66.3,45.1,0.97,11.42
17197,-87.9786,41.445,688,1928-11,3.82,34.7,49.3,33.5,0.99,5.04
17197,-87.9786,41.445,688,1928-12,2.42,24.1,39.1,24.2,0.73,3.26
,,,,,,,,,,
17089,-88.4286,41.9388,878,1925-01,0.56,11.3,29.8,13.5,0.52,2.34
17089,-88.4286,41.9388,878,1925-02,2.08,19.7,38,21.8,0.49,3.4
17089,-88.4286,41.9388,878,1925-03,1.11,26.7,50.2,26.6,0.74,7.01
17089,-88.4286,41.9388,878,1925-04,3.06,39.7,67,37.9,1.17,14.58
17089,-88.4286,41.9388,878,1925-05,1.4,41.3,69.1,38.3,1.56,15.68
17089,-88.4286,41.9388,878,1925-06,5.28,58.4,82.4,57.3,1.51,21.13
17089,-88.4286,41.9388,878,1925-07,3.62,59.7,84,60.5,0.45,21.51
17089,-88.4286,41.9388,878,1925-08,1.71,58.3,84.7,59.6,0.24,22.82
17089,-88.4286,41.9388,878,1925-09,4.82,57.8,79.4,58.9,0.52,17.19
17089,-88.4286,41.9388,878,1925-10,3.08,33.6,50.2,35.6,0.54,5
17089,-88.4286,41.9388,878,1925-11,1.69,26.1,45.1,27.2,0.68,4.77
17089,-88.4286,41.9388,878,1925-12,1.26,13,29.2,15.4,0.53,2.04
17089,-88.4286,41.9388,878,1926-01,1.09,14.6,32.8,16.5,0.55,2.71
17089,-88.4286,41.9388,878,1926-02,2.54,22.7,35.5,23.3,0.68,2.43
17089,-88.4286,41.9388,878,1926-03,1.49,20.4,38.3,21.3,0.61,3.52
17089,-88.4286,41.9388,878,1926-04,2.34,30.6,53.2,28.8,1.1,7.85
17089,-88.4286,41.9388,878,1926-05,2.67,46.2,73.1,44.2,1.49,17.56
17089,-88.4286,41.9388,878,1926-06,3.89,52,75.6,51.6,0.98,16.69
17089,-88.4286,41.9388,878,1926-07,4.47,59.9,82.7,60.7,0.39,19.58
17089,-88.4286,41.9388,878,1926-08,3.04,60.9,82.1,62.7,0.05,17.72
17089,-88.4286,41.9388,878,1926-09,8.18,54,71.2,56.6,0.1,10.28
17089,-88.4286,41.9388,878,1926-10,2.2,40.4,59.2,41.9,0.59,7.85
17089,-88.4286,41.9388,878,1926-11,4.56,25.5,41.9,26.9,0.62,3.65
17089,-88.4286,41.9388,878,1926-12,0.78,16,30.8,17.2,0.61,2.14
17089,-88.4286,41.9388,878,1927-01,1.13,13.1,29.1,15,0.61,2.05
17089,-88.4286,41.9388,878,1927-02,1.44,24.5,40.1,24.6,0.72,3.59
17089,-88.4286,41.9388,878,1927-03,2.22,30.5,49.5,30.3,0.85,5.92
17089,-88.4286,41.9388,878,1927-04,6.32,37.7,57,37.4,1.01,7.87
17089,-88.4286,41.9388,878,1927-05,5.55,46.2,66,45.3,1.17,10.99
17089,-88.4286,41.9388,878,1927-06,3.14,52.9,75.8,52.4,1.07,16.41
17089,-88.4286,41.9388,878,1927-07,1.1,58.8,84.5,59.5,0.57,23
17089,-88.4286,41.9388,878,1927-08,2.01,53.3,79.2,56.1,0,18.46
17089,-88.4286,41.9388,878,1927-09,5.7,55.6,78.8,56.6,0.54,17.66
17089,-88.4286,41.9388,878,1927-10,4.08,44,66.8,44.1,0.81,12.21
17089,-88.4286,41.9388,878,1927-11,3.65,32.1,50.3,33.3,0.73,5.64
17089,-88.4286,41.9388,878,1927-12,1.95,15.5,33.5,16.9,0.58,2.87
17089,-88.4286,41.9388,878,1928-01,0.59,15.9,32,17,0.63,2.46
17089,-88.4286,41.9388,878,1928-02,1.39,20.6,36.9,21.1,0.67,3.15
17089,-88.4286,41.9388,878,1928-03,1.61,26,46.1,25.5,0.78,5.41
17089,-88.4286,41.9388,878,1928-04,2.8,32.5,55.4,30.2,1.15,8.59
17089,-88.4286,41.9388,878,1928-05,1.76,45.9,73.2,43.5,1.57,17.55
17089,-88.4286,41.9388,878,1928-06,4.79,52.6,74.8,52.5,1,15.19
17089,-88.4286,41.9388,878,1928-07,3.48,61.5,84.2,61.9,0.68,20.68
17089,-88.4286,41.9388,878,1928-08,4.43,60.2,83.5,61.9,0.17,19.92
17089,-88.4286,41.9388,878,1928-09,2.09,46.2,72.5,48.4,0.23,15.22
17089,-88.4286,41.9388,878,1928-10,3.61,42.8,64.1,44.5,0.41,10.13
17089,-88.4286,41.9388,878,1928-11,4.96,32.1,47.1,32.8,0.79,4.32
17089,-88.4286,41.9388,878,1928-12,2.23,21.6,36.8,22.8,0.67,2.84
,,,,,,,,,,
18089,-87.3821,41.4167,715,1925-01,0.97,12.4,31.4,15,0.46,2.53
18089,-87.3821,41.4167,715,1925-02,1.33,23.5,41.1,23.5,0.71,4.06
18089,-87.3821,41.4167,715,1925-03,2.58,28.4,50.5,27.6,0.84,6.9
18089,-87.3821,41.4167,715,1925-04,2.51,40.5,65.4,38.5,1.22,13.41
18089,-87.3821,41.4167,715,1925-05,1.29,41.3,68.9,38.8,1.42,15.46
18089,-87.3821,41.4167,715,1925-06,2.76,58.9,85,57.3,1.85,24.48
18089,-87.3821,41.4167,715,1925-07,3.88,61.5,84.7,60.4,1.5,22.47
18089,-87.3821,41.4167,715,1925-08,1.9,59,85.2,59.5,0.66,23.61
18089,-87.3821,41.4167,715,1925-09,4.61,59.1,80.4,59.3,0.98,18.02
18089,-87.3821,41.4167,715,1925-10,3.2,35.6,51.9,36.5,0.69,5.5
18089,-87.3821,41.4167,715,1925-11,2.57,27.9,45.8,28.2,0.77,4.87
18089,-87.3821,41.4167,715,1925-12,1.02,15.9,31.2,17.3,0.57,2.23
18089,-87.3821,41.4167,715,1926-01,1.73,17,34,18,0.6,2.81
18089,-87.3821,41.4167,715,1926-02,2.3,24,36.5,24.3,0.71,2.52
18089,-87.3821,41.4167,715,1926-03,2.79,21.1,39.2,22.2,0.57,3.67
18089,-87.3821,41.4167,715,1926-04,2.51,31.2,51.7,29.6,1.06,7.08
18089,-87.3821,41.4167,715,1926-05,2.84,46.3,73.7,44.3,1.42,18.03
18089,-87.3821,41.4167,715,1926-06,4.43,52.6,76,51.7,1.24,17.11
18089,-87.3821,41.4167,715,1926-07,4.16,60.9,84.6,60.6,1.12,22.23
18089,-87.3821,41.4167,715,1926-08,3.48,62.9,83.2,63.1,0.99,19
18089,-87.3821,41.4167,715,1926-09,6.99,55.4,72.7,57.1,0.4,11.25
18089,-87.3821,41.4167,715,1926-10,2.64,41.9,60.9,42.7,0.76,8.55
18089,-87.3821,41.4167,715,1926-11,3.5,27.9,44.3,28,0.77,4.27
18089,-87.3821,41.4167,715,1926-12,1.26,18.6,32.8,19.1,0.65,2.35
18089,-87.3821,41.4167,715,1927-01,1.82,16.2,31.3,16.7,0.66,2.31
18089,-87.3821,41.4167,715,1927-02,1.71,26.2,42,26,0.76,3.95
18089,-87.3821,41.4167,715,1927-03,2.39,32.1,49.5,31.2,0.97,5.72
18089,-87.3821,41.4167,715,1927-04,6.44,38.8,57.4,38.1,1.04,7.88
18089,-87.3821,41.4167,715,1927-05,4.31,47.2,67.3,46,1.28,11.67
18089,-87.3821,41.4167,715,1927-06,3.26,53.9,76.1,52.3,1.56,16.81
18089,-87.3821,41.4167,715,1927-07,3.65,60.4,83.5,59.7,1.43,21.58
18089,-87.3821,41.4167,715,1927-08,2.26,53.7,78.2,56.1,0.03,17.51
18089,-87.3821,41.4167,715,1927-09,6.05,56.7,81,56.9,0.91,20.09
18089,-87.3821,41.4167,715,1927-10,3.02,45.5,68.3,44.7,1.1,13.12
18089,-87.3821,41.4167,715,1927-11,5.68,35,53.4,34.6,0.93,6.71
18089,-87.3821,41.4167,715,1927-12,3.43,19.4,36.1,19.4,0.66,3.2
18089,-87.3821,41.4167,715,1928-01,1.17,17,33,18.3,0.61,2.55
18089,-87.3821,41.4167,715,1928-02,1.62,21.7,38,22.2,0.67,3.29
18089,-87.3821,41.4167,715,1928-03,1.38,27.5,46.2,26.1,0.92,5.31
18089,-87.3821,41.4167,715,1928-04,2.18,33.7,56.2,31.1,1.25,8.78
18089,-87.3821,41.4167,715,1928-05,1.88,46.6,72.5,43.7,1.77,16.96
18089,-87.3821,41.4167,715,1928-06,4.45,52.4,75.3,52.5,0.94,15.61
18089,-87.3821,41.4167,715,1928-07,4.33,62.1,84.9,61.8,1.08,21.67
18089,-87.3821,41.4167,715,1928-08,6.18,61,84.7,62,0.55,21.61
18089,-87.3821,41.4167,715,1928-09,2.35,47.8,73.9,48.6,0.7,16.49
18089,-87.3821,41.4167,715,1928-10,3.27,45.2,66.7,45.2,0.89,11.66
18089,-87.3821,41.4167,715,1928-11,3.4,34.3,49.4,33.5,0.95,5.09
18089,-87.3821,41.4167,715,1928-12,2.35,23.7,39,24.2,0.72,3.23
,,,,,,,,,,
19153,-93.5734,41.6854,930,1925-01,0.25,11,31.9,10.4,0.64,3.28
19153,-93.5734,41.6854,930,1925-02,0.4,18.9,41,18.9,0.67,4.81
19153,-93.5734,41.6854,930,1925-03,1.05,27.3,54.1,25.3,1.03,8.91
19153,-93.5734,41.6854,930,1925-04,1.58,44.8,70.3,40.2,2.23,15.97
19153,-93.5734,41.6854,930,1925-05,1.19,44.6,73,39.3,2.45,18.58
19153,-93.5734,41.6854,930,1925-06,5.68,59.7,83.1,57.5,2.21,21.84
19153,-93.5734,41.6854,930,1925-07,2.39,62.4,88.5,60,2.5,27.67
19153,-93.5734,41.6854,930,1925-08,3.99,60.3,85.7,58.9,1.81,24.33
19153,-93.5734,41.6854,930,1925-09,4.66,58.6,81.1,56.6,2.17,20.1
19153,-93.5734,41.6854,930,1925-10,3.37,32,49.9,32.7,0.63,5.68
19153,-93.5734,41.6854,930,1925-11,0.44,25.9,48.5,24.8,0.86,6.56
19153,-93.5734,41.6854,930,1925-12,1.29,12.8,31.2,14.2,0.49,2.73
19153,-93.5734,41.6854,930,1926-01,0.91,14.7,33.5,14.9,0.61,3.19
19153,-93.5734,41.6854,930,1926-02,0.73,24.4,41.2,23,0.89,4.23
19153,-93.5734,41.6854,930,1926-03,1.09,23.3,43.1,21.9,0.88,5.01
19153,-93.5734,41.6854,930,1926-04,0.69,34.3,60.2,29.5,1.72,11.52
19153,-93.5734,41.6854,930,1926-05,2.49,52,78.9,47.2,2.87,21.74
19153,-93.5734,41.6854,930,1926-06,5.22,54.3,79.3,51.6,2.14,20.23
19153,-93.5734,41.6854,930,1926-07,3.16,64.7,86.8,62.3,2.64,23.81
19153,-93.5734,41.6854,930,1926-08,3.95,63.1,86.1,61.6,2.08,23.37
19153,-93.5734,41.6854,930,1926-09,10.6,55.3,73,56.2,0.64,12.01
19153,-93.5734,41.6854,930,1926-10,1.45,42,62.7,40.2,1.33,10.46
19153,-93.5734,41.6854,930,1926-11,1.65,25.8,43.3,24.7,0.85,4.63
19153,-93.5734,41.6854,930,1926-12,0.89,15.2,32.6,15.5,0.61,2.93
19153,-93.5734,41.6854,930,1927-01,0.19,14.4,32.6,13.9,0.67,3.11
19153,-93.5734,41.6854,930,1927-02,1.11,22.2,41,21.7,0.74,4.38
19153,-93.5734,41.6854,930,1927-03,1.72,30.6,50.3,28.6,1.09,6.53
19153,-93.5734,41.6854,930,1927-04,4.44,40.6,60.2,38.7,1.31,9.29
19153,-93.5734,41.6854,930,1927-05,4.2,49,70.1,46.7,1.73,13.51
19153,-93.5734,41.6854,930,1927-06,1.88,56.2,77.8,54.2,1.86,17.48
19153,-93.5734,41.6854,930,1927-07,1.95,60.9,87.9,58.9,2.18,27.51
19153,-93.5734,41.6854,930,1927-08,2.22,56.3,81.8,56,1.15,21.11
19153,-93.5734,41.6854,930,1927-09,4.7,56.6,80.8,54.4,2.22,20.92
19153,-93.5734,41.6854,930,1927-10,2.73,43.9,69.8,41,1.76,15.43
19153,-93.5734,41.6854,930,1927-11,0.66,28.9,49,27.9,0.91,6.24
19153,-93.5734,41.6854,930,1927-12,0.91,10,31.3,10.6,0.57,3.17
19153,-93.5734,41.6854,930,1928-01,0.1,17,37.1,16.1,0.71,3.97
19153,-93.5734,41.6854,930,1928-02,2.47,20.3,39.1,20.5,0.64,3.95
19153,-93.5734,41.6854,930,1928-03,1.52,28.6,51.9,26.2,1.12,7.71
19153,-93.5734,41.6854,930,1928-04,2.27,33.6,56.9,30.1,1.43,9.45
19153,-93.5734,41.6854,930,1928-05,2.02,49.8,76.8,45,2.66,20.43
19153,-93.5734,41.6854,930,1928-06,6.15,54.3,76,53,1.52,16.29
19153,-93.5734,41.6854,930,1928-07,4.53,63,85.8,61.9,1.75,22.66
19153,-93.5734,41.6854,930,1928-08,5.95,61.8,85.3,61.1,1.6,22.64
19153,-93.5734,41.6854,930,1928-09,2.59,48.4,74,47.4,1.3,16.88
19153,-93.5734,41.6854,930,1928-10,3.01,43.8,67.4,41.9,1.43,13.26
19153,-93.5734,41.6854,930,1928-11,4.28,31.5,48.1,31,0.85,5.23
19153,-93.5734,41.6854,930,1928-12,0.94,19.9,38.1,20.9,0.53,3.64
,,,,,,,,,,
29183,-90.6749,38.782,515,1925-01,0.72,20.9,40.9,19.8,0.77,4.54
29183,-90.6749,38.782,515,1925-02,1.62,29.9,51.3,28.2,1,7.17
29183,-90.6749,38.782,515,1925-03,2.59,35.2,61.7,32.2,1.29,11.8
29183,-90.6749,38.782,515,1925-04,2.51,49.6,74.6,45.3,2.26,18.35
29183,-90.6749,38.782,515,1925-05,1.66,48.8,75.1,46.1,1.72,18.29
29183,-90.6749,38.782,515,1925-06,6.13,66.3,89.1,63.6,2.71,26.74
29183,-90.6749,38.782,515,1925-07,3.14,66.8,88.9,64.8,2.26,25.42
29183,-90.6749,38.782,515,1925-08,2.99,63.9,89.8,62.5,1.8,28.18
29183,-90.6749,38.782,515,1925-09,3.57,64.7,87.1,62.6,2.28,24.55
29183,-90.6749,38.782,515,1925-10,4.85,40.8,57.8,42.3,0.52,6.92
29183,-90.6749,38.782,515,1925-11,3.6,31.8,53.5,31.2,0.91,7.5
29183,-90.6749,38.782,515,1925-12,1.44,22.1,41.7,21.5,0.75,4.63
29183,-90.6749,38.782,515,1926-01,1.42,24.4,43,22.8,0.84,4.81
29183,-90.6749,38.782,515,1926-02,2.7,30,49.5,28.7,0.93,6.21
29183,-90.6749,38.782,515,1926-03,3.25,29.5,49.2,27.8,0.97,6.34
29183,-90.6749,38.782,515,1926-04,2.95,37.9,61.3,35.1,1.36,10.82
29183,-90.6749,38.782,515,1926-05,2.22,54.4,80.6,51.7,1.95,21.92
29183,-90.6749,38.782,515,1926-06,2.98,58.9,83.2,57.3,1.72,22.45
29183,-90.6749,38.782,515,1926-07,1.83,67.7,92.1,64.5,2.97,30.72
29183,-90.6749,38.782,515,1926-08,4.54,67.6,90.4,66.1,2.05,26.57
29183,-90.6749,38.782,515,1926-09,9.56,61.4,79.8,62,0.75,15.55
29183,-90.6749,38.782,515,1926-10,5.28,47.5,68.1,47.7,0.9,11.82
29183,-90.6749,38.782,515,1926-11,3.39,29.6,49.9,29.4,0.85,6.26
29183,-90.6749,38.782,515,1926-12,1.51,23.9,41.3,23.2,0.78,4.26
29183,-90.6749,38.782,515,1927-01,2.34,21.5,39,21.5,0.71,3.75
29183,-90.6749,38.782,515,1927-02,0.61,31.6,52.9,29.7,1.07,7.6
29183,-90.6749,38.782,515,1927-03,5.88,37,57.3,36,1.06,8.32
29183,-90.6749,38.782,515,1927-04,8.21,47.3,66.5,45.3,1.45,11.36
29183,-90.6749,38.782,515,1927-05,8.04,54,74.4,53,1.29,14.74
29183,-90.6749,38.782,515,1927-06,3.68,60.3,80.5,59.7,1.31,17.59
29183,-90.6749,38.782,515,1927-07,3.3,65.3,87.6,63.8,1.93,24.27
29183,-90.6749,38.782,515,1927-08,3.58,60.1,82.5,60.9,0.74,19.14
29183,-90.6749,38.782,515,1927-09,3.56,61.5,85.8,59.6,2.03,24.53
29183,-90.6749,38.782,515,1927-10,3.96,48.6,74.8,46.9,1.44,17.95
29183,-90.6749,38.782,515,1927-11,5.53,37.5,59.7,37,1,9.5
29183,-90.6749,38.782,515,1927-12,2.8,20.6,42.5,21.2,0.64,4.96
29183,-90.6749,38.782,515,1928-01,1.39,23.3,43.2,22.3,0.8,4.93
29183,-90.6749,38.782,515,1928-02,2.04,27.5,46.6,26.2,0.88,5.55
29183,-90.6749,38.782,515,1928-03,1.5,34.1,57.7,30.7,1.36,9.8
29183,-90.6749,38.782,515,1928-04,4.07,40.4,63.7,37.3,1.48,11.95
29183,-90.6749,38.782,515,1928-05,2.94,53.6,78.4,51.1,1.86,19.65
29183,-90.6749,38.782,515,1928-06,9.01,58.9,77.8,60.1,0.59,14.46
29183,-90.6749,38.782,515,1928-07,3,68,89,66,2.31,24.7
29183,-90.6749,38.782,515,1928-08,3.79,66.8,87.8,65.7,1.84,23.08
29183,-90.6749,38.782,515,1928-09,1.88,53,78.3,52.6,1.18,19.16
29183,-90.6749,38.782,515,1928-10,3.08,50.2,72.6,49.1,1.27,14.97
29183,-90.6749,38.782,515,1928-11,2.15,36.7,54.2,35.4,1.06,6.89
29183,-90.6749,38.782,515,1928-12,2.09,27.9,47.2,27.3,0.82,5.6
,,,,,,,,,,
18003,-85.0666,41.0909,767,1925-01,0.73,14.1,31.8,15.2,0.6,2.49
18003,-85.0666,41.0909,767,1925-02,1.83,25.3,42.6,25.5,0.72,4.08
18003,-85.0666,41.0909,767,1925-03,4.08,28.7,50.1,28.1,0.83,6.46
18003,-85.0666,41.0909,767,1925-04,1.88,41.4,66.6,37.7,1.71,14.23
18003,-85.0666,41.0909,767,1925-05,0.95,42.7,69,37.5,2.07,16.16
18003,-85.0666,41.0909,767,1925-06,2.16,60.9,84.1,57.4,2.88,24.18
18003,-85.0666,41.0909,767,1925-07,4.05,61,83.2,58.6,2.15,22.38
18003,-85.0666,41.0909,767,1925-08,1.84,59.1,84.5,56.8,1.96,24.76
18003,-85.0666,41.0909,767,1925-09,4.59,60,80,59.7,1.19,17.87
18003,-85.0666,41.0909,767,1925-10,2.53,37.5,52,37.2,0.88,5.3
18003,-85.0666,41.0909,767,1925-11,3.65,29.7,45.7,29,0.85,4.61
18003,-85.0666,41.0909,767,1925-12,0.81,19.5,33.5,19.5,0.73,2.37
18003,-85.0666,41.0909,767,1926-01,1.78,19.2,34,19,0.72,2.55
18003,-85.0666,41.0909,767,1926-02,2.08,23.4,36.6,23.4,0.77,2.56
18003,-85.0666,41.0909,767,1926-03,2.61,22,39.1,21.7,0.78,3.67
18003,-85.0666,41.0909,767,1926-04,3.83,32.1,52.3,29.9,1.19,7.16
18003,-85.0666,41.0909,767,1926-05,2.15,47,72.8,43.1,2.06,17.95
18003,-85.0666,41.0909,767,1926-06,2.91,53.7,76.3,50.3,2.21,18.28
18003,-85.0666,41.0909,767,1926-07,2.69,61.4,84.5,58.3,2.5,24.17
18003,-85.0666,41.0909,767,1926-08,5.51,63.7,83.7,63,1.49,19.9
18003,-85.0666,41.0909,767,1926-09,7.8,55.2,73.6,57.2,0.32,12.49
18003,-85.0666,41.0909,767,1926-10,3.5,43.4,61.3,43.5,0.89,8.67
18003,-85.0666,41.0909,767,1926-11,1.52,30.3,47,29.5,0.91,4.98
18003,-85.0666,41.0909,767,1926-12,1.34,19.6,33.6,20.2,0.71,2.28
18003,-85.0666,41.0909,767,1927-01,1.73,17.4,32.2,17.9,0.68,2.29
18003,-85.0666,41.0909,767,1927-02,1.62,27.5,42.4,26.9,0.81,3.83
18003,-85.0666,41.0909,767,1927-03,3.14,33,49.3,31.3,1.06,5.53
18003,-85.0666,41.0909,767,1927-04,5.46,38,57.5,36.7,1.13,8.33
18003,-85.0666,41.0909,767,1927-05,4.35,48.5,67.9,47,1.39,11.99
18003,-85.0666,41.0909,767,1927-06,2.74,53.9,75,50.8,2.02,16.68
18003,-85.0666,41.0909,767,1927-07,2.72,61,84,58.4,2.35,23.69
18003,-85.0666,41.0909,767,1927-08,2.16,54.2,77.4,53.2,1.25,18.31
18003,-85.0666,41.0909,767,1927-09,3.08,57.2,80.3,55.6,1.66,20.2
18003,-85.0666,41.0909,767,1927-10,1.71,45.4,68.3,43.7,1.3,13.56
18003,-85.0666,41.0909,767,1927-11,5.14,36,53.5,36.2,0.82,6.38
18003,-85.0666,41.0909,767,1927-12,3.66,21.4,36.5,21.9,0.69,2.9
18003,-85.0666,41.0909,767,1928-01,1.59,18.4,34.5,18.9,0.67,2.72
18003,-85.0666,41.0909,767,1928-02,2.05,21.7,36.7,21.5,0.73,2.89
18003,-85.0666,41.0909,767,1928-03,1.53,27.3,45,25.8,0.99,4.88
18003,-85.0666,41.0909,767,1928-04,2.06,34.9,55.6,31.7,1.36,8.4
18003,-85.0666,41.0909,767,1928-05,3.26,47.1,71.3,42.9,2.07,16.25
18003,-85.0666,41.0909,767,1928-06,4.47,53.8,72.9,52.8,1.29,13.78
18003,-85.0666,41.0909,767,1928-07,3.97,62.7,84.5,60.2,2.25,22.73
18003,-85.0666,41.0909,767,1928-08,2.6,61.3,85,60.1,1.69,23.64
18003,-85.0666,41.0909,767,1928-09,0.55,49.2,73.6,47.6,1.41,17.04
18003,-85.0666,41.0909,767,1928-10,1.85,46.4,66.3,45.5,1.11,11.3
18003,-85.0666,41.0909,767,1928-11,2.71,35.1,48.9,33.7,1.03,4.82
18003,-85.0666,41.0909,767,1928-12,1.85,25.4,40.2,25.4,0.75,3.33
,,,,,,,,,,
18057,-86.052,40.0725,819,1925-01,0.55,18,36.6,18.1,0.68,3.38
18057,-86.052,40.0725,819,1925-02,1.63,28.2,47.9,26.8,0.97,5.81
18057,-86.052,40.0725,819,1925-03,3.77,31.4,55.5,29.3,1.1,8.74
18057,-86.052,40.0725,819,1925-04,2.56,43.6,70.5,40.6,1.63,16.1
18057,-86.052,40.0725,819,1925-05,1.07,44,72.4,41.1,1.65,17.34
18057,-86.052,40.0725,819,1925-06,4.03,62.7,86.6,60,2.51,25.08
18057,-86.052,40.0725,819,1925-07,4.98,62.7,85.7,61.3,1.83,23.21
18057,-86.052,40.0725,819,1925-08,2.28,61.1,86.3,59.9,1.59,24.71
18057,-86.052,40.0725,819,1925-09,5.51,61.6,84.5,60.5,1.67,22.03
18057,-86.052,40.0725,819,1925-10,2.73,38.5,54.6,38.9,0.81,6.09
18057,-86.052,40.0725,819,1925-11,4.36,30.7,50.1,30.3,0.87,6.02
18057,-86.052,40.0725,819,1925-12,1.08,19.8,36.1,20.3,0.68,2.98
18057,-86.052,40.0725,819,1926-01,1.84,19.9,36.8,19.9,0.72,3.22
18057,-86.052,40.0725,819,1926-02,2.68,26.7,42.4,25.6,0.91,3.98
18057,-86.052,40.0725,819,1926-03,2.83,24.4,43.3,23.5,0.85,4.7
18057,-86.052,40.0725,819,1926-04,4.14,34.9,56.1,32.1,1.32,8.41
18057,-86.052,40.0725,819,1926-05,3.08,50.3,76.7,46.8,2.09,19.69
18057,-86.052,40.0725,819,1926-06,2.38,55.4,79.6,53.3,1.8,19.89
18057,-86.052,40.0725,819,1926-07,2.58,63.2,88.6,61.1,2.17,27.12
18057,-86.052,40.0725,819,1926-08,7.66,65.9,85.5,65.7,1.23,19.81
18057,-86.052,40.0725,819,1926-09,13.26,58.3,76.8,59,0.78,13.89
18057,-86.052,40.0725,819,1926-10,3.56,45.1,63.9,45.1,0.95,9.54
18057,-86.052,40.0725,819,1926-11,1.45,30.3,47.9,29.6,0.92,5.25
18057,-86.052,40.0725,819,1926-12,1.73,21.8,35.8,22,0.74,2.63
18057,-86.052,40.0725,819,1927-01,2.55,18.9,35,20,0.66,2.74
18057,-86.052,40.0725,819,1927-02,2.06,29.5,48,28.2,0.99,5.58
18057,-86.052,40.0725,819,1927-03,4.71,35,53,33.4,1.11,6.62
18057,-86.052,40.0725,819,1927-04,5.73,41.7,62.1,40.2,1.24,9.88
18057,-86.052,40.0725,819,1927-05,6.92,51.5,70.7,49.9,1.51,12.75
18057,-86.052,40.0725,819,1927-06,3.23,55.8,77.7,54.9,1.38,17
18057,-86.052,40.0725,819,1927-07,3.89,62.1,85.8,60.7,1.86,23.68
18057,-86.052,40.0725,819,1927-08,3.25,55.3,78.9,57.2,0.3,17.2
18057,-86.052,40.0725,819,1927-09,4.34,58.9,82.6,57.5,1.68,21.29
18057,-86.052,40.0725,819,1927-10,2.55,45.8,71.4,45.2,1.1,15.2
18057,-86.052,40.0725,819,1927-11,4.83,37.1,56.5,37.2,0.89,7.49
18057,-86.052,40.0725,819,1927-12,3.32,22.1,40.1,22.7,0.69,3.79
18057,-86.052,40.0725,819,1928-01,1.63,19.6,37.3,20.2,0.69,3.32
18057,-86.052,40.0725,819,1928-02,2.77,24,39.6,23.5,0.8,3.46
18057,-86.052,40.0725,819,1928-03,2.26,29.1,49,27.4,1.03,6.11
18057,-86.052,40.0725,819,1928-04,2.42,36.6,58.9,34.2,1.28,9.48
18057,-86.052,40.0725,819,1928-05,3.17,48.3,73.1,46.3,1.58,16.4
18057,-86.052,40.0725,819,1928-06,8.09,55.9,75.2,56.7,0.67,13.57
18057,-86.052,40.0725,819,1928-07,4.04,62.8,86,62.5,1.22,22.59
18057,-86.052,40.0725,819,1928-08,3.41,62.7,86.4,63,0.89,22.94
18057,-86.052,40.0725,819,1928-09,1.4,49.9,75.1,50.1,0.95,16.91
18057,-86.052,40.0725,819,1928-10,3.03,47.2,68.6,47.2,0.96,12.22
18057,-86.052,40.0725,819,1928-11,3.08,34.6,51,34.6,0.85,5.43
18057,-86.052,40.0725,819,1928-12,2.04,25.6,42.6,26.1,0.75,4
,,,,,,,,,,
17111,-88.4523,42.3244,900,1925-01,0.53,10.6,29.1,12.7,0.55,2.28
17111,-88.4523,42.3244,900,1925-02,2.1,18.3,36.7,21.1,0.45,3.14
17111,-88.4523,42.3244,900,1925-03,1.07,25.7,48.4,25.6,0.74,6.49
